model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.13815984431902567,0.13820669634792207,0.33623761570814886,0.46475419134398477,0.13804599857992597,0.13809222072574034,0.13977693344155948,0.13977693344155948,0.13804599857992597,0.13804599857992597,0.21599648892879486
baseline_gnn,0.17609031701087952,0.1761393665277499,0.35216788324442777,0.45475310969204147,0.1766402178340488,0.1766954817992611,0.17599450796842575,0.17599450796842575,0.1766402178340488,0.1766402178340488,0.20680037140846252
