run_name,run_dir,status,return_code,skipped,wall_seconds,block,case_id,seed,label_method,model_group,contingency_tensor,metapath_v1_enabled,metapath_attention_mode,metapath_topk,hidden_dim,epochs,lr,weight_decay,train_ratio,risk_weight_alpha,risk_weight_beta,risk_weight_threshold,metapath_gate_reg_lambda,metapath_attention_entropy_reg_lambda,metapath_warmup_epochs,val_mae,val_rmse,val_high_risk_mae,best_val_mse,metapath_gate_mean,epochs_effective,metapath_attention_mode_reported
0001_A_label-c3po_ref_group-A0_baseline_seed-42,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\stage6_planA_smoke_20260415_20260415_002639\0001_A_label-c3po_ref_group-A0_baseline_seed-42,ok,0,False,11.863128900004085,A,A_label-c3po_ref_group-A0_baseline_seed-42,42,c3po_ref,A0_baseline,C:\Users\yuhan\Desktop\gridagent1\results\spatiotemporal_contingency\formal2024_schloemer72h\contingency_tensor_c3po_ref.npy,False,fixed,4,80,20,0.0042,5e-05,0.7,0.0,0.0,0.1,0.0,0.0,0,0.10714750484083638,0.14918819948110426,0.3015513259630937,0.022257115691900253,,20.0,disabled
