timestamp,load_bus,node_type,incident_line_count,critical_incident_line_count,max_incident_stress,mean_incident_stress,demand,served,served_ratio,priority_level,priority_weight,vulnerability_score,vulnerability_level,recommended_action,adjacent_high_stress_flag,loss_of_supply_score,action_priority
2024-09-01 02:00:00,8,load,4,0,0.3098385489439422,0.3083682618301445,0.0844680525852817,0.066250360662084,0.7843244710205137,2,0.5,0.31923610518670015,low,monitor,False,0.3149137821675942,low
2024-09-01 02:00:00,9,load,2,0,0.3155572053295131,0.3120546837272976,0.0844680525852817,0.0844680525852817,1.0,2,0.5,0.27941167914374043,low,monitor,False,0.2420007423982809,low
2024-09-01 03:00:00,7,load,2,0,0.3159128675293887,0.31502684784181223,0.0801339933947014,0.0,0.0,2,0.5,0.48016615995658735,medium,monitor,False,0.5921607903882249,medium
2024-09-01 03:00:00,8,load,4,0,0.3141408281542357,0.3091886489352883,0.0801339933947014,0.0,0.0,2,0.5,0.47820110245646374,medium,monitor,False,0.5913633726694061,medium
2024-09-01 03:00:00,11,load,2,0,0.31362731784377446,0.31270669988500827,0.057238566710501,0.0,0.0,3,0.2,0.43367363300670014,low,monitor,False,0.5311322930296986,medium
2024-09-01 03:00:00,10,load,2,0,0.3132544445802134,0.31252026325322774,0.057238566710501,0.0,0.0,3,0.2,0.43346855271174156,low,monitor,False,0.5309645000610961,medium
2024-09-01 03:00:00,14,load,2,0,0.30618187502926364,0.30478657015354016,0.057238566710501,0.0,0.0,3,0.2,0.4287391577938767,low,monitor,False,0.5277818437631686,medium
2024-09-01 03:00:00,13,load,2,0,0.30339126527781674,0.3013712514554851,0.057238566710501,0.0,0.0,3,0.2,0.42680031966611454,low,monitor,False,0.5265260693750176,medium
2024-09-01 03:00:00,12,load,1,0,0.29935123763315347,0.29935123763315347,0.057238566710501,0.0,0.0,3,0.2,0.42457830446154976,low,monitor,False,0.5247080569349191,medium
2024-09-01 03:00:00,5,load,2,0,0.31874593666019163,0.31557704408956255,0.1259248467631022,0.1259248467631022,1.0,1,1.0,0.3565510803149987,low,monitor,False,0.34343567149708626,low
2024-09-01 03:00:00,4,load,3,0,0.31874593666019163,0.31545277700731034,0.1259248467631022,0.1259248467631022,1.0,1,1.0,0.3565262268985483,low,monitor,False,0.34343567149708626,low
2024-09-01 03:00:00,3,load,3,0,0.3139850765179649,0.3104767086709969,0.1259248467631022,0.1259248467631022,1.0,1,1.0,0.3533886261672836,low,monitor,False,0.34129328443308427,low
2024-09-01 03:00:00,6,load,2,0,0.3159128675293887,0.3141605095241611,0.0801339933947014,0.057743145768227894,0.7205824060684585,2,0.5,0.33587641107936544,low,monitor,False,0.3399569482642645,low
2024-09-01 03:00:00,1,load,1,0,0.3091065896902646,0.3091065896902646,0.1259248467631022,0.1259248467631022,1.0,1,1.0,0.350919283298672,low,monitor,False,0.3390979653606191,low
2024-09-01 03:00:00,9,load,2,0,0.3132544445802134,0.3110481271287254,0.0801339933947014,0.0801339933947014,1.0,2,0.5,0.2781741254868411,low,monitor,False,0.24096450006109604,low
2024-09-01 04:00:00,9,load,2,0,0.314717601400256,0.31223297740128475,0.0769115006872229,0.0,0.0,2,0.5,0.4790695161103722,medium,monitor,False,0.5916229206301151,medium
2024-09-01 04:00:00,7,load,2,0,0.31336478704976084,0.3122112344261694,0.0769115006872229,0.0,0.0,2,0.5,0.47845640105762627,medium,monitor,False,0.5910141541723923,medium
2024-09-01 04:00:00,11,load,2,0,0.31422537230334063,0.31351752128177657,0.0549367862051592,0.0,0.0,3,0.2,0.43410492179285864,low,monitor,False,0.5314014175365033,medium
2024-09-01 04:00:00,10,load,2,0,0.3128096702602125,0.31127901183126305,0.0549367862051592,0.0,0.0,3,0.2,0.43302015398334825,low,monitor,False,0.5307643516170957,medium
2024-09-01 04:00:00,14,load,2,0,0.3054421467169656,0.3029962254215288,0.0549367862051592,0.0,0.0,3,0.2,0.42804821110694036,low,monitor,False,0.5274489660226346,medium
2024-09-01 04:00:00,13,load,2,0,0.300550304126092,0.18922300838240197,0.0549367862051592,0.0,0.0,3,0.2,0.40309223853322185,low,monitor,False,0.5252476368567414,medium
2024-09-01 04:00:00,6,load,2,0,0.31336478704976084,0.31306313081391274,0.0769115006872229,0.0303050947254555,0.39402552875281505,2,0.5,0.399821674584612,low,monitor,False,0.4531052191089071,medium
2024-09-01 04:00:00,12,load,1,0,0.07789571263871195,0.07789571263871195,0.0549367862051592,0.0,0.0,3,0.2,0.28063221321516274,low,monitor,False,0.4250530706874204,medium
2024-09-01 04:00:00,5,load,2,0,0.31807097462099004,0.31541622459952734,0.1208609296513503,0.1208609296513503,1.0,1,1.0,0.356215183499351,low,monitor,False,0.3431319385794456,low
2024-09-01 04:00:00,4,load,3,0,0.31807097462099004,0.3147615630435556,0.1208609296513503,0.1208609296513503,1.0,1,1.0,0.3560842511881567,low,monitor,False,0.3431319385794456,low
2024-09-01 04:00:00,3,load,3,0,0.3119883422063362,0.3104295862699867,0.1208609296513503,0.1208609296513503,1.0,1,1.0,0.3524806712468486,low,monitor,False,0.3403947539928513,low
2024-09-01 04:00:00,1,load,1,0,0.30916735745664387,0.30916735745664387,0.1208609296513503,0.1208609296513503,1.0,1,1.0,0.35095878234681854,low,monitor,False,0.33912531085548975,low
2024-09-01 04:00:00,8,load,4,0,0.314717601400256,0.3101263406242652,0.0769115006872229,0.0769115006872229,1.0,2,0.5,0.2786481887549682,low,monitor,False,0.2416229206301152,low
2024-09-01 05:00:00,6,load,2,0,0.3147812549036085,0.3115662999454798,0.0746474171967096,0.0,0.0,2,0.5,0.4789648246957198,medium,monitor,False,0.5916515647066238,medium
2024-09-01 05:00:00,7,load,2,0,0.3083513449873512,0.30749403081768456,0.0746474171967096,0.0,0.0,2,0.5,0.475256911407845,medium,monitor,False,0.588758105244308,medium
2024-09-01 05:00:00,10,load,2,0,0.3133518657898286,0.31099655552463645,0.0533195837119354,0.0,0.0,3,0.2,0.43320765071035017,low,monitor,False,0.5310083396054228,medium
2024-09-01 05:00:00,11,load,2,0,0.3101723798708448,0.3094068125651446,0.0533195837119354,0.0,0.0,3,0.2,0.43145893345490915,low,monitor,False,0.5295775709418802,medium
2024-09-01 05:00:00,14,load,2,0,0.30446838677593274,0.3014751001473883,0.0533195837119354,0.0,0.0,3,0.2,0.42730579407864744,low,monitor,False,0.5270107740491697,medium
2024-09-01 05:00:00,13,load,2,0,0.29848181351884384,0.17860660768612996,0.0533195837119354,0.0,0.0,3,0.2,0.4000381376207057,low,monitor,False,0.5243168160834797,medium
2024-09-01 05:00:00,12,load,1,0,0.058731401853416076,0.058731401853416076,0.0533195837119354,0.0,0.0,3,0.2,0.26817541120472044,low,monitor,False,0.4164291308340372,medium
2024-09-01 05:00:00,5,load,2,0,0.3147812549036085,0.31447673506300555,0.1173030841662579,0.1173030841662579,1.0,1,1.0,0.3545469117192249,low,monitor,False,0.34165156470662383,low
2024-09-01 05:00:00,4,load,3,0,0.31417221522240263,0.3115883951607547,0.1173030841662579,0.1173030841662579,1.0,1,1.0,0.3536951758822321,low,monitor,False,0.34137749685008123,low
2024-09-01 05:00:00,3,load,3,0,0.3107824415715562,0.3103130084220727,0.1173030841662579,0.1173030841662579,1.0,1,1.0,0.3519147003916149,low,monitor,False,0.33985209870720035,low
2024-09-01 05:00:00,1,load,1,0,0.30879348147561314,0.30879348147561314,0.1173030841662579,0.1173030841662579,1.0,1,1.0,0.3507157629591485,low,monitor,False,0.3389570666640259,low
2024-09-01 05:00:00,8,load,4,0,0.3107824415715562,0.3070198881959631,0.0746474171967096,0.0709595488238877,0.9505961691467009,2,0.5,0.28613684251705274,low,monitor,False,0.257143439505855,low
2024-09-01 05:00:00,9,load,2,0,0.3133518657898286,0.3097719367890871,0.0746474171967096,0.0746474171967096,1.0,2,0.5,0.27796272696324026,low,monitor,False,0.24100833960542287,low
2024-09-01 06:00:00,9,load,2,0,0.315152225584716,0.3122374327269356,0.0753313443190864,0.0,0.0,2,0.5,0.47926598805850934,medium,monitor,False,0.5918185015131222,medium
2024-09-01 06:00:00,11,load,2,0,0.31401199893949705,0.3131367889663348,0.0538081030850617,0.0,0.0,3,0.2,0.43393275731604064,low,monitor,False,0.5313053995227737,medium
2024-09-01 06:00:00,10,load,2,0,0.3122615789931726,0.31079210943116387,0.0538081030850617,0.0,0.0,3,0.2,0.4326761324331605,low,monitor,False,0.5305177105469276,medium
2024-09-01 06:00:00,14,load,2,0,0.3025126736726865,0.20332079870518627,0.0538081030850617,0.0,0.0,3,0.2,0.4067948628937462,low,monitor,False,0.5261307031527089,medium
2024-09-01 06:00:00,7,load,2,0,0.31447041345229576,0.31382538874512966,0.0753313443190864,0.019585694564192506,0.2599939605648343,2,0.5,0.4272779716895922,low,monitor,False,0.5005137998558411,medium
2024-09-01 06:00:00,13,load,2,0,0.10412892373768601,0.07909969755231083,0.0538081030850617,0.0,0.0,3,0.2,0.2926779551924209,low,monitor,False,0.4368580156819587,medium
2024-09-01 06:00:00,12,load,1,0,0.05407047136693566,0.05407047136693566,0.0538081030850617,0.0,0.0,3,0.2,0.26514580638850815,low,monitor,False,0.414331712115121,medium
2024-09-01 06:00:00,4,load,3,0,0.3195717792451733,0.31472413771091423,0.1183778267871359,0.1183778267871359,1.0,1,1.0,0.3567521282025109,low,monitor,False,0.34380730066032805,low
2024-09-01 06:00:00,5,load,2,0,0.3195717792451733,0.3137589493091033,0.1183778267871359,0.1183778267871359,1.0,1,1.0,0.3565590905221486,low,monitor,False,0.34380730066032805,low
2024-09-01 06:00:00,3,load,3,0,0.3105886349480723,0.309268765703778,0.1183778267871359,0.1183778267871359,1.0,1,1.0,0.3516186388673881,low,monitor,False,0.33976488572663255,low
2024-09-01 06:00:00,1,load,1,0,0.30741242880318687,0.30741242880318687,0.1183778267871359,0.1183778267871359,1.0,1,1.0,0.3498180787220715,low,monitor,False,0.3383355929614341,low
2024-09-01 06:00:00,8,load,4,0,0.315152225584716,0.310226186581264,0.0753313443190864,0.0753313443190864,1.0,2,0.5,0.278863738829375,low,monitor,False,0.2418185015131222,low
2024-09-01 06:00:00,6,load,2,0,0.3131803640379636,0.3105632417054984,0.0753313443190864,0.0753313443190864,1.0,2,0.5,0.2780438121581833,low,monitor,False,0.24093116381708363,low
2024-09-01 07:00:00,8,load,4,0,0.313774079768541,0.3061313805727346,0.0797340903538054,0.0,0.0,2,0.5,0.4774246120103904,medium,monitor,False,0.5911983358958435,medium
2024-09-01 07:00:00,6,load,2,0,0.31325577215044215,0.31027429292985487,0.0797340903538054,0.0,0.0,2,0.5,0.47801995605367,medium,monitor,False,0.590965097467699,medium
2024-09-01 07:00:00,11,load,2,0,0.31128950033917685,0.3106840699906041,0.0569529216812895,0.0,0.0,3,0.2,0.4322170891507504,low,monitor,False,0.5300802751526296,medium
2024-09-01 07:00:00,10,load,2,0,0.31007863964203136,0.30888566774046,0.0569529216812895,0.0,0.0,3,0.2,0.43131252138700615,low,monitor,False,0.5295353878389141,medium
2024-09-01 07:00:00,14,load,2,0,0.30025737829786103,0.17863413388402805,0.0569529216812895,0.0,0.0,3,0.2,0.40084264701084316,low,monitor,False,0.5251158202340375,medium
2024-09-01 07:00:00,9,load,2,0,0.30769269583888864,0.30735271154769106,0.0797340903538054,0.017499066132682595,0.21946780925240006,2,0.5,0.4310386935865581,low,monitor,False,0.5116479798891599,medium
2024-09-01 07:00:00,13,load,2,0,0.05701088947019503,0.05448909866324674,0.0569529216812895,0.0,0.0,3,0.2,0.26655271999423713,low,monitor,False,0.4156549002615878,medium
2024-09-01 07:00:00,12,load,1,0,0.05196730785629845,0.05196730785629845,0.0569529216812895,0.0,0.0,3,0.2,0.263778750106594,low,monitor,False,0.4133852885353343,medium
2024-09-01 07:00:00,5,load,2,0,0.31540602783156485,0.3143308999910035,0.125296427698837,0.125296427698837,1.0,1,1.0,0.35479889252240493,low,monitor,False,0.3419327125242042,low
2024-09-01 07:00:00,4,load,3,0,0.31540602783156485,0.31223797396414976,0.125296427698837,0.125296427698837,1.0,1,1.0,0.3543803073170342,low,monitor,False,0.3419327125242042,low
2024-09-01 07:00:00,3,load,3,0,0.3100183937217076,0.3063575269486,0.125296427698837,0.125296427698837,1.0,1,1.0,0.3507797825644884,low,monitor,False,0.3395082771747684,low
2024-09-01 07:00:00,1,load,1,0,0.24754516988384953,0.24754516988384953,0.125296427698837,0.125296427698837,1.0,1,1.0,0.3109043604245022,low,monitor,False,0.31139532644773227,low
2024-09-01 07:00:00,7,load,2,0,0.313774079768541,0.3105334467389043,0.0797340903538054,0.0797340903538054,1.0,2,0.5,0.2783050252436243,low,monitor,False,0.24119833589584347,low
2024-09-01 08:00:00,9,load,2,0,0.31189959719939614,0.3094934642420777,0.0786787782868176,0.0,0.0,2,0.5,0.47725351158814383,medium,monitor,False,0.5903548187397283,medium
2024-09-01 08:00:00,11,load,2,0,0.31249408653727834,0.3115978828257847,0.0561991273477269,0.0,0.0,3,0.2,0.4329419155069322,low,monitor,False,0.5306223389417752,medium
2024-09-01 08:00:00,10,load,2,0,0.31070167911429114,0.30889450519952516,0.0561991273477269,0.0,0.0,3,0.2,0.4315946566413361,low,monitor,False,0.529815755601431,medium
2024-09-01 08:00:00,7,load,2,0,0.3127125986230939,0.31154835041760975,0.0786787782868176,0.0181162353841725,0.2302556773076867,2,0.5,0.43197920400237694,low,monitor,False,0.5101311823227018,medium
2024-09-01 08:00:00,14,load,2,0,0.1360257493891108,0.09512096721214365,0.0561991273477269,0.0,0.0,3,0.2,0.31023578066752866,low,monitor,False,0.4512115872250998,medium
2024-09-01 08:00:00,13,load,2,0,0.054216185035176494,0.05222239195096899,0.0561991273477269,0.0,0.0,3,0.2,0.26484176165602324,low,monitor,False,0.41439728326582936,medium
2024-09-01 08:00:00,12,load,1,0,0.05022859886676149,0.05022859886676149,0.0561991273477269,0.0,0.0,3,0.2,0.26264858926339496,low,monitor,False,0.41260286949004266,medium
2024-09-01 08:00:00,5,load,2,0,0.31739651292367305,0.3123639665785751,0.1236380801649991,0.1236380801649991,1.0,1,1.0,0.3553012241313679,low,monitor,False,0.3428284308156529,low
2024-09-01 08:00:00,4,load,3,0,0.31739651292367305,0.31225910423490727,0.1236380801649991,0.1236380801649991,1.0,1,1.0,0.3552802516626343,low,monitor,False,0.3428284308156529,low
2024-09-01 08:00:00,3,load,3,0,0.30688671324377054,0.2705597854240285,0.1236380801649991,0.1236380801649991,1.0,1,1.0,0.34221097804450246,low,monitor,False,0.3380990209596968,low
2024-09-01 08:00:00,1,load,1,0,0.15406640219745862,0.15406640219745862,0.1236380801649991,0.1236380801649991,1.0,1,1.0,0.25014316142834814,low,monitor,False,0.2693298809888564,low
2024-09-01 08:00:00,6,load,2,0,0.3127125986230939,0.3100220094282856,0.0786787782868176,0.0786787782868176,1.0,2,0.5,0.2777250712660494,low,monitor,False,0.24072066938039227,low
2024-09-01 08:00:00,8,load,4,0,0.31189959719939614,0.2652667647235736,0.0786787782868176,0.0786787782868176,1.0,2,0.5,0.268408171684443,low,monitor,False,0.24035481873972828,low
2024-09-01 09:00:00,6,load,2,0,0.31663976227156404,0.3144807125609816,0.0827065525249997,0.0,0.0,2,0.5,0.4803840355344002,medium,monitor,False,0.5924878930222038,medium
2024-09-01 09:00:00,7,load,2,0,0.31232166285039914,0.3066665106836095,0.0827065525249997,0.0,0.0,2,0.5,0.47687805041940157,medium,monitor,False,0.5905447482826796,medium
2024-09-01 09:00:00,9,load,2,0,0.3036534086602919,0.30282854254698416,0.0827065525249997,0.0,0.0,2,0.5,0.4722097424065282,medium,monitor,False,0.5866440338971314,medium
2024-09-01 09:00:00,8,load,4,0,0.3020036764336764,0.21711482741870775,0.0827065525249997,0.008699484842040195,0.10518495302304619,2,0.5,0.4332876292742867,low,monitor,False,0.5490869208370882,medium
2024-09-01 09:00:00,11,load,2,0,0.3087094942529908,0.30845637675138665,0.0590761089464284,0.0,0.0,3,0.2,0.4306105477641232,low,monitor,False,0.5289192724138458,medium
2024-09-01 09:00:00,10,load,2,0,0.3082032592497825,0.30592833395503716,0.0590761089464284,0.0,0.0,3,0.2,0.4298771334534096,low,monitor,False,0.5286914666624021,medium
2024-09-01 09:00:00,14,load,2,0,0.08609857996373757,0.06934101380532046,0.0590761089464284,0.0,0.0,3,0.2,0.28261256374474597,low,monitor,False,0.42874436098368185,medium
2024-09-01 09:00:00,13,load,2,0,0.05258344764690333,0.05057621429477974,0.0590761089464284,0.0,0.0,3,0.2,0.26377779430006243,low,monitor,False,0.41366255144110653,medium
2024-09-01 09:00:00,12,load,1,0,0.048568980942656145,0.048568980942656145,0.0590761089464284,0.0,0.0,3,0.2,0.2615698376127265,low,monitor,False,0.4118560414241953,medium
2024-09-01 09:00:00,5,load,2,0,0.31663976227156404,0.31407035152649243,0.1299674396821425,0.1299674396821425,1.0,1,1.0,0.3553019633275023,low,monitor,False,0.34248789302220384,low
2024-09-01 09:00:00,4,load,3,0,0.3115009407814208,0.30883251843623555,0.1299674396821425,0.1299674396821425,1.0,1,1.0,0.3519419270388865,low,monitor,False,0.3401754233516394,low
2024-09-01 09:00:00,3,load,3,0,0.30628712027429505,0.1997020943788401,0.1299674396821425,0.1299674396821425,1.0,1,1.0,0.32776962299920076,low,monitor,False,0.33782920412343276,low
2024-09-01 09:00:00,1,load,1,0,0.05950666050477922,0.05950666050477922,0.1299674396821425,0.1299674396821425,1.0,1,1.0,0.1886793293281065,low,monitor,False,0.22677799722715067,low
2024-09-01 10:00:00,6,load,2,0,0.3170680401192668,0.31446229418002314,0.0878508333961715,0.0,0.0,2,0.5,0.4805730768896747,medium,monitor,False,0.59268061805367,medium
2024-09-01 10:00:00,7,load,2,0,0.3118565482407795,0.24898885720375716,0.0878508333961715,0.0,0.0,2,0.5,0.46513321814910225,medium,monitor,False,0.5903354467083508,medium
2024-09-01 10:00:00,9,load,2,0,0.3017732119784606,0.2045510680240415,0.0878508333961715,0.0,0.0,2,0.5,0.45170815899511557,medium,monitor,False,0.5857979453903073,medium
2024-09-01 10:00:00,8,load,4,0,0.1861211661667348,0.10227175522666156,0.0878508333961715,0.0,0.0,2,0.5,0.379208875820363,low,monitor,False,0.5337545247750306,medium
2024-09-01 10:00:00,11,load,2,0,0.3077135695354564,0.30748343520164634,0.0627505952829797,0.0,0.0,3,0.2,0.42996779333128465,low,monitor,False,0.5284711062909554,medium
2024-09-01 10:00:00,10,load,2,0,0.3077135695354564,0.3047433907569585,0.0627505952829797,0.0,0.0,3,0.2,0.4294197844423471,low,monitor,False,0.5284711062909554,medium
2024-09-01 10:00:00,14,load,2,0,0.05501201074718674,0.05288768411377415,0.0627505952829797,0.0,0.0,3,0.2,0.2653329416589889,low,monitor,False,0.4147554048362341,medium
2024-09-01 10:00:00,13,load,2,0,0.050763357480361544,0.048737816256251065,0.0627505952829797,0.0,0.0,3,0.2,0.2625910741174129,low,monitor,False,0.41284351086616267,medium
2024-09-01 10:00:00,12,load,1,0,0.04671227503214059,0.04671227503214059,0.0627505952829797,0.0,0.0,3,0.2,0.26036297877089143,low,monitor,False,0.4110205237644633,medium
2024-09-01 10:00:00,4,load,3,0,0.3102360932623026,0.2531326369714388,0.1380513096225553,0.1261950016054012,0.9141166567012634,1,1.0,0.35740943802207126,low,monitor,False,0.36966541212259396,low
2024-09-01 10:00:00,5,load,2,0,0.3170680401192668,0.3136520666907847,0.1380513096225553,0.1380513096225553,1.0,1,1.0,0.35541103139182706,low,monitor,False,0.3426806180536701,low
2024-09-01 10:00:00,3,load,3,0,0.1419085167841776,0.0864949710290611,0.1380513096225553,0.1380513096225553,1.0,1,1.0,0.23115782675869215,low,monitor,False,0.26385883255287995,low
2024-09-01 10:00:00,1,load,1,0,0.05579038546600097,0.05579038546600097,0.1380513096225553,0.1380513096225553,1.0,1,1.0,0.18626375055290062,low,monitor,False,0.22510567345970045,low
2024-09-01 11:00:00,6,load,2,0,0.31583201166258484,0.3130783490962886,0.0916862484815526,0.0,0.0,2,0.5,0.47974007506742095,medium,monitor,False,0.5921244052481631,medium
2024-09-01 11:00:00,7,load,2,0,0.31032468652999234,0.1842730395518578,0.0916862484815526,0.0,0.0,2,0.5,0.4515007168488681,medium,monitor,False,0.5896461089384966,medium
2024-09-01 11:00:00,9,load,2,0,0.2986254692605273,0.17845427068397532,0.0916862484815526,0.0,0.0,2,0.5,0.4450723153040324,low,monitor,False,0.5843814611672372,medium
2024-09-01 11:00:00,4,load,3,0,0.3093328744990732,0.17102005487191516,0.1440783904710113,0.06673052952109709,0.4631543238576318,1,1.0,0.4307729397274396,low,monitor,False,0.5270957801744118,medium
