model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.32806605971654257,0.37309796989760796,0.38455826983307345,0.44463184184194493,0.36915124393171733,0.4222152583028784,0.1976974606513977
baseline_gnn,0.3174839711348216,0.369164900066568,0.3780912954518289,0.446795759670075,0.361903725763162,0.42203181940760665,0.19962644577026367
