model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
SCUC,101984.01013542825,2256.9662627855223,102.57370940254938,99624.47016324018,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7.737857099466784e-05,28.492697056263715,True,True,0,2212.663147300016
Stochastic_UC,102544.11567456795,2804.6834961292875,118.22694519777536,99621.20523324094,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7.348352652497808e-05,28.492697056263715,True,True,0,2189.5686202999786
Robust_UC,103061.78347376842,3356.742212941966,102.57370940254938,99602.46755142386,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.00010438356801756879,28.492697056263715,True,True,0,607.7974599999725
Contextual_Adaptive,102002.92014628786,2266.8668836291044,111.58309941856191,99624.47016324018,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7.737857099466784e-05,28.492697056263715,True,False,contextual_selection,5010.039082099975
