model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.1451686390240987,0.14528921327917355,0.33937204299551066,0.46322858117911003,0.1445592638519075,0.14466772737171196,0.2145807296037674
baseline_gnn,0.1633158799012502,0.1633440852390595,0.34678717851638796,0.4578112881567037,0.16313351756996577,0.1631666229624103,0.20959116518497467
