epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss
1.0,0.19067257642745972,0.21424970030784607,0.01,0.22433462738990784,0.9999614953994751,0.0
2.0,0.17392048239707947,0.19358500838279724,0.02,0.036811091005802155,0.9999846816062927,0.0
3.0,0.1596805602312088,0.1752883791923523,0.03,0.009502029046416283,0.9999841451644897,0.0
4.0,0.14616939425468445,0.15819410979747772,0.04,0.003201483516022563,0.9999915957450867,0.0
5.0,0.13342176377773285,0.14177995920181274,0.05,0.0012797674862667918,0.9999992847442627,0.0
6.0,0.12097425758838654,0.12532293796539307,0.06,0.0006565781659446657,0.9999716877937317,0.0
7.0,0.1092788577079773,0.10738437622785568,0.07,0.0005079120164737105,0.9998093247413635,0.0
8.0,0.09803736209869385,0.08373761922121048,0.08,0.0007035916205495596,0.9999703168869019,0.0
9.0,0.08694332838058472,0.045392706990242004,0.09,0.0020350799895823,0.9996607899665833,0.0
10.0,0.07503710687160492,0.007987909018993378,0.1,0.011684248223900795,0.9999352097511292,0.0
11.0,0.06055693328380585,0.0004000999906565994,0.11,0.07468485832214355,0.9996623992919922,0.0
12.0,0.04850447550415993,8.035285645746626e-06,0.12,0.26751095056533813,0.9999883770942688,0.0
13.0,0.040999580174684525,3.2181727505076196e-08,0.13,0.4367401897907257,0.9996646046638489,0.0
14.0,0.0381358303129673,1.0079764800607904e-09,0.14,0.5400322079658508,0.9998714327812195,0.0
15.0,0.03920364752411842,9.376243115255534e-10,0.15,0.5742163062095642,0.9998063445091248,0.0
16.0,0.040322888642549515,9.379275134335785e-10,0.16,0.5509777665138245,0.9998881816864014,0.0
17.0,0.04038234055042267,9.37557254054866e-10,0.17,0.48389002680778503,0.9998672008514404,0.0
18.0,0.039430469274520874,1.0787188919891832e-09,0.18,0.3842185139656067,0.9998090267181396,0.0
19.0,0.037508774548769,3.834952622128185e-08,0.19,0.27070000767707825,0.9999507069587708,0.0
20.0,0.035336144268512726,4.752806944452459e-06,0.2,0.16903753578662872,0.9997991919517517,0.0
21.0,0.033477894961833954,0.0001444041117792949,0.21,0.09734699875116348,0.9999640583992004,0.0
22.0,0.03263997286558151,0.0010267180623486638,0.22,0.055528413504362106,0.9999110698699951,0.0
23.0,0.03267785534262657,0.00260204472579062,0.23,0.03354703262448311,0.9999059438705444,0.0
24.0,0.03256189450621605,0.0038412371650338173,0.24,0.0220920629799366,0.9999843835830688,0.0
25.0,0.032374754548072815,0.004382861778140068,0.25,0.015798917040228844,0.9999381899833679,0.0
26.0,0.03223227337002754,0.00441921129822731,0.26,0.012111947871744633,0.9999749660491943,0.0
27.0,0.031855762004852295,0.004210954532027245,0.27,0.009831935167312622,0.9999755620956421,0.0
28.0,0.031624842435121536,0.0039154845289886,0.28,0.008357550948858261,0.9999441504478455,0.0
29.0,0.03141133487224579,0.0036191679537296295,0.29,0.007363012991845608,0.9999733567237854,0.0
30.0,0.031092381104826927,0.0033696487080305815,0.3,0.006653337273746729,0.9999935626983643,0.0
31.0,0.030921639874577522,0.0031905712094157934,0.31,0.006094709504395723,0.9999591112136841,0.0
32.0,0.030550649389624596,0.003097230801358819,0.32,0.005587079096585512,0.9999912977218628,0.0
33.0,0.030212484300136566,0.003105015493929386,0.33,0.0050621358677744865,0.9999873638153076,0.0
34.0,0.029996514320373535,0.0032099538948386908,0.34,0.004470206331461668,0.9999735951423645,0.0
35.0,0.02960820496082306,0.003409683471545577,0.35,0.0038318929728120565,0.9999884963035583,0.0
36.0,0.029273997992277145,0.0036862604320049286,0.36,0.003182011190801859,0.9999951720237732,0.0
37.0,0.02890520542860031,0.004026810172945261,0.37,0.0025781644508242607,0.9999774694442749,0.0
38.0,0.028465792536735535,0.004405970685184002,0.38,0.0020443745888769627,0.9999958872795105,0.0
39.0,0.028065316379070282,0.004806701093912125,0.39,0.0016014545690268278,0.999992311000824,0.0
40.0,0.02764763869345188,0.005212014075368643,0.4,0.0012466155458241701,0.9999845027923584,0.0
41.0,0.02710840106010437,0.00561514450237155,0.41,0.0009707321296446025,0.9999947547912598,0.0
42.0,0.026672642678022385,0.006009552162140608,0.42,0.0007579132216051221,0.9999961853027344,0.0
43.0,0.0261203832924366,0.006388487294316292,0.43,0.0005953661748208106,0.9999887347221375,0.0
