epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
58.0,0.01753753423690796,0.009789664298295975,0.58,0.0753805935382843,0.9977153539657593,0.0,0.005601363722234964
59.0,0.030080584809184074,0.00012236089969519526,0.59,0.07284648716449738,0.9960148334503174,0.0,0.0255899615585804
60.0,0.027885403484106064,4.8021091060945764e-05,0.6,0.028890378773212433,0.999042272567749,0.0,0.00037888757651671767
61.0,0.03366389498114586,3.19088576361537e-05,0.61,0.006111205089837313,0.9993581175804138,0.0,7.11448083166033e-05
62.0,0.03531081974506378,2.325658169866074e-05,0.62,0.0008438597433269024,0.9994300007820129,0.0,3.135692168143578e-05
63.0,0.036198802292346954,2.0184354070806876e-05,0.63,0.00012888167111668736,0.999634325504303,0.0,1.9153465473209508e-05
64.0,0.03661642223596573,2.1139294403837994e-05,0.64,2.8293194191064686e-05,0.9994837045669556,0.0,1.492363753641257e-05
65.0,0.0367167629301548,2.5841040041996166e-05,0.65,8.903029993234668e-06,0.9997104406356812,0.0,1.49737206811551e-05
66.0,0.03661985695362091,3.607138933148235e-05,0.66,3.781622126552975e-06,0.9994983077049255,0.0,1.8411776181892492e-05
67.0,0.03628414869308472,5.747903196606785e-05,0.67,2.0706813756987685e-06,0.9998732805252075,0.0,2.6476849598111585e-05
68.0,0.03561044856905937,0.00010698835831135511,0.68,1.433509851267445e-06,0.9997463822364807,0.0,4.6263085096143186e-05
69.0,0.03465205430984497,0.00024117353314068168,0.69,1.2684031389653683e-06,0.9995909929275513,0.0,9.499547013547271e-05
70.0,0.03257685527205467,0.0007003911305218935,0.7,1.4810383390795323e-06,0.9999021291732788,0.0,0.00023341125051956624
71.0,0.028957858681678772,0.0027116485871374607,0.71,2.444789970468264e-06,0.9998380541801453,0.0,0.0007378289592452347
72.0,0.023921208456158638,0.011426839977502823,0.72,6.140389814390801e-06,0.9997918605804443,0.0,0.002987624378874898
73.0,0.02373671345412731,0.020646588876843452,0.73,2.074650547001511e-05,0.9998098611831665,0.0,0.012693371623754501
74.0,0.030946295708417892,0.010071969591081142,0.74,3.987567106378265e-05,0.9998915791511536,0.0,0.0231341402977705
75.0,0.023072488605976105,0.0036927261389791965,0.75,2.9544951757998206e-05,0.9998984336853027,0.0,0.011081695556640625
76.0,0.02234182134270668,0.001797154895029962,0.76,1.8688788259169087e-05,0.9998469352722168,0.0,0.00397714227437973
77.0,0.02505297027528286,0.0012980145402252674,0.77,1.5098891708476003e-05,0.9998950362205505,0.0,0.0018701208755373955
78.0,0.026030492037534714,0.0013641107361763716,0.78,1.661640635575168e-05,0.9998951554298401,0.0,0.001346715958788991
79.0,0.025513479486107826,0.002009926363825798,0.79,2.412921458017081e-05,0.9999106526374817,0.0,0.0014147561741992831
80.0,0.023385219275951385,0.0038696089759469032,0.8,4.376991273602471e-05,0.9998672604560852,0.0,0.002148111816495657
81.0,0.020859763026237488,0.008187317289412022,0.81,8.936525409808382e-05,0.9999275207519531,0.0,0.004274311475455761
82.0,0.02015738934278488,0.01306387223303318,0.82,0.0001715809339657426,0.9999316334724426,0.0,0.00910730380564928
83.0,0.022849323228001595,0.01063509937375784,0.83,0.0002528526238165796,0.9999104142189026,0.0,0.014964916743338108
84.0,0.021000243723392487,0.005712131969630718,0.84,0.00029175588861107826,0.9999420046806335,0.0,0.012144505977630615
85.0,0.018540479242801666,0.003249521367251873,0.85,0.0002522844588384032,0.999906599521637,0.0,0.006389523856341839
86.0,0.019106388092041016,0.002506732475012541,0.86,0.0001656728272791952,0.9999399781227112,0.0,0.003562003141269088
87.0,0.01952458918094635,0.00283817364834249,0.87,0.00010469851258676499,0.9999223351478577,0.0,0.0026879990473389626
88.0,0.018800629302859306,0.004550378769636154,0.88,8.025819261092693e-05,0.9999238848686218,0.0,0.0031079305335879326
89.0,0.016810178756713867,0.008253098465502262,0.89,8.445610001217574e-05,0.999977171421051,0.0,0.005113305523991585
90.0,0.016686229035258293,0.010425287298858166,0.9,0.00011936631199205294,0.9999354481697083,0.0,0.009426216594874859
91.0,0.017401382327079773,0.006896000821143389,0.91,0.00019979971693828702,0.9999487400054932,0.0,0.012019017711281776
92.0,0.015074523165822029,0.0035491210874170065,0.92,0.0003838159900624305,0.9999589323997498,0.0,0.007775960490107536
93.0,0.015157212503254414,0.002728712745010853,0.93,0.0007481774664483964,0.9999191761016846,0.0,0.0038013809826225042
94.0,0.015616641379892826,0.003680366789922118,0.94,0.0008123024017550051,0.9999128580093384,0.0,0.0028886101208627224
95.0,0.01385563611984253,0.006300507113337517,0.95,0.0005116339889355004,0.9999197125434875,0.0,0.004005453083664179
96.0,0.013106990605592728,0.007921935059130192,0.96,0.0003494585689622909,0.99993896484375,0.0,0.007254724390804768
97.0,0.013516011647880077,0.005076033063232899,0.97,0.0004133549227844924,0.999972403049469,0.0,0.00924631580710411
98.0,0.011302052065730095,0.0025658486410975456,0.98,0.0009265964617952704,0.9999825954437256,0.0,0.0056238556280732155
99.0,0.012028263881802559,0.003439505584537983,0.99,0.002302919514477253,0.9999675154685974,0.0,0.0026177670806646347
100.0,0.010061178356409073,0.007280419580638409,1.0,0.0019668755121529102,0.9997828602790833,0.0,0.003572991816326976
101.0,0.010240191593766212,0.004344641231000423,1.0,0.0011786326067522168,0.9996387362480164,0.0,0.008452912792563438
102.0,0.007607982028275728,0.0015571810072287917,1.0,0.0020895106717944145,0.9998043179512024,0.0,0.004735933616757393
103.0,0.008526276797056198,0.003950744867324829,1.0,0.005120381712913513,0.9998791217803955,0.0,0.0015272055752575397
104.0,0.005412747617810965,0.005002215504646301,1.0,0.003598215989768505,0.9998326301574707,0.0,0.004335938952863216
105.0,0.004993639420717955,0.0004064494860358536,1.0,0.004480462521314621,0.9995923638343811,0.0,0.005717350635677576
106.0,0.008134081959724426,0.00521854730322957,1.0,0.01644113101065159,0.9997696876525879,0.0,0.00036213648854754865
107.0,0.004277224186807871,0.0006276632193475962,1.0,0.00798448920249939,0.9994800686836243,0.0,0.00634820107370615
108.0,0.0023436066694557667,0.00169954274315387,1.0,0.0183857474476099,0.9997311234474182,0.0,0.0005735250888392329
109.0,0.00011856900528073311,0.0022830849047750235,1.0,0.01760336570441723,0.9997239112854004,0.0,0.0018925982294604182
110.0,0.0002279798500239849,8.03240473032929e-05,1.0,0.02145032398402691,0.9998314380645752,0.0,0.0028106151148676872
111.0,0.00454556941986084,0.00532298581674695,1.0,0.05152473971247673,0.999823808670044,0.0,6.009704520693049e-05
112.0,0.005539883393794298,1.5915356925688684e-06,1.0,0.027295716106891632,0.9993131756782532,0.0,0.008033208549022675
113.0,0.017382284626364708,9.872873306449037e-06,1.0,0.09902790188789368,0.9994357824325562,0.0,5.001276690563827e-07
114.0,0.009093229658901691,0.013416393660008907,1.0,0.08101053535938263,0.9974280595779419,0.0,5.931595751462737e-06
115.0,0.022684328258037567,1.2189888138891547e-06,1.0,0.022009899839758873,0.9939773678779602,0.0,0.022240223363041878
116.0,0.01697259582579136,1.8882301944245228e-08,1.0,0.07735873013734818,0.9974469542503357,0.0,2.8209910851728637e-07
117.0,0.03168667480349541,1.9913438009666606e-08,1.0,0.10044188797473907,0.9990127086639404,0.0,0.0
118.0,0.032327525317668915,2.060893109501194e-07,1.0,0.08488621562719345,0.9995341300964355,0.0,0.0
119.0,0.02580523118376732,4.12519475503359e-05,1.0,0.051338210701942444,0.999245285987854,0.0,5.117121837372451e-09
120.0,0.008490050211548805,0.004498366732150316,1.0,0.020144043490290642,0.9980850219726562,0.0,2.6643756427802145e-05
121.0,0.003854157403111458,0.012946841306984425,1.0,0.005956745240837336,0.997631311416626,0.0,0.006345692090690136
122.0,0.019161468371748924,0.0016513769514858723,1.0,0.0028638315852731466,0.9991539120674133,0.0,0.020341861993074417
123.0,0.004372443072497845,0.0002847378491424024,1.0,0.0021954881958663464,0.9989159107208252,0.0,0.0022037699818611145
124.0,0.012964226305484772,0.00016537144256290048,1.0,0.0020726399961858988,0.9973970651626587,0.0,0.00031882687471807003
125.0,0.015452062711119652,0.0002680353936739266,1.0,0.002389585832133889,0.999142587184906,0.0,0.0001557499635964632
126.0,0.011498325504362583,0.000876955280546099,1.0,0.0031827569473534822,0.999623715877533,0.0,0.00023895289632491767
127.0,0.003704625181853771,0.003322853706777096,1.0,0.004579411819577217,0.99787437915802,0.0,0.0008694064454175532
128.0,0.0015211822465062141,0.004747387021780014,1.0,0.006690895184874535,0.9967666864395142,0.0,0.004256028216332197
129.0,0.004354914650321007,0.000919893616810441,1.0,0.011212067678570747,0.9974797964096069,0.0,0.007433346472680569
130.0,-0.0005286172963678837,0.00015900941798463464,1.0,0.02584577538073063,0.9990103840827942,0.0,0.0016172893811017275
131.0,0.003915800247341394,0.00017286858928855509,1.0,0.04882471263408661,0.9996199011802673,0.0,0.0002617724530864507
132.0,0.0027674147859215736,0.000924125371966511,1.0,0.0569637157022953,0.9995896816253662,0.0,0.0002668276720214635
133.0,-0.0012061139568686485,0.003219422185793519,1.0,0.04702300578355789,0.9997462630271912,0.0,0.0016979281790554523
134.0,0.003612190019339323,0.0006020945147611201,1.0,0.04067252576351166,0.9997948408126831,0.0,0.006517172325402498
135.0,-0.0017722474876791239,0.00011126196477562189,1.0,0.060399577021598816,0.9998515248298645,0.0,0.0010400182800367475
136.0,0.000518986489623785,0.00011240923777222633,1.0,0.0821867287158966,0.9998786449432373,0.0,0.00014037158689461648
137.0,-0.00022141728550195694,0.0005457618972286582,1.0,0.08520757406949997,0.9997681379318237,0.0,0.0001361962204100564
138.0,-0.0024190242402255535,0.0018723432440310717,1.0,0.07102615386247635,0.9993591904640198,0.0,0.0008512287749908864
139.0,0.00022443197667598724,0.0006389911868609488,1.0,0.0601608082652092,0.9991263747215271,0.0,0.0034114259760826826
140.0,-0.0023660105653107166,0.00013408328231889755,1.0,0.07133220136165619,0.999518871307373,0.0,0.00100397237110883
141.0,-0.0016170430462807417,8.967253961600363e-05,1.0,0.08696231245994568,0.9998605847358704,0.0,0.00014151478535495698
142.0,-0.001051562838256359,0.0002467266167514026,1.0,0.09020345658063889,0.9998490810394287,0.0,8.360488573089242e-05
143.0,-0.002361771184951067,0.0009136681910604239,1.0,0.07854492962360382,0.9998114109039307,0.0,0.000323406420648098
144.0,-0.001996884820982814,0.0010592947946861386,1.0,0.06394872814416885,0.9998250603675842,0.0,0.0014250092208385468
145.0,-0.00161301763728261,0.0003187329857610166,1.0,0.0602148212492466,0.999833345413208,0.0,0.0017886741552501917
146.0,-0.0026972852647304535,0.00011334819282637909,1.0,0.0682213231921196,0.999803364276886,0.0,0.00044263130985200405
147.0,-0.00183689477853477,0.00012163377687102184,1.0,0.07393663376569748,0.999809980392456,0.0,0.00012188371329102665
148.0,-0.0022147251293063164,0.00031800681608729064,1.0,0.06933929771184921,0.9999000430107117,0.0,0.00012768992746714503
149.0,-0.002888455055654049,0.0007374748820438981,1.0,0.0574662983417511,0.9998903870582581,0.0,0.00046340670087374747
150.0,-0.002400775905698538,0.000631821108981967,1.0,0.047438643872737885,0.9997920989990234,0.0,0.0012495896080508828
151.0,-0.0026308202650398016,0.0002472125052008778,1.0,0.04538192227482796,0.9998185038566589,0.0,0.001077408203855157
152.0,-0.0030668056569993496,0.00012672951561398804,1.0,0.048834703862667084,0.9999198913574219,0.0,0.00034549643169157207
153.0,-0.002622453263029456,0.0001527803106000647,1.0,0.05010489374399185,0.9999459981918335,0.0,0.00015187874669209123
154.0,-0.002864203881472349,0.0003348800528328866,1.0,0.0455637127161026,0.9999476671218872,0.0,0.0001968971046153456
155.0,-0.0032489169389009476,0.0005859652883373201,1.0,0.037757471203804016,0.9999457597732544,0.0,0.0005344561650417745
156.0,-0.0028999531641602516,0.00044643954606726766,1.0,0.03212687000632286,0.9999204277992249,0.0,0.001052140723913908
157.0,-0.0031439249869436026,0.000220013564103283,1.0,0.03155471757054329,0.9999111294746399,0.0,0.0007720810826867819
158.0,-0.0033654188737273216,0.00014482735423371196,1.0,0.03341040760278702,0.9999372363090515,0.0,0.0003348573809489608
159.0,-0.00309303542599082,0.00018981801986228675,1.0,0.033772338181734085,0.9999681115150452,0.0,0.00020375949679873884
160.0,-0.003327756654471159,0.000347750261425972,1.0,0.030715541914105415,0.9999765753746033,0.0,0.0002935591619461775
161.0,-0.003399624489247799,0.0004593554767780006,1.0,0.026417789980769157,0.9999496340751648,0.0,0.000622810039203614
162.0,-0.0032412526197731495,0.00033625142532400787,1.0,0.024058787152171135,0.9999215006828308,0.0,0.000850312877446413
163.0,-0.003432727651670575,0.00019172953034285456,1.0,0.02450847066938877,0.9999334216117859,0.0,0.0006238142377696931
164.0,-0.0034020161256194115,0.00016526324907317758,1.0,0.026150275021791458,0.9999643564224243,0.0,0.00031924762879498303
165.0,-0.003337512258440256,0.00023839370987843722,1.0,0.026058614253997803,0.9999772906303406,0.0,0.0002702573256101459
166.0,-0.003497207071632147,0.00035425147507339716,1.0,0.02385527640581131,0.9999772906303406,0.0,0.00043235611519776285
167.0,-0.0034385276958346367,0.00031368291820399463,1.0,0.02173423208296299,0.9999789595603943,0.0,0.0007308104541152716
168.0,-0.0035261432640254498,0.00019303784938529134,1.0,0.021806420758366585,0.9999811053276062,0.0,0.0006333430064842105
169.0,-0.0035779515746980906,0.00014400918735191226,1.0,0.023380501195788383,0.9999800324440002,0.0,0.0003619346534833312
170.0,-0.0034829634241759777,0.0001734974212013185,1.0,0.024207811802625656,0.9999839067459106,0.0,0.00027103297179564834
171.0,-0.003603369928896427,0.0002430616004858166,1.0,0.023106960579752922,0.9999819397926331,0.0,0.0003495563578326255
172.0,-0.003604006487876177,0.00025969522539526224,1.0,0.021481506526470184,0.9999648332595825,0.0,0.0005319475312717259
173.0,-0.0035798426251858473,0.00018728902796283364,1.0,0.02095942012965679,0.9999615550041199,0.0,0.0005934873479418457
174.0,-0.0036338132340461016,0.0001320656738243997,1.0,0.02193743735551834,0.9999774098396301,0.0,0.0004162556433584541
175.0,-0.0036877128295600414,0.00013299683632794768,1.0,0.02297649346292019,0.9999858140945435,0.0,0.00026574661023914814
176.0,-0.003694156650453806,0.0001679450215306133,1.0,0.02263380028307438,0.9999860525131226,0.0,0.0002881710242945701
