model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,fp_at_10_true_rank_gt_30,fp_at_20_true_rank_gt_50,num_parameters
metapath_v1,1187.1542296409607,116,0.021735839209265917,1.888230081383633e-08,0.00010140157164892336,7.654066367243657e-05,1.8882301944245228e-08,,0,0.0,0.000154543667977987,410,0.10019550342130987,0.5859015630803429,0.6,0.6,1.0,0.6843515475204855,0.6,0.6,1.0,0.6898286563534621,0.5,0.5,1.0,0.5910682095579067,4.0,4.0,100083
