model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
metapath_v1,91.01774263381958,90,0.01857296192094509,1.1218845946297568e-05,0.00246987724405749,0.0013414714441899274,1.1218846339033917e-05,,0,0.0,0.004030393813102805,410,0.10019550342130987,0.6038958145810571,0.4,0.4,1.0,0.30078518014914984,0.2,0.2,1.0,0.19518900079066107,0.35,0.35,1.0,0.3100942084313088,100083
