epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.2721976935863495,0.09117653220891953,0.01,0.00865640863776207,0.9999700784683228
2.0,0.08176024258136749,0.027901511639356613,0.02,0.00461241602897644,0.999957799911499
3.0,0.04041074961423874,0.009576158598065376,0.03,0.0029067816212773323,0.9999825954437256
4.0,0.03299662843346596,0.004014931153506041,0.04,0.0016301412833854556,0.9999744296073914
5.0,0.032823190093040466,0.0021295377518981695,0.05,0.0008686567307449877,0.9999740123748779
6.0,0.033594898879528046,0.001406600815244019,0.06,0.0004488459962885827,0.9999575614929199
7.0,0.03422195091843605,0.0011302254861220717,0.07,0.0002318019833182916,0.9999891519546509
8.0,0.034530021250247955,0.0010942408116534352,0.08,0.00012426574539858848,0.9999750256538391
9.0,0.0345432385802269,0.0012783543206751347,0.09,7.192201155703515e-05,0.9999852180480957
10.0,0.034352704882621765,0.0018012855434790254,0.1,4.65477496618405e-05,0.9999955892562866
11.0,0.03381293639540672,0.0030178315937519073,0.11,3.469064540695399e-05,0.9999849796295166
12.0,0.03316843509674072,0.005638346541672945,0.12,3.031695814570412e-05,0.9999871850013733
13.0,0.03263556584715843,0.009617849253118038,0.13,3.06808615277987e-05,0.9999967217445374
14.0,0.033275555819272995,0.01047535426914692,0.14,3.1203890102915466e-05,0.9999973177909851
15.0,0.033228542655706406,0.008196705020964146,0.15,2.2503869331558235e-05,0.999988317489624
16.0,0.03233340382575989,0.0057752011343836784,0.16,1.2862241419497877e-05,0.999983012676239
17.0,0.03223905339837074,0.004307353403419256,0.17,6.9863745011389256e-06,0.9999923706054688
18.0,0.03223234787583351,0.003658314235508442,0.18,4.095098120160401e-06,0.9999992251396179
19.0,0.032217711210250854,0.00360220018774271,0.19,2.7252076506556477e-06,0.9999926686286926
20.0,0.03213941305875778,0.004064394161105156,0.2,2.076717009913409e-06,0.9999901056289673
21.0,0.03175293654203415,0.00511979078873992,0.21,1.796205197024392e-06,0.9999933838844299
22.0,0.03143249824643135,0.006862631067633629,0.22,1.734928332552954e-06,0.9999967217445374
23.0,0.03133464604616165,0.008964252658188343,0.23,1.811978904697753e-06,0.9999988675117493
24.0,0.0312119759619236,0.010252168402075768,0.24,1.9108074411633424e-06,0.9999962449073792
25.0,0.03132154792547226,0.00976597610861063,0.25,1.8412595181871438e-06,0.9999953508377075
26.0,0.03086383268237114,0.008107361383736134,0.26,1.5384688367703347e-06,0.9999962449073792
27.0,0.0306314118206501,0.006539073772728443,0.27,1.1598455103012384e-06,0.9999984502792358
28.0,0.030248114839196205,0.00571415014564991,0.28,8.662981372253853e-07,0.9999980330467224
29.0,0.030219776555895805,0.005732126533985138,0.29,7.010019658082456e-07,0.999996542930603
30.0,0.030157675966620445,0.006679946556687355,0.3,6.430826147152402e-07,0.9999958276748657
31.0,0.02965608797967434,0.008639875799417496,0.31,6.77261368764448e-07,0.9999958276748657
32.0,0.029338255524635315,0.010932969860732555,0.32,7.931068353173032e-07,0.9999982714653015
33.0,0.029106196016073227,0.011404878459870815,0.33,9.322081950813299e-07,0.9999977350234985
34.0,0.028552602976560593,0.009547106921672821,0.34,9.372256499773357e-07,0.9999932646751404
35.0,0.0279461070895195,0.007833512499928474,0.35,7.842409104341641e-07,0.9999923706054688
36.0,0.027415290474891663,0.007876846939325333,0.36,6.605499152101402e-07,0.9999954700469971
37.0,0.027085674926638603,0.010210004635155201,0.37,6.885795755806612e-07,0.9999920725822449
38.0,0.026363076642155647,0.012746855616569519,0.38,9.409849894836952e-07,0.9999868869781494
39.0,0.026097513735294342,0.010016628541052341,0.39,1.3277885955176316e-06,0.9999904036521912
40.0,0.025079775601625443,0.007706349715590477,0.4,1.2852340205427026e-06,0.999986469745636
41.0,0.024813715368509293,0.009504182264208794,0.41,1.3247070000943495e-06,0.9999858736991882
42.0,0.024186287075281143,0.012027133256196976,0.42,2.330099277969566e-06,0.9999884963035583
43.0,0.023794695734977722,0.006912221200764179,0.43,4.895245638181223e-06,0.999990701675415
44.0,0.02345278114080429,0.007525296416133642,0.44,5.479752871906385e-06,0.9999820590019226
45.0,0.022873906418681145,0.011665894649922848,0.45,1.3183916053094435e-05,0.9999927282333374
46.0,0.022889090701937675,0.005203986540436745,0.46,6.080526509322226e-05,0.9999786615371704
47.0,0.022478703409433365,0.006429634522646666,0.47,0.00011422944953665137,0.9999679327011108
48.0,0.021695081144571304,0.009200552478432655,0.48,0.0004606782167684287,0.9999631643295288
49.0,0.02163728140294552,0.0023154071532189846,0.49,0.004232992418110371,0.999962568283081
50.0,0.021166343241930008,0.004881198983639479,0.5,0.01092133205384016,0.9998812079429626
51.0,0.0198981836438179,0.0054670353420078754,0.51,0.01348031498491764,0.999721884727478
52.0,0.019737405702471733,0.0009204663801938295,0.52,0.020354898646473885,0.9998812675476074
53.0,0.02079765871167183,0.004224143922328949,0.53,0.03207146376371384,0.9992485046386719
54.0,0.01834563910961151,0.0035143194254487753,0.54,0.032788876444101334,0.9997491240501404
55.0,0.01756671443581581,0.0010524123208597302,0.55,0.03219925984740257,0.9996253252029419
56.0,0.01820744015276432,0.0049087656661868095,0.56,0.033697135746479034,0.9996771812438965
57.0,0.017422331497073174,0.0006284149130806327,0.57,0.04229489713907242,0.9989444613456726
58.0,0.01836433634161949,0.0021591451950371265,0.58,0.03807896003127098,0.9992315173149109
59.0,0.014795996248722076,0.007573891896754503,0.59,0.03822895139455795,0.9992360472679138
60.0,0.0195891335606575,0.00018172724230680615,0.6,0.04718022421002388,0.9990267753601074
61.0,0.02420731447637081,0.00014596874825656414,0.61,0.02976774238049984,0.998267650604248
62.0,0.027493763715028763,0.00047468795673921704,0.62,0.01234549842774868,0.9995588064193726
63.0,0.023604176938533783,0.003489866154268384,0.63,0.004183159675449133,0.9977416396141052
64.0,0.015461711212992668,0.02144690416753292,0.64,0.002540390007197857,0.9962821006774902
65.0,0.029119117185473442,0.004116739612072706,0.65,0.002955313306301832,0.9974088072776794
66.0,0.016317658126354218,0.0011116208042949438,0.66,0.0003755767538677901,0.999622106552124
67.0,0.02283618226647377,0.0010079680941998959,0.67,0.00010902019857894629,0.9980749487876892
68.0,0.02312505804002285,0.002342839725315571,0.68,0.00011952812201343477,0.9979444742202759
69.0,0.018240604549646378,0.007016764488071203,0.69,0.00039050550549291074,0.9993378520011902
70.0,0.014569470658898354,0.009173262864351273,0.7,0.0024509718641638756,0.9995243549346924
71.0,0.01860128715634346,0.0035266787745058537,0.71,0.00977940484881401,0.9987220168113708
72.0,0.017523372545838356,0.002240421948954463,0.72,0.02274126373231411,0.9983193278312683
73.0,0.016353802755475044,0.0031871104147285223,0.73,0.018717413768172264,0.9983635544776917
74.0,0.013166538439691067,0.0047313496470451355,0.74,0.006711815483868122,0.9988086819648743
75.0,0.012918242253363132,0.006367180962115526,0.75,0.0024147541262209415,0.9993574023246765
76.0,0.012890561483800411,0.007735178340226412,0.76,0.0013327469350770116,0.9997101426124573
77.0,0.01351953111588955,0.007608290296047926,0.77,0.001004149205982685,0.9998021125793457
78.0,0.013525910675525665,0.0063655320554971695,0.78,0.0008454495691694319,0.9997022151947021
79.0,0.013304541818797588,0.005904225632548332,0.79,0.0007738657877780497,0.9995365738868713
80.0,0.013103164732456207,0.006440437864512205,0.8,0.0008877521031536162,0.9994940161705017
81.0,0.012751230970025063,0.007227698341012001,0.81,0.0012758072698488832,0.999614953994751
82.0,0.011970248073339462,0.006830817554146051,0.82,0.0020994574297219515,0.9997625946998596
83.0,0.01117721851915121,0.005047971848398447,0.83,0.003628091188147664,0.9998316168785095
