scenario,expected_fail_lines,probability
S1,0,0.252333
S2,1,0.250667
S3,2,0.181
S4,3,0.121333
S5,4,0.084333
S6,5,0.052333
S7,6,0.029
S8,7,0.014667
S9,8,0.009
S10,9,0.004
S11,10,0.001
S12,11,0.000333
