model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.28144438502788544,0.33107498936043195,0.384129480286078,0.4516480586314446,0.3214730347692967,0.3737097499713881,0.20398598909378052
baseline_gnn,0.3320682367801666,0.36919277601317335,0.3940204310417175,0.4473766465480705,0.3722096091508865,0.41498146365506583,0.2001458704471588
