model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
stgcn,141.6826045513153,112,0.02793173971381204,0.0003071294804654699,0.008172505731305256,0.023357892421084957,0.0003071294631808996,,0,0.0,0.000588791162019226,410,0.10019550342130987,-0.5203979386568609,0.2,0.2,1.0,0.16958010263680806,0.1,0.1,1.0,0.11004588314904008,0.05,0.05,1.0,0.07102001981682865,124801
