timestamp,L0,L1,L10,L11,L12,L13,L14,L2,L3,L4,L5,L6,L7,L8,L9
2024-09-01 00:00:00,0.6829349198399502,0.6839894791991782,0.6714524016988277,0.6796725993697346,0.6880894205896366,0.68655606771027,0.6851830074445279,0.6855708392183913,0.6868797470671981,0.6878683407928035,0.6866727023471912,0.6869335045000643,0.687588734143936,0.6873564395298072,0.6852363410660048
2024-09-01 01:00:00,0.6817005446480563,0.6829482324583398,0.6686492234533098,0.6779129736411652,0.6876007633169509,0.6859456177671703,0.6840939970072356,0.684829581100391,0.6864157453822115,0.6875811513609459,0.6857766761145055,0.6861725273342518,0.687024060011089,0.6868126734625731,0.6842626677883492
2024-09-01 02:00:00,0.6801274887800399,0.6815807443957371,0.6651070999906121,0.6755620127062915,0.6868836265486211,0.6851190001584561,0.6826183314296489,0.6838408576498832,0.6857620400947719,0.6871091532595839,0.684575899914792,0.6851810409988025,0.6862730144642095,0.6860806142259128,0.6829711076238267
2024-09-01 03:00:00,0.6784208172391291,0.6800940733547097,0.6619812283746336,0.673336764415895,0.6860848581793256,0.6841780135985734,0.6810662317935903,0.6827346052751094,0.6850077746321417,0.6865620127599541,0.6832723421025315,0.6840595742603972,0.6854028661939859,0.685231774983447,0.681571996005784
2024-09-01 04:00:00,0.6762975261097273,0.6781568707266954,0.17466273991342407,0.6630561704442863,0.6849886847634601,0.6829439239222794,0.6789775119711371,0.6812828351017124,0.6839992454235817,0.6857707815506682,0.6815592178715483,0.6826330276585135,0.6842971314198251,0.6841396701456463,0.6797363570096046
2024-09-01 05:00:00,0.673788945012832,0.6757675275571859,0.1317314353919913,0.6561174293380633,0.6836371926612232,0.6814083265373228,0.6763425517161341,0.6794696821532232,0.6827335969072457,0.684764108899856,0.6794555453384625,0.6808792438786371,0.6829478969033987,0.6827954392077301,0.6774664173336349
2024-09-01 06:00:00,0.6709510704881029,0.6729297148488131,0.11954515140573015,0.22631900073981132,0.6820879831605089,0.6795475674320389,0.6707866713702524,0.6772571660868786,0.6811914593337017,0.6835752356567575,0.6769974012455088,0.6787453974045156,0.6813329199260924,0.6811737649926072,0.674770275140145
2024-09-01 07:00:00,0.5495482419188237,0.6689565759994899,0.11516892131970208,0.12693329711638943,0.6806152459217696,0.6775737740603731,0.6654964808860587,0.6749007911923449,0.6795631641762715,0.6824342979097167,0.6745279550826931,0.6763552625064465,0.6795708881075049,0.6794090590509845,0.6719826871925685
2024-09-01 08:00:00,0.34689809349402423,0.44720645417528804,0.11174101055427482,0.12070749055770198,0.6783585058993812,0.6746042750832383,0.3134177406346709,0.6698671031530055,0.6770886756764499,0.6806211631828556,0.6686144822480591,0.6713658749306666,0.677049092203599,0.6768099275988876,0.6627439078184906
2024-09-01 09:00:00,0.129616135258357,0.25745636059264126,0.1083026991528905,0.11744434810172615,0.6774300388756501,0.6729370122819255,0.2050141446433545,0.667093759386157,0.6758009819947512,0.6799476633719876,0.6661891096346398,0.6679180532211698,0.675328951798725,0.6750713975085287,0.40866548303748257
