model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,fp_at_10_true_rank_gt_30,fp_at_20_true_rank_gt_50,num_parameters
metapath_v1,437.4764289855957,88,0.01814167593511229,4.204489032004362e-05,0.004475039958781815,0.002565180549086791,4.204488868708722e-05,,0,0.0,0.009654799249871433,410,0.10019550342130987,0.39242129484453975,0.2,0.2,1.0,0.3391602052736161,0.3,0.3,1.0,0.36288691033421744,0.25,0.25,1.0,0.3053018238006222,7.0,13.0,100083
