epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
1.0,0.30120736360549927,0.09117292612791061,0.01,0.00865640863776207,0.9999700784683228,0.0,0.2900964617729187
2.0,0.08965849876403809,0.02783563919365406,0.02,0.004611504264175892,0.9999582171440125,0.0,0.07902386039495468
3.0,0.042752042412757874,0.009459284134209156,0.03,0.002914026379585266,0.9999825954437256,0.0,0.023717690259218216
4.0,0.033777687698602676,0.0038830928970128298,0.04,0.0016374181723222136,0.9999744296073914,0.0,0.007993441075086594
5.0,0.03318154811859131,0.0019919797778129578,0.05,0.0008731991983950138,0.9999728202819824,0.0,0.0032209032215178013
6.0,0.03385995700955391,0.0012565064243972301,0.06,0.0004495499888435006,0.9999558329582214,0.0,0.0016114175086840987
7.0,0.034498732537031174,0.000951411435380578,0.07,0.0002295810409123078,0.9999902248382568,0.0,0.0010064402595162392
8.0,0.034866731613874435,0.000855152087751776,0.08,0.00012054730905219913,0.9999693036079407,0.0,0.0007416281732730567
9.0,0.03498389571905136,0.0009126710356213152,0.09,6.753856723662466e-05,0.9999858140945435,0.0,0.0006578221800737083
10.0,0.03493599221110344,0.001159912091679871,0.1,4.173217894276604e-05,0.999992311000824,0.0,0.0007085547549650073
11.0,0.03458251431584358,0.0017551853088662028,0.11,2.9278704460011795e-05,0.999980628490448,0.0,0.0009080895106308162
12.0,0.03407185524702072,0.0030842626001685858,0.12,2.3870930817793123e-05,0.9999898672103882,0.0,0.0014262011973187327
13.0,0.03335045650601387,0.0057966080494225025,0.13,2.280768057971727e-05,0.9999997019767761,0.0,0.0025593959726393223
14.0,0.03333166241645813,0.00881136953830719,0.14,2.4696813852642663e-05,0.9999935626983643,0.0,0.0049621486105024815
15.0,0.03379155695438385,0.00856846198439598,0.15,2.3923999833641574e-05,0.9999921917915344,0.0,0.0075540244579315186
16.0,0.03333199396729469,0.006380546372383833,0.16,1.6418833183706738e-05,0.9999933838844299,0.0,0.007276337593793869
17.0,0.03294238820672035,0.004489317070692778,0.17,9.381997188029345e-06,0.9999969601631165,0.0,0.005287238396704197
18.0,0.03270164504647255,0.003427806543186307,0.18,5.289556611387525e-06,0.9999999403953552,0.0,0.0036595326382666826
19.0,0.03269176930189133,0.003009655512869358,0.19,3.2713912787585286e-06,0.9999967813491821,0.0,0.0027327588759362698
20.0,0.03274264559149742,0.0030567573849111795,0.2,2.310936906724237e-06,0.9999963641166687,0.0,0.0023922354448586702
21.0,0.032507266849279404,0.003547287778928876,0.21,1.868225695034198e-06,0.9999986290931702,0.0,0.002444354584440589
22.0,0.032269950956106186,0.004571380093693733,0.22,1.7122792996815406e-06,0.9999997019767761,0.0,0.002797521650791168
23.0,0.03209151327610016,0.006163806188851595,0.23,1.7463041785958922e-06,0.9999997615814209,0.0,0.0036390942987054586
24.0,0.03178605064749718,0.007948228158056736,0.24,1.9024731727768085e-06,0.999998927116394,0.0,0.00495575787499547
25.0,0.031910572201013565,0.008851991966366768,0.25,2.0559857603075216e-06,0.9999997019767761,0.0,0.006363995838910341
26.0,0.03169762343168259,0.008174293674528599,0.26,2.004637735808501e-06,0.9999992251396179,0.0,0.007147091440856457
27.0,0.03154276683926582,0.006681762635707855,0.27,1.6936293150138226e-06,0.9999973177909851,0.0,0.006535551976412535
28.0,0.031013621017336845,0.0054496880620718,0.28,1.3120280755174463e-06,0.9999986886978149,0.0,0.005243188701570034
29.0,0.03095029667019844,0.004855283070355654,0.29,1.0294129424437415e-06,0.9999988675117493,0.0,0.004232833161950111
30.0,0.031015124171972275,0.004958349280059338,0.3,8.78924197422748e-07,0.9999970197677612,0.0,0.003691950114443898
31.0,0.030713215470314026,0.0058185686357319355,0.31,8.477272785967216e-07,0.9999977946281433,0.0,0.0037926475051790476
32.0,0.030429940670728683,0.0074671730399131775,0.32,9.254417818738148e-07,0.9999980926513672,0.0,0.004449148196727037
33.0,0.030086005106568336,0.009348582476377487,0.33,1.1057364872613107e-06,0.9999972581863403,0.0,0.005692063365131617
34.0,0.029722090810537338,0.009781818836927414,0.34,1.321736249337846e-06,0.999998152256012,0.0,0.007148122414946556
35.0,0.029393471777439117,0.008335472084581852,0.35,1.380737558065448e-06,0.9999954104423523,0.0,0.007489779498428106
36.0,0.028717972338199615,0.006880884990096092,0.36,1.2364617987259408e-06,0.9999938011169434,0.0,0.006302433088421822
37.0,0.028560884296894073,0.0067363944835960865,0.37,1.1067522791563533e-06,0.9999946355819702,0.0,0.0051293205469846725
38.0,0.02808215096592903,0.008253135718405247,0.38,1.169020379165886e-06,0.9999932646751404,0.0,0.005025225225836039
39.0,0.02756516821682453,0.010621615685522556,0.39,1.533821318844275e-06,0.999988317489624,0.0,0.006279766093939543
40.0,0.02688699960708618,0.009851636365056038,0.4,2.2408257791539654e-06,0.9999918341636658,0.0,0.00820299331098795
41.0,0.026347260922193527,0.007637849077582359,0.41,2.7177425181434955e-06,0.9999872446060181,0.0,0.007615220732986927
42.0,0.025884851813316345,0.007622167468070984,0.42,3.170851641698391e-06,0.9999817609786987,0.0,0.006054828874766827
43.0,0.02510514296591282,0.009787031449377537,0.43,5.176238573767478e-06,0.9999896883964539,0.0,0.006217596586793661
44.0,0.024847546592354774,0.008568873628973961,0.44,1.2603733921423554e-05,0.999987781047821,0.0,0.008340643718838692
45.0,0.024279998615384102,0.006345259957015514,0.45,2.966661486425437e-05,0.999972939491272,0.0,0.00759454071521759
46.0,0.023875491693615913,0.00709706824272871,0.46,8.965942834038287e-05,0.9999896287918091,0.0,0.005940617993474007
47.0,0.023233717307448387,0.005337797105312347,0.47,0.0006001313449814916,0.9999432563781738,0.0,0.00719832768663764
48.0,0.022560395300388336,0.001229953719303012,0.48,0.004130884073674679,0.9998667240142822,0.0,0.007140896748751402
49.0,0.022743768990039825,0.01307748258113861,0.49,0.026728853583335876,0.9997357130050659,0.0,0.0038392182905226946
50.0,0.02975250780582428,0.0005591540830209851,0.5,0.028922688215970993,0.9997718334197998,0.0,0.024093031883239746
51.0,0.02587204799056053,0.00016018842870835215,0.51,0.011545486748218536,0.9974679350852966,0.0,0.0013218028470873833
52.0,0.03153400495648384,0.00012473728565964848,0.52,0.004394898656755686,0.9995261430740356,0.0,0.0002778810739982873
53.0,0.03269730880856514,0.00018040742725133896,0.53,0.0019023026106879115,0.9994736313819885,0.0,0.000172331856447272
54.0,0.031941886991262436,0.00047994143096730113,0.54,0.0011058131931349635,0.9983296990394592,0.0,0.00023530628823209554
55.0,0.028741376474499702,0.002394051058217883,0.55,0.0010173096088692546,0.9989973306655884,0.0,0.000633019779343158
56.0,0.022129928693175316,0.013623117469251156,0.56,0.0016736689722165465,0.9998634457588196,0.0,0.0032422479707747698
57.0,0.025238055735826492,0.012481304816901684,0.57,0.0036970314104110003,0.9997247457504272,0.0,0.019197700545191765
58.0,0.024183394387364388,0.003784451400861144,0.58,0.003912273328751326,0.9992782473564148,0.0,0.017679577693343163
59.0,0.020481595769524574,0.0015635687159374356,0.59,0.0022801398299634457,0.9993650913238525,0.0,0.005141045898199081
60.0,0.023474622517824173,0.0012365636648610234,0.6,0.0013639538083225489,0.9998136758804321,0.0,0.0020090590696781874
61.0,0.02443983405828476,0.0017806836403906345,0.61,0.001115497900173068,0.9998989701271057,0.0,0.0015796150546520948
62.0,0.02269713394343853,0.004016433376818895,0.62,0.0013091206783428788,0.999663770198822,0.0,0.002265732502564788
63.0,0.019772008061408997,0.009685471653938293,0.63,0.00191200349945575,0.9994616508483887,0.0,0.005363381002098322
64.0,0.02075951173901558,0.011737251654267311,0.64,0.0025510690174996853,0.9995837211608887,0.0,0.013132859021425247
65.0,0.021816596388816833,0.006190658081322908,0.65,0.0022798925638198853,0.9998217821121216,0.0,0.015818707644939423
66.0,0.018705522641539574,0.0030041695572435856,0.66,0.001315313158556819,0.9999391436576843,0.0,0.008160611614584923
67.0,0.01967504248023033,0.002267550677061081,0.67,0.0007606819272041321,0.9998752474784851,0.0,0.0039330143481493
68.0,0.020339030772447586,0.0029367634560912848,0.68,0.0006859017303213477,0.9997650980949402,0.0,0.002991713350638747
69.0,0.019015884026885033,0.005438532680273056,0.69,0.0010296773398295045,0.9997594952583313,0.0,0.003868196625262499
70.0,0.017195548862218857,0.00895128957927227,0.7,0.0020283565390855074,0.9998323917388916,0.0,0.00735885975882411
71.0,0.0180980172008276,0.00724780885502696,0.71,0.0036226571537554264,0.9999026656150818,0.0,0.01261955127120018
72.0,0.017215274274349213,0.003789101727306843,0.72,0.005220079328864813,0.999924898147583,0.0,0.010540575720369816
73.0,0.016226470470428467,0.002757421927526593,0.73,0.006160757504403591,0.9998628497123718,0.0,0.005473620258271694
74.0,0.016231078654527664,0.003390195081010461,0.74,0.0048909373581409454,0.9997425675392151,0.0,0.003945518285036087
75.0,0.015321340411901474,0.005634463857859373,0.75,0.0032748491503298283,0.9996634125709534,0.0,0.004808403085917234
76.0,0.014437295496463776,0.007132045459002256,0.76,0.0027720467187464237,0.9997606873512268,0.0,0.008138686418533325
77.0,0.014836473390460014,0.004336323123425245,0.77,0.0033683874644339085,0.9999099969863892,0.0,0.010521224699914455
78.0,0.012911067344248295,0.002056174911558628,0.78,0.005586360115557909,0.999940812587738,0.0,0.006548129953444004
79.0,0.013032793998718262,0.0025746733881533146,0.79,0.011859416030347347,0.999879002571106,0.0,0.0032551458571106195
80.0,0.011149110272526741,0.006310091819614172,0.8,0.016323428601026535,0.9994418621063232,0.0,0.004380492959171534
81.0,0.011904790997505188,0.0017162068979814649,0.81,0.017808789387345314,0.9988517165184021,0.0,0.01104868296533823
82.0,0.009557174518704414,0.0017943237908184528,0.82,0.03381553292274475,0.9991434216499329,0.0,0.0033239838667213917
