timestamp,L0,L1,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L2,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L3,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L4,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L5,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L6,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L7,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L8,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L9,L90,L91,L92
2024-09-01 00:00:00,0.24239367364034417,0.23693734496343377,0.12192121872612482,0.19424578085471433,0.21406653230868822,0.2155081191305389,0.218949697658868,0.22143695064609203,0.22409106086067365,0.22409106086067365,0.2219703264787516,0.2277259813990412,0.2382835222869081,0.23140329779516824,0.22927090956108356,0.2255711992893214,0.2287889401437059,0.22567638903482712,0.21833339791416,0.22783443391757463,0.2261985749687561,0.22763144336701663,0.22715551459299305,0.18841134199465065,0.22715551459299305,0.2237387885433782,0.2237387885433782,0.2238068657363283,0.22311924131587235,0.226180302496794,0.22445246717983755,0.22483600437206727,0.22385415624697405,0.21882838147184697,0.2004125856755394,0.2211400123883177,0.21770871781874243,0.21816847520128133,0.21473638505135736,0.22031422630266692,0.22029909345352144,0.2181030150631692,0.2181030150631692,0.2100557105053439,0.20707112986479909,0.2020617352057442,0.20592082373432732,0.21322691406168284,0.20484901832455035,0.21466003720852214,0.21287404107662097,0.14613718163967063,0.1914338010857098,0.12429803540494168,0.19407798400387882,0.12974976180862333,0.21347248247938108,0.09015237170663812,0.21245729064921395,0.12029261426469157,0.22508265627269297,0.22157457846090153,0.22006916502568805,0.22535302881817573,0.23466093862667967,0.23017999595634994,0.23101920165237178,0.20017519792095365,0.22698640243176646,0.23041834349996526,0.2313003530846073,0.2331904590044798,0.2265858509330314,0.22851393287656893,0.2229667895390787,0.22561107090939103,0.22561107090939103,0.22288463136822861,0.20589015981811673,0.22394135910106608,0.22640218160723652,0.2233158542106834,0.2212874758879504,0.22042900344525498,0.22261309335228574,0.1088372058488634,0.1256027496980837,0.22401155622928934,0.22409812489695677,0.2122020085624286,0.22158603247783917,0.2224718118291804,0.14004778537795518
2024-09-01 01:00:00,0.23209854746275754,0.22732293199257605,0.11726968027149437,0.18899879969431022,0.2064360870328231,0.20727186523426688,0.21041298958239685,0.21311460519763034,0.21561076734739168,0.21561076734739168,0.21422707436343705,0.21971987129219592,0.22825850524389396,0.2234988798750868,0.22107580537630978,0.21774123695990077,0.22072805957703548,0.21788606200881422,0.21108870122501064,0.21983563171608053,0.21813114615511858,0.21961350600518523,0.21841370096403714,0.18374659986940045,0.21841370096403714,0.21554827867045015,0.21554827867045015,0.21558098693964803,0.215284760178952,0.218518877548466,0.21664180385157783,0.2167854150464772,0.21531164406771938,0.210165301776375,0.19439263815300287,0.2125252933929803,0.20937313678881153,0.20949706649141414,0.20634075777046285,0.21198151640638924,0.21203633121202073,0.20954545508983013,0.20954545508983013,0.20238207574236688,0.19942406691971973,0.1954352697084145,0.19877167081395228,0.20543173730163092,0.19718506752424447,0.20649264012546387,0.20480270410407456,0.13957384352900207,0.18610493057784822,0.11891002935207005,0.18869412514245174,0.12369844949242131,0.20604697299244448,0.08567153259399846,0.2048856213409347,0.11457782428372476,0.21657887933951014,0.21366011565943915,0.2119826397030687,0.21707374778372154,0.22561975259746364,0.2216493129313395,0.22199836704395357,0.19415782778772867,0.2184993146952978,0.22184672053719215,0.22273006454204006,0.22467051675715527,0.2176623988072711,0.21964609863913692,0.21446721893942275,0.2168061034585527,0.2168061034585527,0.21458264945944533,0.1990766579420047,0.21545073425294667,0.21758785764308947,0.2145719307884001,0.2126504374694333,0.21181897077287218,0.21353879637517956,0.10423364598346363,0.1191575406541738,0.21563572082178054,0.21569365296286955,0.20455273599710963,0.21320790742859214,0.21403617299391245,0.13495581813272844
2024-09-01 02:00:00,0.22315677469622952,0.21913298671589346,0.11383762909751884,0.18510407515727645,0.20055324542391134,0.20087254587595738,0.20382958741979143,0.20664512672409588,0.20900578160777197,0.20900578160777197,0.20817579531728372,0.21347374193727392,0.21959678688400555,0.21730278974368966,0.21463596616538613,0.21155776481695174,0.2143724700643932,0.21169957574077541,0.20537872192555176,0.2134757002557356,0.211908951073627,0.21342557323822128,0.21162800464603612,0.180308676735694,0.21162800464603612,0.20921917744323895,0.20921917744323895,0.20921209504964064,0.20915375677951895,0.21253130327608066,0.2105375209580752,0.21045536910520077,0.20861382118530694,0.20344526000828836,0.18988762705684312,0.20582113964160728,0.20289046166480088,0.20272055551672852,0.19978351346634624,0.20549284730294184,0.2056113198193426,0.20286741374347989,0.20286741374347989,0.19643953675368533,0.19357307917065897,0.19041148221780282,0.1932989971745058,0.19936439990723723,0.19128362695844864,0.20016624990532605,0.19851828751473824,0.13450456858128557,0.18210766809804138,0.11486185841325171,0.18466198276260942,0.11908546680709858,0.20031917154618264,0.08231044583937226,0.1990257309206224,0.11017374592303085,0.20968950373056966,0.20731848723914717,0.2055741063715724,0.21014604019458955,0.21807517297454365,0.21456260207704134,0.21428298826570769,0.189656488915627,0.21123565285902743,0.21472920130681453,0.21578058976598447,0.21768457626131205,0.21046688790079285,0.21242080938307467,0.20771841076010086,0.20982734067556671,0.20982734067556671,0.20801473473355472,0.19392210265924872,0.20869051584169518,0.21059843497085412,0.2077187437356028,0.20591632496598625,0.20511295415884065,0.2064950166730875,0.10074480805172495,0.11413122183937863,0.20902964388159126,0.20907640267689404,0.1987034735869212,0.20666047379098546,0.2074622081501851,0.13103232526314412
2024-09-01 03:00:00,0.21580652744423753,0.21253336966343936,0.111428918175188,0.18235131327357873,0.19627510762080927,0.19618732850143636,0.1990420517533872,0.2019334723906832,0.20417173796619537,0.20417173796619537,0.20372183046618417,0.2088902371375834,0.21249618944534407,0.21274176054189933,0.20989520556998914,0.20697210239789773,0.2096722188656031,0.2071061939495296,0.20111833797619857,0.2087509365976973,0.20737184698490155,0.20890005910849646,0.20666233207904736,0.17790183793326533,0.20666233207904736,0.2046200081358241,0.2046200081358241,0.20450813022842018,0.20463600637832358,0.20809367967795608,0.20602862037145228,0.20574706439357052,0.20366801587423825,0.19853360018151017,0.18668239020095412,0.20090004213357507,0.19814308201382927,0.19772836879780187,0.19496157573727885,0.2007085642924381,0.200874463569718,0.19795289201692048,0.19795289201692048,0.19209040987927958,0.1893212949048538,0.18679188907547395,0.18933120893023592,0.19491499955264147,0.18698588708452177,0.19554544718406594,0.1939109578418405,0.13080814134821506,0.17925568506620337,0.11196664902522847,0.1817864800806531,0.11576519758303691,0.19613875987836948,0.07989970261070788,0.19477035926778294,0.10692319144095501,0.20435934230851208,0.20247776409637944,0.2007670259738673,0.20458766195736747,0.21211228399526702,0.208990898041548,0.20798965225720553,0.1864552985997142,0.20530434937420705,0.20915827157666217,0.21046919743881826,0.21225365679991423,0.2049813521468093,0.20682520114750985,0.20261713481305224,0.20458915005632414,0.20458915005632414,0.20307213958486806,0.1902204541833485,0.2035878208920305,0.2053588043075101,0.20260809290002385,0.2009188784994009,0.2001498197663396,0.20130676682627027,0.09822543516773849,0.11042666189996145,0.20406904656837271,0.2041314841148684,0.19446531553230267,0.20180476467069272,0.20259214381766993,0.12816793101078794
2024-09-01 04:00:00,0.21069318077423127,0.2082029636294579,0.11066837534928019,0.18141585575640795,0.19443637405038652,0.19407323313836844,0.19692750935517778,0.1997899971581729,0.20193337462418087,0.20193337462418087,0.20178594814318293,0.20689637287976756,0.20761361339416107,0.21067350281632766,0.2076758980500816,0.20477888386879498,0.20745080240415953,0.20482711003419488,0.19899696058213545,0.20637653539512246,0.2053986688804867,0.20693652277378727,0.2043603222196425,0.1771686226104652,0.2043603222196425,0.20256482196038592,0.20256482196038592,0.2023201153356794,0.20254805658572383,0.20608058473181048,0.2039496670808849,0.20353827347841144,0.2012925503740691,0.1961902221364468,0.18555047649219458,0.19855925225998133,0.19590036394345867,0.19529567030044645,0.19262342618576278,0.1984863144838141,0.19868228177757608,0.1956081022229357,0.1956081022229357,0.19010414454965335,0.18745981387887184,0.18538231522016946,0.18761063314028406,0.1928563307260957,0.18505109674209777,0.19344045612861765,0.19178911672025759,0.1291496042692751,0.17818163601601283,0.11083521152348176,0.180725247398204,0.114369685751298,0.19437067376261818,0.07898295203268943,0.19285915934051742,0.10545453145567821,0.2013174923338429,0.19987812111493128,0.19831621345943104,0.20105667674433747,0.20845793237588114,0.20566021555045677,0.20374717051908312,0.18532892274483279,0.20134078722411483,0.2058511771055405,0.2075826390057403,0.20917890968614294,0.20202706262822948,0.20369316405755783,0.20002321452723784,0.20197079918822441,0.20197079918822441,0.2006309048859699,0.18878827073388676,0.20102848496046158,0.20277370509578427,0.20021943003081424,0.19859862066605713,0.1978182866174295,0.19887191744195754,0.09722676640709216,0.10871947131667017,0.20171675224030894,0.2018112779583926,0.19271210741817602,0.1996100748227811,0.20037691013685155,0.12696581690904873
2024-09-01 05:00:00,0.20816240617389783,0.20644812481952476,0.11146236397678029,0.1822073277570443,0.19507824428646098,0.1946155973744588,0.19756565289601224,0.20031439037810633,0.20242503242060547,0.20242503242060547,0.20247941443312104,0.2076164416510287,0.20526522842451853,0.21125480471153152,0.20811597713086802,0.20514072397965044,0.20788561878953488,0.20500512180890126,0.19907132094407426,0.20651266818533853,0.20607269129543634,0.20761918557148673,0.2048103870902636,0.17801222899611513,0.2048103870902636,0.20312111350673345,0.20312111350673345,0.20269330658689302,0.20298413775484792,0.20657362520339512,0.20437976696946109,0.20392631917666837,0.20159004861615792,0.19648606998820764,0.18642168767919678,0.19888432918031168,0.19623663974680677,0.19552849386998433,0.19286383318857997,0.19893148924796053,0.19913074363736397,0.19592375514999616,0.19592375514999616,0.1905234611507026,0.18798595090206707,0.18615824486893462,0.18812190496538111,0.19325046615425043,0.18550713144937736,0.19393398939780376,0.1922389263536885,0.12954238027218756,0.17880005782262032,0.11139280022047973,0.18139731401213943,0.11490400802951152,0.1950676031945247,0.07950411218251353,0.19335101409654185,0.10574605648369938,0.20069489823692704,0.19960734168299513,0.1982833519956347,0.19969174329183426,0.20734689805640721,0.2047821699160062,0.20175566222465388,0.18620588810693864,0.1995041671525527,0.20502430210552708,0.2072594233269224,0.20861888025746023,0.20175743397258927,0.20319862266387595,0.20002362520365582,0.2020767162466675,0.2020767162466675,0.20076694954588972,0.1895886170978677,0.2011079091984487,0.20295185750920716,0.20063211064628578,0.19901213013277,0.1981662302405878,0.19924182133797913,0.0976872445801581,0.10902954557446669,0.2020476082020146,0.20219211075056231,0.19344849582535595,0.20014662955342447,0.20086657942236297,0.12742377836644087
2024-09-01 06:00:00,0.1999857375312365,0.20759242391181873,0.11389703554237932,0.18484953726171602,0.19833406034529794,0.19795973944928374,0.2011507471607174,0.20368246659753847,0.2058827639708728,0.2058827639708728,0.20599135207221705,0.21130940415827124,0.20575906331386895,0.21479900595455328,0.2114579119300404,0.20838454416676072,0.21131982121624476,0.20785753455169756,0.20157386494449,0.20938078553689704,0.2096647737575725,0.21122820996234004,0.20823414431001622,0.1805299041792891,0.20823414431001622,0.2064966533581742,0.2064966533581742,0.2059003403798631,0.20616502998620836,0.20982584992305384,0.20755151528229004,0.20714353314593975,0.20476256780473331,0.19958986595857792,0.18940804399322478,0.2020598954370726,0.1993109866582405,0.1985968136960314,0.19582709628297862,0.20226037395515972,0.20244229103492284,0.19905780231014394,0.19905780231014394,0.19347801321864275,0.1910398787440757,0.18924057757768406,0.19098917127183032,0.1962245541854953,0.18848507081141785,0.19720155736338382,0.19540095219787462,0.1321084950166583,0.1812153715343452,0.11373902390135035,0.18392224784464795,0.11751610290905859,0.19838019760102685,0.08159233952892472,0.19638871853984283,0.1079879173978305,0.2027856240390541,0.20193692787732284,0.20088520236413587,0.2007436521194969,0.2090985473369388,0.20663725639542607,0.20228743662032833,0.18919893028253934,0.2000700328517516,0.206978997464636,0.20972288830913488,0.2108338226260214,0.20439495834851218,0.2056011813973471,0.20280622457587533,0.20509247004897324,0.20509247004897324,0.203659105890691,0.19273942226628968,0.20399792562928878,0.20606668321453958,0.2040150628475848,0.20232770784822746,0.20135894125459838,0.20259076023748354,0.09973751100343989,0.11148643900120576,0.20523054254777306,0.20543666732558605,0.19681390166879806,0.203571608726288,0.20422095302751028,0.12970657920851772
2024-09-01 07:00:00,0.2040209114723823,0.2122562954553509,0.11815687671545012,0.18958616765115682,0.2045993912540871,0.2045528851161018,0.208188146558365,0.21039546042047735,0.21287736875960905,0.21287736875960905,0.2127350046507126,0.2184665299266916,0.20113515869379786,0.22188228352470044,0.21824350344838372,0.2151142099600089,0.21839563315697952,0.2139305939608562,0.20698690397170277,0.21555533762773274,0.21669366609511254,0.2182739301090008,0.21516322436920424,0.18491465254627948,0.21516322436920424,0.2131755266053127,0.2131755266053127,0.2124403548191174,0.21257860872653225,0.21629824563078803,0.2139409034989206,0.21365333099633416,0.2113237122068558,0.20602256761232465,0.1947682006131181,0.2086013277664863,0.2056032357965383,0.2050288733282217,0.20200584389916199,0.20898316224713273,0.20912247947992674,0.20549255490444024,0.20549255490444024,0.19937182446946247,0.1970133306886963,0.19493427505260155,0.19657511192997085,0.20219885676928964,0.19440290992376394,0.20373203885760366,0.20172161281568846,0.13720061650905818,0.18567077378808142,0.11812438131242918,0.1885508990140406,0.12256671336721243,0.2046885464978096,0.08548860485613571,0.2024053278972107,0.11251538383191724,0.20811981246002523,0.20734946090659948,0.20658962247826504,0.20465398029950013,0.21429676572014367,0.21176387349361345,0.19714629325937827,0.19456714234660571,0.2034626647418459,0.21227235815698456,0.21546079864113132,0.2162991846240769,0.21045380687175266,0.2114034275917742,0.2088079834836948,0.21148518418218132,0.21148518418218132,0.209722871768345,0.1985525898557226,0.21012007624112536,0.21257149835738856,0.2107900544633921,0.20897272843308332,0.2078374687319312,0.2094093898322199,0.1036131732048336,0.1164154178513096,0.21165019441828545,0.21193876628897995,0.2031847515905057,0.21028523728634088,0.2108433490315117,0.13410884861206432
2024-09-01 08:00:00,0.20561881708150354,0.2146562802448261,0.12255757395793357,0.1943063155180638,0.21049069760827382,0.21052781343435464,0.21444659065145671,0.21613593463399894,0.21851482253489987,0.21851482253489987,0.21866350854833191,0.22437139818012802,0.20290125260799088,0.2270974278707408,0.22343058779114888,0.21977685408484127,0.22330027470401548,0.2182973454946985,0.21096892067468034,0.21988056754636465,0.22225244299905444,0.22380009232291667,0.22067031042713628,0.18942532183756708,0.22067031042713628,0.21859583921484788,0.21859583921484788,0.2176446529124927,0.21748136429029308,0.22114673781890204,0.21876786805175497,0.21856459330706274,0.21645621263004894,0.21126466179347464,0.20023749206151675,0.2138924575881916,0.21080114343988918,0.21027116263723164,0.20714901623658297,0.21441846636913942,0.21449409389133145,0.2108604661734895,0.2108604661734895,0.2046111018465648,0.20249054408007083,0.20055213064208716,0.20177342329813638,0.2075336060131626,0.19978648836866095,0.20942058736990668,0.20729202374324052,0.14174557830942758,0.18998979671215419,0.12237802395175326,0.19303694981949487,0.12705655565239418,0.21057832658830267,0.0891316603061685,0.20755344958975785,0.11636445514765058,0.21173059091408764,0.21128736733159248,0.2111195329754775,0.20694148390063538,0.21745712230431563,0.21509955970729835,0.19894696233682824,0.2000457512969999,0.19650679398122903,0.21565668736664093,0.2199016177821042,0.22026089995870204,0.21532951800308478,0.2158191491595053,0.21402940257144026,0.21708427407163483,0.21708427407163483,0.21512298635996246,0.20433420509836295,0.21556739294975166,0.21840194715688532,0.21714034860549503,0.21523198503275243,0.2138741342824771,0.21575524462701356,0.10721123649375938,0.12088661124260815,0.21764276825103948,0.21801373893379944,0.2093365109393282,0.2166781954832385,0.21716817767922475,0.1379323237877875
2024-09-01 09:00:00,0.21010061792148232,0.21129885669347115,0.12794903891095374,0.20019225774775637,0.21861103804459064,0.21899391708468174,0.2233362879121833,0.22451218328813258,0.22681528495817874,0.22681528495817874,0.2267068584196096,0.23253888518253577,0.20742357965962588,0.2346406895444492,0.23112099321920376,0.2268612751016218,0.2307356149425773,0.22514895219472558,0.21701239687582777,0.22682997230431926,0.2300067368253435,0.23142009350986725,0.22875968194382565,0.19490657556291588,0.22875968194382565,0.22641139095822296,0.22641139095822296,0.22501989145308973,0.2245854112077405,0.22789383200397653,0.2256911704005813,0.22558549727205843,0.2241398520922824,0.21917282943536612,0.20714971914361893,0.22176749295149523,0.21850619850042746,0.21819347496913571,0.21489449355254797,0.22219095995012722,0.22214439109349401,0.2187869991642495,0.2187869991642495,0.2120397803481538,0.2100567063774728,0.2078639328198763,0.20893249232801833,0.21518314871335742,0.20739626041127407,0.2176040439683172,0.21529120018530556,0.14814373876928083,0.19550096494477923,0.12792856681049203,0.19873041103668085,0.1332712827745665,0.2185185741941346,0.09379210031090202,0.21496428573100143,0.1215931412584791,0.21764837637845555,0.2173253488885878,0.2179380318430417,0.21121605103362354,0.22322418015390097,0.2208588207528212,0.20299756407076427,0.20696767648825493,0.200312300067304,0.22154230915773246,0.22685268642864445,0.22649860402490557,0.22286719361724372,0.22266680974162384,0.22158051590991262,0.22524546137980692,0.22524546137980692,0.22278170660989854,0.21187126300543097,0.2233960930169521,0.2268309947621098,0.22591638707637163,0.2239177501980112,0.22239397885869505,0.22484583512945663,0.11183579063861948,0.12714276377489173,0.22586545792490278,0.22639887521559718,0.21759963363912688,0.22541684451077965,0.2258433559540405,0.14303166713617801
