model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.18655617944399516,0.18683176324423037,0.357410739588015,0.45386763064739655,0.1868614117304484,0.18711211393024815,0.2059958130121231
baseline_gnn,0.21932167609532674,0.21941823260218915,0.3723056056282737,0.44727166978306077,0.21879139277670118,0.21888560486877606,0.20005196332931519
