scenario_id,timestamp,wind,pv,scenario_probability
0,2024-01-01 00:00:00,0.036231884057971,0.0,0.016666666666666666
0,2024-01-01 01:00:00,0.041322447530106284,0.05726515433980737,0.016666666666666666
0,2024-01-01 02:00:00,0.038098786547700395,0.19370186275931123,0.016666666666666666
0,2024-01-01 03:00:00,0.0409747676722823,0.2767135689466313,0.016666666666666666
0,2024-01-01 04:00:00,0.04620046913347159,0.3101309281857277,0.016666666666666666
0,2024-01-01 05:00:00,0.05189726245181715,0.2738248768643342,0.016666666666666666
0,2024-01-01 06:00:00,0.05835671533223539,0.3516836977655157,0.016666666666666666
0,2024-01-01 07:00:00,0.05931193038384344,0.27456246103437193,0.016666666666666666
0,2024-01-01 08:00:00,0.06073585416337246,0.1620431049493295,0.016666666666666666
0,2024-01-01 09:00:00,0.06686034108617597,0.025974924855171905,0.016666666666666666
0,2024-01-01 10:00:00,0.07194388322845924,0.0,0.016666666666666666
0,2024-01-01 11:00:00,0.08899736573860141,0.0,0.016666666666666666
0,2024-01-01 12:00:00,0.16961866509656306,0.0,0.016666666666666666
0,2024-01-01 13:00:00,0.18347538776551064,0.0,0.016666666666666666
0,2024-01-01 14:00:00,0.29799699472932567,0.0,0.016666666666666666
0,2024-01-01 15:00:00,0.26904869720079,0.0,0.016666666666666666
0,2024-01-01 16:00:00,0.35594709596390617,0.0,0.016666666666666666
0,2024-01-01 17:00:00,0.6591402041660772,0.0,0.016666666666666666
0,2024-01-01 18:00:00,0.7725247570809128,0.0,0.016666666666666666
0,2024-01-01 19:00:00,0.727767292945788,0.0,0.016666666666666666
0,2024-01-01 20:00:00,0.9006211180124224,0.0,0.016666666666666666
0,2024-01-01 21:00:00,0.7576872915960754,0.0,0.016666666666666666
0,2024-01-01 22:00:00,0.5086942393079537,0.0,0.016666666666666666
0,2024-01-01 23:00:00,0.5030590287952555,0.02605732373654904,0.016666666666666666
0,2024-01-02 00:00:00,0.6009213621296126,0.18961427190175187,0.016666666666666666
0,2024-01-02 01:00:00,0.5956960130156154,0.3751772753178634,0.016666666666666666
0,2024-01-02 02:00:00,0.6181044900811195,0.5294579217223861,0.016666666666666666
0,2024-01-02 03:00:00,0.7393831951101378,0.6649559537457351,0.016666666666666666
0,2024-01-02 04:00:00,0.6389901017939646,0.6809116464844237,0.016666666666666666
0,2024-01-02 05:00:00,0.49939140846957947,0.6408516921768851,0.016666666666666666
0,2024-01-02 06:00:00,0.5448732952881755,0.5245189117564332,0.016666666666666666
0,2024-01-02 07:00:00,0.5079259241645748,0.3644110131959896,0.016666666666666666
0,2024-01-02 08:00:00,0.5681590987962736,0.20001251557851416,0.016666666666666666
0,2024-01-02 09:00:00,0.6580677354763926,0.022261759568440367,0.016666666666666666
0,2024-01-02 10:00:00,0.6749473298766129,0.0,0.016666666666666666
0,2024-01-02 11:00:00,0.6636763735128511,0.0,0.016666666666666666
0,2024-01-02 12:00:00,0.7103348623873407,0.0,0.016666666666666666
0,2024-01-02 13:00:00,0.732899713775941,0.0,0.016666666666666666
0,2024-01-02 14:00:00,0.6881585257117249,0.0,0.016666666666666666
0,2024-01-02 15:00:00,0.6177523486680279,0.0,0.016666666666666666
0,2024-01-02 16:00:00,0.6986818699146503,0.0,0.016666666666666666
0,2024-01-02 17:00:00,0.6757550705689582,0.0,0.016666666666666666
0,2024-01-02 18:00:00,0.6505558740373945,0.0,0.016666666666666666
0,2024-01-02 19:00:00,0.6465050807817438,0.0,0.016666666666666666
0,2024-01-02 20:00:00,0.5647870938806047,0.0,0.016666666666666666
0,2024-01-02 21:00:00,0.5179141451329503,0.0,0.016666666666666666
0,2024-01-02 22:00:00,0.5312722258633097,0.0,0.016666666666666666
0,2024-01-02 23:00:00,0.5299281496819492,0.030623105238133164,0.016666666666666666
0,2024-01-03 00:00:00,0.5998936042061901,0.15015213859275836,0.016666666666666666
0,2024-01-03 01:00:00,0.5532823698300927,0.29544076455871093,0.016666666666666666
0,2024-01-03 02:00:00,0.6310690268045008,0.3851464054171396,0.016666666666666666
0,2024-01-03 03:00:00,0.6279426045840486,0.4621305544072631,0.016666666666666666
0,2024-01-03 04:00:00,0.5986203278648476,0.4885972623130598,0.016666666666666666
0,2024-01-03 05:00:00,0.6000920011190477,0.46228858215639673,0.016666666666666666
0,2024-01-03 06:00:00,0.6426107050943481,0.39778674958066296,0.016666666666666666
0,2024-01-03 07:00:00,0.7279934449279842,0.26822614938284023,0.016666666666666666
0,2024-01-03 08:00:00,0.6358724652516723,0.1162631083577968,0.016666666666666666
0,2024-01-03 09:00:00,0.6982423168824339,0.007646619773802045,0.016666666666666666
0,2024-01-03 10:00:00,0.7293765424803949,0.0,0.016666666666666666
0,2024-01-03 11:00:00,0.6247583584916959,0.0,0.016666666666666666
0,2024-01-03 12:00:00,0.6653656964227671,0.0,0.016666666666666666
0,2024-01-03 13:00:00,0.6216082887738711,0.0,0.016666666666666666
0,2024-01-03 14:00:00,0.7045393397659521,0.0,0.016666666666666666
0,2024-01-03 15:00:00,0.6976253337169889,0.0,0.016666666666666666
0,2024-01-03 16:00:00,0.6810150031056517,0.0,0.016666666666666666
0,2024-01-03 17:00:00,0.6743123836925152,0.0,0.016666666666666666
0,2024-01-03 18:00:00,0.6323495183216734,0.0,0.016666666666666666
0,2024-01-03 19:00:00,0.6328001286501681,0.0,0.016666666666666666
0,2024-01-03 20:00:00,0.7012727017556357,0.0,0.016666666666666666
0,2024-01-03 21:00:00,0.7393884117214127,0.0,0.016666666666666666
0,2024-01-03 22:00:00,0.8055767130365614,0.0,0.016666666666666666
0,2024-01-03 23:00:00,0.8508663838180007,0.01899653124280231,0.016666666666666666
0,2024-01-04 00:00:00,0.9006211180124224,0.16374595694788494,0.016666666666666666
0,2024-01-04 01:00:00,0.9006211180124224,0.3409319991600678,0.016666666666666666
0,2024-01-04 02:00:00,0.891622438737483,0.4957974259347975,0.016666666666666666
0,2024-01-04 03:00:00,0.8679840301026455,0.6207713755940893,0.016666666666666666
0,2024-01-04 04:00:00,0.8054418387562572,0.6570392412423551,0.016666666666666666
0,2024-01-04 05:00:00,0.8069627228821277,0.5701128155780751,0.016666666666666666
0,2024-01-04 06:00:00,0.805565396829763,0.5273103293230625,0.016666666666666666
0,2024-01-04 07:00:00,0.8378180226472778,0.3858953533091144,0.016666666666666666
0,2024-01-04 08:00:00,0.8433153611569313,0.19875114870009947,0.016666666666666666
0,2024-01-04 09:00:00,0.8627279633548656,0.02320772428422321,0.016666666666666666
0,2024-01-04 10:00:00,0.8420762574405458,0.0,0.016666666666666666
0,2024-01-04 11:00:00,0.7820305177527396,0.0,0.016666666666666666
0,2024-01-04 12:00:00,0.7458276992384418,0.0,0.016666666666666666
0,2024-01-04 13:00:00,0.6852491451961119,0.0,0.016666666666666666
0,2024-01-04 14:00:00,0.6405456535324613,0.0,0.016666666666666666
0,2024-01-04 15:00:00,0.6494205541995952,0.0,0.016666666666666666
0,2024-01-04 16:00:00,0.5735720987124028,0.0,0.016666666666666666
0,2024-01-04 17:00:00,0.5999235065487537,0.0,0.016666666666666666
0,2024-01-04 18:00:00,0.6015130153238301,0.0,0.016666666666666666
0,2024-01-04 19:00:00,0.5293968587594747,0.0,0.016666666666666666
0,2024-01-04 20:00:00,0.44820378374472686,0.0,0.016666666666666666
0,2024-01-04 21:00:00,0.36774221757987413,0.0,0.016666666666666666
0,2024-01-04 22:00:00,0.3064411531175723,0.0,0.016666666666666666
0,2024-01-04 23:00:00,0.19592194222870735,0.03490973125955188,0.016666666666666666
0,2024-01-05 00:00:00,0.11495573728091765,0.19562377326833796,0.016666666666666666
0,2024-01-05 01:00:00,0.11136770639737888,0.37574232606159186,0.016666666666666666
0,2024-01-05 02:00:00,0.04426631246001027,0.5688767251538125,0.016666666666666666
0,2024-01-05 03:00:00,0.012963711689872082,0.6714156728555635,0.016666666666666666
0,2024-01-05 04:00:00,0.006558973926109772,0.7446759484469927,0.016666666666666666
0,2024-01-05 05:00:00,0.004154809455959564,0.6911152936620064,0.016666666666666666
0,2024-01-05 06:00:00,0.0,0.550587813340034,0.016666666666666666
0,2024-01-05 07:00:00,0.0,0.4098400603286472,0.016666666666666666
0,2024-01-05 08:00:00,0.00040397428910044576,0.20916028661928054,0.016666666666666666
0,2024-01-05 09:00:00,0.002677123471763023,0.022176885191094932,0.016666666666666666
0,2024-01-05 10:00:00,0.0,0.0,0.016666666666666666
0,2024-01-05 11:00:00,0.06267413643054187,0.0,0.016666666666666666
0,2024-01-05 12:00:00,0.054882383231776195,0.0,0.016666666666666666
0,2024-01-05 13:00:00,0.03772868939495498,0.0,0.016666666666666666
0,2024-01-05 14:00:00,0.03944590620875707,0.0,0.016666666666666666
0,2024-01-05 15:00:00,0.04020213406079949,0.0,0.016666666666666666
0,2024-01-05 16:00:00,0.168787639614156,0.0,0.016666666666666666
0,2024-01-05 17:00:00,0.26072568465603213,0.0,0.016666666666666666
0,2024-01-05 18:00:00,0.2865739564896451,0.0,0.016666666666666666
0,2024-01-05 19:00:00,0.3113822347119202,0.0,0.016666666666666666
0,2024-01-05 20:00:00,0.29494168959575984,0.0,0.016666666666666666
0,2024-01-05 21:00:00,0.29436319631785707,0.0,0.016666666666666666
0,2024-01-05 22:00:00,0.33038776639626644,0.0,0.016666666666666666
0,2024-01-05 23:00:00,0.3481413630857374,0.012930942029964967,0.016666666666666666
0,2024-01-06 00:00:00,0.3329150444399099,0.1438050926817672,0.016666666666666666
0,2024-01-06 01:00:00,0.32444338737025763,0.2343945697014777,0.016666666666666666
0,2024-01-06 02:00:00,0.3929688203636312,0.2458718606804862,0.016666666666666666
0,2024-01-06 03:00:00,0.4166382312066726,0.30581886158409016,0.016666666666666666
0,2024-01-06 04:00:00,0.41035148170852453,0.33778826845342824,0.016666666666666666
0,2024-01-06 05:00:00,0.43021017552286,0.29979990750960883,0.016666666666666666
0,2024-01-06 06:00:00,0.39892612486186435,0.2516469906163359,0.016666666666666666
0,2024-01-06 07:00:00,0.3813571348330588,0.13741008973185642,0.016666666666666666
0,2024-01-06 08:00:00,0.3370331443827851,0.06285025867655653,0.016666666666666666
0,2024-01-06 09:00:00,0.38416720084187145,0.0,0.016666666666666666
0,2024-01-06 10:00:00,0.3421235556903311,0.0,0.016666666666666666
0,2024-01-06 11:00:00,0.3688685543473281,0.0,0.016666666666666666
0,2024-01-06 12:00:00,0.3585652271181741,0.0,0.016666666666666666
0,2024-01-06 13:00:00,0.26934178258337255,0.0,0.016666666666666666
0,2024-01-06 14:00:00,0.21322059206894267,0.0,0.016666666666666666
0,2024-01-06 15:00:00,0.24104737252309463,0.0,0.016666666666666666
0,2024-01-06 16:00:00,0.2702198123036071,0.0,0.016666666666666666
0,2024-01-06 17:00:00,0.23002560231229702,0.0,0.016666666666666666
0,2024-01-06 18:00:00,0.31388169743339767,0.0,0.016666666666666666
0,2024-01-06 19:00:00,0.31506941579753633,0.0,0.016666666666666666
0,2024-01-06 20:00:00,0.23521270655959062,0.0,0.016666666666666666
0,2024-01-06 21:00:00,0.24822099187164204,0.0,0.016666666666666666
0,2024-01-06 22:00:00,0.22403318800362604,0.0,0.016666666666666666
0,2024-01-06 23:00:00,0.21972994186212041,0.029008073873789012,0.016666666666666666
0,2024-01-07 00:00:00,0.20850184000146232,0.21899216703958338,0.016666666666666666
0,2024-01-07 01:00:00,0.22479216022145662,0.42775344837761925,0.016666666666666666
0,2024-01-07 02:00:00,0.14541062182621187,0.613781881211986,0.016666666666666666
0,2024-01-07 03:00:00,0.07931294809524918,0.7118024523767973,0.016666666666666666
0,2024-01-07 04:00:00,0.04466243051999181,0.7219107668233938,0.016666666666666666
0,2024-01-07 05:00:00,0.006129991943819831,0.6761044005419274,0.016666666666666666
0,2024-01-07 06:00:00,0.0,0.5679083030791836,0.016666666666666666
0,2024-01-07 07:00:00,0.03078204377383765,0.35701511232845695,0.016666666666666666
0,2024-01-07 08:00:00,0.04644749528827269,0.16943675671974584,0.016666666666666666
0,2024-01-07 09:00:00,0.06548747347459613,0.01806006844024346,0.016666666666666666
0,2024-01-07 10:00:00,0.07887131784527976,0.0,0.016666666666666666
0,2024-01-07 11:00:00,0.08860364765723275,0.0,0.016666666666666666
0,2024-01-07 12:00:00,0.09751710051809266,0.0,0.016666666666666666
0,2024-01-07 13:00:00,0.1151375719365283,0.0,0.016666666666666666
0,2024-01-07 14:00:00,0.06491158366356771,0.0,0.016666666666666666
0,2024-01-07 15:00:00,0.08473330847726605,0.0,0.016666666666666666
0,2024-01-07 16:00:00,0.12832961531095838,0.0,0.016666666666666666
0,2024-01-07 17:00:00,0.1389810970981785,0.0,0.016666666666666666
0,2024-01-07 18:00:00,0.11419472193662968,0.0,0.016666666666666666
0,2024-01-07 19:00:00,0.10174053383451623,0.0,0.016666666666666666
0,2024-01-07 20:00:00,0.1354332160750749,0.0,0.016666666666666666
0,2024-01-07 21:00:00,0.1401980617103323,0.0,0.016666666666666666
0,2024-01-07 22:00:00,0.1589069546292016,0.0,0.016666666666666666
0,2024-01-07 23:00:00,0.15695247528537778,0.05218262425569609,0.016666666666666666
0,2024-01-08 00:00:00,0.1314348717767547,0.2749532111018213,0.016666666666666666
0,2024-01-08 01:00:00,0.08588347304061925,0.5335251996880953,0.016666666666666666
0,2024-01-08 02:00:00,0.06554392548442346,0.6935466161103939,0.016666666666666666
0,2024-01-08 03:00:00,0.03698785051726754,0.7412545636468905,0.016666666666666666
0,2024-01-08 04:00:00,0.01660569269421286,0.7628227992506388,0.016666666666666666
0,2024-01-08 05:00:00,0.032567873742873336,0.7442070073031503,0.016666666666666666
0,2024-01-08 06:00:00,0.007674734811721554,0.6604335369681386,0.016666666666666666
0,2024-01-08 07:00:00,0.028165876456685786,0.4548676845690053,0.016666666666666666
0,2024-01-08 08:00:00,0.02255346411085248,0.16720947109570158,0.016666666666666666
0,2024-01-08 09:00:00,0.08035701236443549,0.010362487463964893,0.016666666666666666
0,2024-01-08 10:00:00,0.07566031985982835,0.0,0.016666666666666666
0,2024-01-08 11:00:00,0.1120999132439946,0.0,0.016666666666666666
0,2024-01-08 12:00:00,0.08825805558941502,0.0,0.016666666666666666
0,2024-01-08 13:00:00,0.10547703981053716,0.0,0.016666666666666666
0,2024-01-08 14:00:00,0.08827341847074936,0.0,0.016666666666666666
0,2024-01-08 15:00:00,0.06598490391450242,0.0,0.016666666666666666
0,2024-01-08 16:00:00,0.04604147170657847,0.0,0.016666666666666666
0,2024-01-08 17:00:00,0.054944201229546547,0.0,0.016666666666666666
0,2024-01-08 18:00:00,0.09290138846378615,0.0,0.016666666666666666
