scenario_id,probability,total_ls
0,0.16666666666666666,23.479812722812966
1,0.16666666666666666,21.801630252000187
2,0.16666666666666666,23.247655314058672
3,0.16666666666666666,22.707724828117414
4,0.16666666666666666,22.686978889318212
5,0.16666666666666666,23.63448944540211
