model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
Contextual_Adaptive,142014.0571259876,841.5531666625718,134.62799359084596,99662.0,41375.87596573416,27.25649768055673,0.5762816354704761,0.42652959153779096,0.2913974327517941,0.049787068367863944,0.30515571851772316,0.2913974327517941,0,0.207834695712351,38.46514102595603,True,False,contextual_selection,20.65913029999865
