timestamp,wind,pv
2024-01-01 00:00:00,0.139751552795031,0.0324189526184538
2024-01-01 01:00:00,0.1376811594202898,0.0922693266832917
2024-01-01 02:00:00,0.1149068322981366,0.1521197007481296
2024-01-01 03:00:00,0.087991718426501,0.199501246882793
2024-01-01 04:00:00,0.0610766045548654,0.2443890274314214
2024-01-01 05:00:00,0.0403726708074534,0.2718204488778055
2024-01-01 06:00:00,0.0351966873706004,0.298004987531172
2024-01-01 07:00:00,0.0372670807453416,0.2319201995012468
2024-01-01 08:00:00,0.036231884057971,0.1147132169576059
2024-01-01 09:00:00,0.036231884057971,0.0074812967581047
2024-01-01 10:00:00,0.0393374741200828,0.0
2024-01-01 11:00:00,0.0383022774327122,0.0
2024-01-01 12:00:00,0.036231884057971,0.0
2024-01-01 13:00:00,0.0372670807453416,0.0
2024-01-01 14:00:00,0.0424430641821946,0.0
2024-01-01 15:00:00,0.0486542443064182,0.0
2024-01-01 16:00:00,0.056935817805383,0.0
2024-01-01 17:00:00,0.0631469979296066,0.0
2024-01-01 18:00:00,0.0683229813664596,0.0
2024-01-01 19:00:00,0.0714285714285714,0.0
2024-01-01 20:00:00,0.0838509316770186,0.0
2024-01-01 21:00:00,0.0962732919254658,0.0
2024-01-01 22:00:00,0.0962732919254658,0.0
2024-01-01 23:00:00,0.082815734989648,0.0199501246882793
2024-01-02 00:00:00,0.046583850931677,0.1745635910224439
2024-01-02 01:00:00,0.0590062111801242,0.341645885286783
2024-01-02 02:00:00,0.062111801242236,0.4538653366583541
2024-01-02 03:00:00,0.0579710144927536,0.5635910224438903
2024-01-02 04:00:00,0.0538302277432712,0.6446384039900249
2024-01-02 05:00:00,0.0548654244306418,0.6795511221945137
2024-01-02 06:00:00,0.0548654244306418,0.5448877805486284
2024-01-02 07:00:00,0.041407867494824,0.3079800498753117
2024-01-02 08:00:00,0.0196687370600414,0.1159600997506234
2024-01-02 09:00:00,0.010351966873706,0.0024937655860349
2024-01-02 10:00:00,0.0113871635610766,0.0
2024-01-02 11:00:00,0.0631469979296066,0.0
2024-01-02 12:00:00,0.1780538302277432,0.0
2024-01-02 13:00:00,0.3643892339544513,0.0
2024-01-02 14:00:00,0.629399585921325,0.0
2024-01-02 15:00:00,0.6977225672877847,0.0
2024-01-02 16:00:00,0.5921325051759834,0.0
2024-01-02 17:00:00,0.4937888198757764,0.0
2024-01-02 18:00:00,0.3871635610766045,0.0
2024-01-02 19:00:00,0.412008281573499,0.0
2024-01-02 20:00:00,0.3985507246376812,0.0
2024-01-02 21:00:00,0.412008281573499,0.0
2024-01-02 22:00:00,0.463768115942029,0.0
2024-01-02 23:00:00,0.4699792960662526,0.0311720698254364
2024-01-03 00:00:00,0.6821946169772257,0.2481296758104738
2024-01-03 01:00:00,0.7691511387163561,0.4987531172069825
2024-01-03 02:00:00,0.7525879917184265,0.6845386533665836
2024-01-03 03:00:00,0.7298136645962733,0.8079800498753117
2024-01-03 04:00:00,0.6604554865424431,0.8491271820448878
2024-01-03 05:00:00,0.6097308488612836,0.800498753117207
2024-01-03 06:00:00,0.6066252587991718,0.6658354114713217
2024-01-03 07:00:00,0.6024844720496895,0.4862842892768079
2024-01-03 08:00:00,0.5952380952380952,0.2219451371571072
2024-01-03 09:00:00,0.6118012422360248,0.0187032418952618
2024-01-03 10:00:00,0.6583850931677019,0.0
2024-01-03 11:00:00,0.6262939958592133,0.0
2024-01-03 12:00:00,0.5693581780538303,0.0
2024-01-03 13:00:00,0.4699792960662526,0.0
2024-01-03 14:00:00,0.4316770186335403,0.0
2024-01-03 15:00:00,0.3995859213250518,0.0
2024-01-03 16:00:00,0.3881987577639751,0.0
2024-01-03 17:00:00,0.3933747412008281,0.0
2024-01-03 18:00:00,0.3757763975155279,0.0
2024-01-03 19:00:00,0.3354037267080745,0.0
2024-01-03 20:00:00,0.2908902691511387,0.0
2024-01-03 21:00:00,0.2732919254658385,0.0
2024-01-03 22:00:00,0.2629399585921325,0.0
2024-01-03 23:00:00,0.2101449275362319,0.0586034912718204
2024-01-04 00:00:00,0.0952380952380952,0.3341645885286783
2024-01-04 01:00:00,0.1418219461697722,0.5822942643391521
2024-01-04 02:00:00,0.0910973084886128,0.7506234413965086
2024-01-04 03:00:00,0.0144927536231884,0.8428927680798005
2024-01-04 04:00:00,0.0,0.8678304239401495
2024-01-04 05:00:00,0.0,0.8254364089775561
2024-01-04 06:00:00,0.0,0.7069825436408976
2024-01-04 07:00:00,0.0,0.5236907730673316
2024-01-04 08:00:00,0.0,0.270573566084788
2024-01-04 09:00:00,0.0,0.0336658354114713
2024-01-04 10:00:00,0.0020703933747412,0.0
2024-01-04 11:00:00,0.0175983436853002,0.0
2024-01-04 12:00:00,0.0548654244306418,0.0
2024-01-04 13:00:00,0.0838509316770186,0.0
2024-01-04 14:00:00,0.0703933747412008,0.0
2024-01-04 15:00:00,0.046583850931677,0.0
2024-01-04 16:00:00,0.025879917184265,0.0
2024-01-04 17:00:00,0.010351966873706,0.0
2024-01-04 18:00:00,0.0062111801242236,0.0
2024-01-04 19:00:00,0.0217391304347826,0.0
2024-01-04 20:00:00,0.046583850931677,0.0
2024-01-04 21:00:00,0.0579710144927536,0.0
2024-01-04 22:00:00,0.0610766045548654,0.0
2024-01-04 23:00:00,0.0610766045548654,0.0174563591022443
2024-01-05 00:00:00,0.0248447204968944,0.1633416458852867
2024-01-05 01:00:00,0.0082815734989648,0.3541147132169575
2024-01-05 02:00:00,0.0020703933747412,0.5498753117206983
2024-01-05 03:00:00,0.0,0.699501246882793
2024-01-05 04:00:00,0.0,0.7880299251870324
2024-01-05 05:00:00,0.0,0.7655860349127181
2024-01-05 06:00:00,0.0010351966873706,0.6620947630922693
2024-01-05 07:00:00,0.0010351966873706,0.4625935162094762
2024-01-05 08:00:00,0.0010351966873706,0.1945137157107231
2024-01-05 09:00:00,0.0020703933747412,0.0187032418952618
2024-01-05 10:00:00,0.0072463768115942,0.0
2024-01-05 11:00:00,0.0217391304347826,0.0
2024-01-05 12:00:00,0.0320910973084886,0.0
2024-01-05 13:00:00,0.0279503105590062,0.0
2024-01-05 14:00:00,0.0134575569358178,0.0
2024-01-05 15:00:00,0.0041407867494824,0.0
2024-01-05 16:00:00,0.0010351966873706,0.0
2024-01-05 17:00:00,0.0,0.0
2024-01-05 18:00:00,0.0020703933747412,0.0
2024-01-05 19:00:00,0.0144927536231884,0.0
2024-01-05 20:00:00,0.0320910973084886,0.0
2024-01-05 21:00:00,0.0455486542443064,0.0
2024-01-05 22:00:00,0.062111801242236,0.0
2024-01-05 23:00:00,0.0807453416149068,0.0436408977556109
