model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.16676329120000202,0.16683865619588506,0.34875001112620035,0.45781885663282856,0.16608778420421813,0.16615786902377935,0.16715190733472507,0.16715190733472507,0.16608778420421813,0.16608778420421813,0.209598109126091
baseline_gnn,0.18798217471440634,0.18800113313433942,0.35865362413001783,0.45314950385191516,0.18739417228433822,0.1874170861138029,0.18905196264386176,0.18905196264386176,0.18739417228433822,0.18739417228433822,0.20534449815750122
