model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
SCUC,101848.04290421467,2101.2014661164258,106.11185443944797,99640.72958365869,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7.951588100787291e-05,29.475515122068877,True,True,0,46.878833299997495
Stochastic_UC,102503.19239895279,2724.0054322440915,149.63611809881644,99629.55084861003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,8.121144971968485e-05,29.475515122068877,True,True,0,67.26512840000214
Robust_UC,103002.08687498294,3292.557892692752,106.11185443944794,99603.4171278507,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.00010772392925343291,29.475515122068877,True,True,0,56.381660900005954
Contextual_Adaptive,101952.44144007939,2194.115842763038,132.5933328609316,99625.73226445542,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,9.56044840494591e-05,29.475515122068877,True,False,contextual_selection,170.5402938000043
