epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.23783166706562042,0.20159699022769928,1.0,0.0,0.0
2.0,0.21556854248046875,0.17493993043899536,1.0,0.0,0.0
3.0,0.1954174041748047,0.15100151300430298,1.0,0.0,0.0
4.0,0.1740208864212036,0.12934386730194092,1.0,0.0,0.0
5.0,0.15295186638832092,0.11025335639715195,1.0,0.0,0.0
6.0,0.13168840110301971,0.0934852659702301,1.0,0.0,0.0
7.0,0.11015444248914719,0.07873059064149857,1.0,0.0,0.0
8.0,0.0869474932551384,0.06550364941358566,1.0,0.0,0.0
9.0,0.06534731388092041,0.053277984261512756,1.0,0.0,0.0
10.0,0.046484097838401794,0.04209017753601074,1.0,0.0,0.0
11.0,0.030215870589017868,0.031695958226919174,1.0,0.0,0.0
12.0,0.01963081769645214,0.02238941378891468,1.0,0.0,0.0
13.0,0.01223401166498661,0.01459125429391861,1.0,0.0,0.0
14.0,0.007628215476870537,0.008736582472920418,1.0,0.0,0.0
15.0,0.00431017903611064,0.004995125811547041,1.0,0.0,0.0
16.0,0.0028742002323269844,0.0029111362528055906,1.0,0.0,0.0
17.0,0.0016745325410738587,0.0019573743920773268,1.0,0.0,0.0
18.0,0.001314777648076415,0.001649009413085878,1.0,0.0,0.0
19.0,0.0009960092138499022,0.0016562960809096694,1.0,0.0,0.0
20.0,0.0011244749184697866,0.0017759489128366113,1.0,0.0,0.0
21.0,0.001096074702218175,0.00190343230497092,1.0,0.0,0.0
22.0,0.001283411169424653,0.0020134004298597574,1.0,0.0,0.0
23.0,0.0011768427211791277,0.0021038134582340717,1.0,0.0,0.0
24.0,0.001307669561356306,0.0021546934731304646,1.0,0.0,0.0
25.0,0.0015645953826606274,0.0021374260541051626,1.0,0.0,0.0
26.0,0.001907702418975532,0.002066351007670164,1.0,0.0,0.0
27.0,0.0016115676844492555,0.0019635565113276243,1.0,0.0,0.0
28.0,0.001388921751640737,0.0018585931975394487,1.0,0.0,0.0
29.0,0.0013448268873617053,0.0017991005443036556,1.0,0.0,0.0
30.0,0.001807989552617073,0.0017688783118501306,1.0,0.0,0.0
31.0,0.00175103556830436,0.0017876171041280031,1.0,0.0,0.0
32.0,0.0019711165223270655,0.0018441404681652784,1.0,0.0,0.0
33.0,0.0018457674887031317,0.0019142880337312818,1.0,0.0,0.0
34.0,0.0020469764713197947,0.001987032126635313,1.0,0.0,0.0
35.0,0.001689936500042677,0.0020394213497638702,1.0,0.0,0.0
36.0,0.0024954017717391253,0.0020592911168932915,1.0,0.0,0.0
37.0,0.0016958176856860518,0.0020847488194704056,1.0,0.0,0.0
38.0,0.0018105392809957266,0.002094297669827938,1.0,0.0,0.0
39.0,0.001983914291486144,0.0021157178562134504,1.0,0.0,0.0
40.0,0.001813999144360423,0.002152110682800412,1.0,0.0,0.0
41.0,0.0021229491103440523,0.002209206111729145,1.0,0.0,0.0
42.0,0.0019402854377403855,0.002283603185787797,1.0,0.0,0.0
43.0,0.0020118674729019403,0.00232111313380301,1.0,0.0,0.0
44.0,0.0030338517390191555,0.002321650041267276,1.0,0.0,0.0
45.0,0.0021888241171836853,0.0023046573624014854,1.0,0.0,0.0
46.0,0.0018059277208521962,0.0022558760829269886,1.0,0.0,0.0
47.0,0.001538221724331379,0.0022107332479208708,1.0,0.0,0.0
48.0,0.001779790036380291,0.002166909631341696,1.0,0.0,0.0
49.0,0.0022426380310207605,0.0021183432545512915,1.0,0.0,0.0
50.0,0.0021341699175536633,0.0020885986741632223,1.0,0.0,0.0
51.0,0.001870819483883679,0.002093677641823888,1.0,0.0,0.0
52.0,0.001686255563981831,0.0020997009705752134,1.0,0.0,0.0
53.0,0.002215348882600665,0.0021026653703302145,1.0,0.0,0.0
54.0,0.0019145200494676828,0.00208958494476974,1.0,0.0,0.0
55.0,0.0015104974154382944,0.0020925202406942844,1.0,0.0,0.0
56.0,0.0020870279986411333,0.0021156780421733856,1.0,0.0,0.0
57.0,0.0019870244432240725,0.002152803586795926,1.0,0.0,0.0
58.0,0.001277939765714109,0.002183448290452361,1.0,0.0,0.0
