model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.2348190886636575,0.3008227016421491,0.36158370754032426,0.4333463401835473,0.275725589485632,0.32288241488603164,0.18778906762599945
baseline_gnn,0.34043541491826373,0.37460883843346154,0.3988079862883597,0.4461553444226217,0.3759392937686708,0.41734108064837216,0.19905458390712738
