timestamp,selected_strategy,hourly_line_risk,hourly_uncertainty,total_load_shedding_mw,overload_count,max_line_loading,source,source_note
2024-09-01 00:00:00,Robust_UC,1.0,0.241434,0.9556082335230536,0,0.0202171277179121,results/timepoint_snapshots_formal2024_20240901_0000_1700/timepoint_snapshot_summary.csv,Existing two-window snapshot output; broader multi-window evaluation still requires more windows.
2024-09-01 17:00:00,SCUC,0.432959,0.048168,0.8002608438023198,0,0.0221916546300295,results/timepoint_snapshots_formal2024_20240901_0000_1700/timepoint_snapshot_summary.csv,Existing two-window snapshot output; broader multi-window evaluation still requires more windows.
