epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.20673976838588715,0.21933497488498688,1.0,0.0,0.0
2.0,0.18665724992752075,0.1966155469417572,1.0,0.0,0.0
3.0,0.1677636355161667,0.1747341752052307,1.0,0.0,0.0
4.0,0.14991408586502075,0.15344800055027008,1.0,0.0,0.0
5.0,0.1330229640007019,0.13272307813167572,1.0,0.0,0.0
6.0,0.11668061465024948,0.11270992457866669,1.0,0.0,0.0
7.0,0.10152727365493774,0.09370816498994827,1.0,0.0,0.0
8.0,0.0875038132071495,0.07609564810991287,1.0,0.0,0.0
9.0,0.07466196268796921,0.060259390622377396,1.0,0.0,0.0
10.0,0.06419189274311066,0.0465189591050148,1.0,0.0,0.0
11.0,0.05531417950987816,0.035052523016929626,1.0,0.0,0.0
12.0,0.04859595373272896,0.02586105465888977,1.0,0.0,0.0
13.0,0.043796464800834656,0.018776291981339455,1.0,0.0,0.0
14.0,0.04067882522940636,0.013505559414625168,1.0,0.0,0.0
15.0,0.03844638913869858,0.009696141816675663,1.0,0.0,0.0
16.0,0.03745457902550697,0.007000054698437452,1.0,0.0,0.0
17.0,0.03696455433964729,0.005116477143019438,1.0,0.0,0.0
18.0,0.03680768609046936,0.003807392902672291,1.0,0.0,0.0
19.0,0.03713856637477875,0.002895987592637539,1.0,0.0,0.0
20.0,0.037149395793676376,0.0022585298866033554,1.0,0.0,0.0
21.0,0.037369102239608765,0.0018092467216774821,1.0,0.0,0.0
22.0,0.03762223944067955,0.0014899757225066423,1.0,0.0,0.0
23.0,0.037590399384498596,0.0012619367334991693,1.0,0.0,0.0
24.0,0.03779000788927078,0.0010987884597852826,1.0,0.0,0.0
25.0,0.03768247738480568,0.0009830937488004565,1.0,0.0,0.0
26.0,0.03766375035047531,0.0009030464570969343,1.0,0.0,0.0
27.0,0.037481505423784256,0.0008509104955010116,1.0,0.0,0.0
28.0,0.037194110453128815,0.0008216597489081323,1.0,0.0,0.0
29.0,0.037062276154756546,0.0008121299906633794,1.0,0.0,0.0
30.0,0.036831434816122055,0.000820646237116307,1.0,0.0,0.0
31.0,0.036032531410455704,0.0008471803739666939,1.0,0.0,0.0
32.0,0.03573575243353844,0.000892331765498966,1.0,0.0,0.0
33.0,0.03496405482292175,0.0009580334881320596,1.0,0.0,0.0
34.0,0.034235939383506775,0.0010471879504621029,1.0,0.0,0.0
35.0,0.0333288200199604,0.0011638723080977798,1.0,0.0,0.0
36.0,0.032396748661994934,0.001313400105573237,1.0,0.0,0.0
37.0,0.03143046051263809,0.0015023293672129512,1.0,0.0,0.0
38.0,0.03008682280778885,0.0017384414095431566,1.0,0.0,0.0
39.0,0.028760060667991638,0.002030684147030115,1.0,0.0,0.0
40.0,0.02732795663177967,0.0023885900154709816,1.0,0.0,0.0
41.0,0.025936758145689964,0.002821606118232012,1.0,0.0,0.0
42.0,0.024475738406181335,0.003337712725624442,1.0,0.0,0.0
43.0,0.02293539233505726,0.003940616734325886,1.0,0.0,0.0
44.0,0.021353378891944885,0.004627252463251352,1.0,0.0,0.0
45.0,0.020222503691911697,0.00538687314838171,1.0,0.0,0.0
46.0,0.01907552219927311,0.00619924534112215,1.0,0.0,0.0
47.0,0.017987024039030075,0.007030373904854059,1.0,0.0,0.0
48.0,0.017203109338879585,0.007836256176233292,1.0,0.0,0.0
49.0,0.01637851633131504,0.008562282659113407,1.0,0.0,0.0
50.0,0.015691138803958893,0.009152442216873169,1.0,0.0,0.0
51.0,0.01503624115139246,0.009552842937409878,1.0,0.0,0.0
52.0,0.014495535753667355,0.009723738767206669,1.0,0.0,0.0
53.0,0.013726669363677502,0.009644744917750359,1.0,0.0,0.0
54.0,0.01311042532324791,0.009316318668425083,1.0,0.0,0.0
55.0,0.012129144743084908,0.008766486309468746,1.0,0.0,0.0
56.0,0.011257220059633255,0.008045983500778675,1.0,0.0,0.0
57.0,0.01013669092208147,0.007211446762084961,1.0,0.0,0.0
58.0,0.009072354063391685,0.006323592737317085,1.0,0.0,0.0
59.0,0.00803489238023758,0.005441670771688223,1.0,0.0,0.0
60.0,0.00705373240634799,0.004613121505826712,1.0,0.0,0.0
61.0,0.006116847973316908,0.0038680785801261663,1.0,0.0,0.0
62.0,0.005381324328482151,0.0032239744905382395,1.0,0.0,0.0
63.0,0.004497310146689415,0.0026814518496394157,1.0,0.0,0.0
64.0,0.004028398543596268,0.0022353841923177242,1.0,0.0,0.0
65.0,0.003418110543861985,0.0018755454802885652,1.0,0.0,0.0
66.0,0.002874744823202491,0.001587419304996729,1.0,0.0,0.0
67.0,0.002547614276409149,0.0013581119710579515,1.0,0.0,0.0
68.0,0.0022564581595361233,0.0011753898579627275,1.0,0.0,0.0
69.0,0.0020683843176811934,0.0010299321729689837,1.0,0.0,0.0
70.0,0.0018663686932995915,0.0009135804721154273,1.0,0.0,0.0
71.0,0.0017037208890542388,0.0008197955321520567,1.0,0.0,0.0
72.0,0.0016247445018962026,0.0007431712001562119,1.0,0.0,0.0
73.0,0.001548198750242591,0.0006794052314944565,1.0,0.0,0.0
74.0,0.0014945354778319597,0.0006254548789002001,1.0,0.0,0.0
75.0,0.0014840374933555722,0.0005797449848614633,1.0,0.0,0.0
76.0,0.0015167365781962872,0.000539992528501898,1.0,0.0,0.0
77.0,0.0015038661658763885,0.0005048118182457983,1.0,0.0,0.0
78.0,0.001537288073450327,0.00047395910951308906,1.0,0.0,0.0
79.0,0.0015199936460703611,0.0004460449272301048,1.0,0.0,0.0
80.0,0.0015531916869804263,0.00042051132186315954,1.0,0.0,0.0
81.0,0.001663591363467276,0.0003973935090471059,1.0,0.0,0.0
82.0,0.0016350651858374476,0.0003762482956517488,1.0,0.0,0.0
83.0,0.0015926990890875459,0.00035712411045096815,1.0,0.0,0.0
84.0,0.0016001078765839338,0.0003402215370442718,1.0,0.0,0.0
85.0,0.0015577806625515223,0.00032536190701648593,1.0,0.0,0.0
86.0,0.0015905293403193355,0.00031239347299560905,1.0,0.0,0.0
87.0,0.0016161176608875394,0.0003013631794601679,1.0,0.0,0.0
88.0,0.0015910357469692826,0.0002927209425251931,1.0,0.0,0.0
89.0,0.0015732016181573272,0.00028646207647398114,1.0,0.0,0.0
90.0,0.0015605686930939555,0.0002821747912093997,1.0,0.0,0.0
91.0,0.0015416992828249931,0.0002801109221763909,1.0,0.0,0.0
92.0,0.0015126339858397841,0.0002800915390253067,1.0,0.0,0.0
93.0,0.0015389345353469253,0.0002816135238390416,1.0,0.0,0.0
94.0,0.0014714753488078713,0.00028459070017561316,1.0,0.0,0.0
95.0,0.0014512159395962954,0.00028940531774424016,1.0,0.0,0.0
