model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
mlp,20.284698724746704,92,0.0008782057219650596,0.00028009154299401086,0.016555725828111094,0.01535761611716318,0.0002800915390253067,,0,0.0,0.018498568932101996,410,0.10019550342130987,0.8317636317536945,0.6,0.6,1.0,0.7227265726449519,0.7,0.7,1.0,0.800693766409882,0.85,0.85,1.0,0.9013592468993897,6961
