model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,fp_at_10_true_rank_gt_30,fp_at_20_true_rank_gt_50,num_parameters
metapath_v1,80.0490128993988,58,0.02592290525954013,1.3174268422682706e-05,0.0036053897537628565,0.0035994025583180374,1.3174268133298028e-05,,0,0.0,0.0037090360370610493,410,0.10019550342130987,0.10848789093979974,0.2,0.2,1.0,0.21398626473452756,0.2,0.2,1.0,0.2051166673279436,0.2,0.2,1.0,0.20309852903207778,8.0,12.0,100083
