epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
1.0,0.24274973571300507,0.04815451800823212,0.01,0.010721851140260696,0.9999817609786987,0.0,0.21208640933036804
2.0,0.06022842600941658,0.017063025385141373,0.02,0.0033972025848925114,0.9999846816062927,0.0,0.04092627391219139
3.0,0.03805746138095856,0.006846718490123749,0.03,0.001527673564851284,0.999996542930603,0.0,0.014462216757237911
4.0,0.033718038350343704,0.003180004423484206,0.04,0.0006896592094562948,0.9999758005142212,0.0,0.005814371630549431
5.0,0.03338497504591942,0.0017607186455279589,0.05,0.00030432731728069484,0.9999769330024719,0.0,0.002644023858010769
6.0,0.033899400383234024,0.0011628919746726751,0.06,0.00013521146320272237,0.9999774694442749,0.0,0.0014188685454428196
7.0,0.03462819755077362,0.0009030968067236245,0.07,6.256156484596431e-05,0.9999545216560364,0.0,0.0009386137244291604
8.0,0.03489678353071213,0.0008203497272916138,0.08,3.118290624115616e-05,0.9999962449073792,0.0,0.0007127578719519079
9.0,0.035090286284685135,0.0008689149981364608,0.09,1.72347754414659e-05,0.9999635815620422,0.0,0.0006554272840730846
10.0,0.03490731865167618,0.0010808329097926617,0.1,1.0825355275301263e-05,0.9999969005584717,0.0,0.0006846142350696027
11.0,0.03451437130570412,0.0015870957868173718,0.11,7.894570444477722e-06,0.9999803900718689,0.0,0.0008703364292159677
12.0,0.03410780429840088,0.002703540725633502,0.12,6.793449756514747e-06,0.999991238117218,0.0,0.0013096348848193884
13.0,0.03335779160261154,0.005039739888161421,0.13,6.902669156261254e-06,0.9999964237213135,0.0,0.00227549159899354
14.0,0.0332786925137043,0.008098679594695568,0.14,8.032062396523543e-06,0.9999840259552002,0.0,0.004329007118940353
15.0,0.03375585749745369,0.008180921897292137,0.15,8.789709681877866e-06,0.9999912977218628,0.0,0.007059752941131592
16.0,0.033603034913539886,0.0061317430809140205,0.16,6.677474175376119e-06,0.9999942779541016,0.0,0.007042177952826023
17.0,0.03304857388138771,0.004229206591844559,0.17,4.093627921974985e-06,0.9999809861183167,0.0,0.005274948664009571
18.0,0.03281371295452118,0.0031236635986715555,0.18,2.4076516638160683e-06,0.9999845623970032,0.0,0.003585904836654663
19.0,0.03278310224413872,0.0026374913286417723,0.19,1.5311344441215624e-06,0.9999911785125732,0.0,0.0025587037671357393
20.0,0.033000923693180084,0.002549513941630721,0.2,1.1060064935008995e-06,0.9999890327453613,0.0,0.0021551011595875025
21.0,0.0330628864467144,0.002781835850328207,0.21,9.064024766303191e-07,0.9999861717224121,0.0,0.0020939731039106846
22.0,0.032929472625255585,0.00335629191249609,0.22,8.341747275153466e-07,0.9999889135360718,0.0,0.0022871503606438637
23.0,0.03273724764585495,0.004333799239248037,0.23,8.486326237289177e-07,0.9999973773956299,0.0,0.0027450844645500183
24.0,0.0322420671582222,0.005725313909351826,0.24,9.33421461013495e-07,0.9999923706054688,0.0,0.0035651170182973146
25.0,0.03235156089067459,0.0070744771510362625,0.25,1.0728143706728588e-06,0.999988853931427,0.0,0.004753551911562681
26.0,0.03238670155405998,0.007537394762039185,0.26,1.2029069011987303e-06,0.9999961853027344,0.0,0.0058489395305514336
27.0,0.03245659917593002,0.006853535305708647,0.27,1.2275917242732248e-06,0.9999964237213135,0.0,0.006207289174199104
28.0,0.0320245698094368,0.0056831808760762215,0.28,1.1331165978845092e-06,0.9999896287918091,0.0,0.005642032716423273
29.0,0.031894657760858536,0.004697443451732397,0.29,9.950416597348521e-07,0.9999926686286926,0.0,0.004655201453715563
30.0,0.03185947611927986,0.004152804147452116,0.3,8.88399029008724e-07,0.9999974966049194,0.0,0.003803667612373829
31.0,0.031642355024814606,0.004084974993020296,0.31,8.483605711262499e-07,0.9999926686286926,0.0,0.003355161054059863
32.0,0.0316813625395298,0.004503022879362106,0.32,8.871849672686949e-07,0.9999948143959045,0.0,0.0032411443535238504
33.0,0.03133996203541756,0.005439265165477991,0.33,1.0218893748970004e-06,0.9999980330467224,0.0,0.0036042628344148397
34.0,0.03116743080317974,0.006780852098017931,0.34,1.278972604268347e-06,0.9999958276748657,0.0,0.004364596214145422
35.0,0.03094376251101494,0.007916093803942204,0.35,1.6818237327242969e-06,0.9999959468841553,0.0,0.005368787795305252
36.0,0.030889520421624184,0.007850568741559982,0.36,2.190523218814633e-06,0.9999957084655762,0.0,0.0062741730362176895
