epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
19.0,0.03330516070127487,0.0025615175254642963,0.19,6.066262812964851e-06,0.9999737739562988,0.0,0.0020340641494840384
20.0,0.03313170373439789,0.003022935939952731,0.2,4.956661541655194e-06,0.9999823570251465,0.0,0.0020557318348437548
21.0,0.03285227715969086,0.003991567064076662,0.21,4.6571781240345445e-06,0.9999938011169434,0.0,0.0024539856240153313
22.0,0.03269433230161667,0.005508756265044212,0.22,4.909736617264571e-06,0.9999951720237732,0.0,0.0032665706239640713
23.0,0.03252521902322769,0.007100664544850588,0.23,5.543431143451016e-06,0.999986469745636,0.0,0.004555923398584127
24.0,0.03257136046886444,0.007586868014186621,0.24,6.1478490351873916e-06,0.9999808669090271,0.0,0.00585830258205533
25.0,0.03238799050450325,0.006634653080254793,0.25,6.06401044933591e-06,0.9999825358390808,0.0,0.006212457548826933
26.0,0.03214167430996895,0.005258419085294008,0.26,5.267775122774765e-06,0.9999869465827942,0.0,0.005428991746157408
27.0,0.03201327100396156,0.004303984809666872,0.27,4.38140250480501e-06,0.9999908208847046,0.0,0.004227973986417055
28.0,0.0318618044257164,0.00396669702604413,0.28,3.8409143598983064e-06,0.9999933838844299,0.0,0.003464894834905863
29.0,0.03174358978867531,0.00425774184986949,0.29,3.756136266019894e-06,0.9999921321868896,0.0,0.0031767981126904488
30.0,0.03147497400641441,0.005286258179694414,0.3,4.1646921999927144e-06,0.9999856352806091,0.0,0.0033767917193472385
31.0,0.031236570328474045,0.0069814096204936504,0.31,5.218549176788656e-06,0.9999841451644897,0.0,0.004205542150884867
32.0,0.03076453134417534,0.008401303552091122,0.32,7.081552212184761e-06,0.9999915957450867,0.0,0.0055084507912397385
33.0,0.030724383890628815,0.007846050895750523,0.33,9.608836080587935e-06,0.9999977946281433,0.0,0.006596360355615616
34.0,0.03027629852294922,0.006207138299942017,0.34,1.2023632734781131e-05,0.9999879598617554,0.0,0.00615648552775383
35.0,0.029831843450665474,0.005367076024413109,0.35,1.4866973288008012e-05,0.9999667406082153,0.0,0.004853523802012205
36.0,0.02939489111304283,0.006119922269135714,0.36,2.0677758584497496e-05,0.9999825358390808,0.0,0.004195541609078646
37.0,0.028703588992357254,0.008810082450509071,0.37,3.366081364220008e-05,0.9999849796295166,0.0,0.004728776402771473
38.0,0.02818470075726509,0.00920465774834156,0.38,6.944760389160365e-05,0.9999697804450989,0.0,0.0070024700835347176
39.0,0.027800021693110466,0.005870508030056953,0.39,0.00016392715042456985,0.9999673962593079,0.0,0.007431613747030497
40.0,0.026896029710769653,0.005212550982832909,0.4,0.0003958742308896035,0.9999277591705322,0.0,0.005055977031588554
41.0,0.026210403069853783,0.007001449353992939,0.41,0.0013675052905455232,0.9999432563781738,0.0,0.0051829214207828045
42.0,0.025641977787017822,0.0017714560963213444,0.42,0.00684084789827466,0.9999597668647766,0.0,0.008549688383936882
43.0,0.024638671427965164,0.004112862516194582,0.43,0.016215289011597633,0.9998966455459595,0.0,0.0043988535180687904
44.0,0.02404947206377983,0.00016448211681563407,0.44,0.028504526242613792,0.9998827576637268,0.0,0.010379141196608543
45.0,0.026392558589577675,0.001186107168905437,0.45,0.03728595748543739,0.9999397993087769,0.0,0.0014791068388149142
46.0,0.02170141413807869,0.009455589577555656,0.46,0.04067220166325569,0.9997409582138062,0.0,0.006159370765089989
47.0,0.03277333453297615,4.767319478560239e-05,0.47,0.04896177351474762,0.9996922016143799,0.0,0.02617437206208706
48.0,0.032342758029699326,1.5405636077048257e-05,0.48,0.014864450320601463,0.9997230768203735,0.0,0.00021047904738225043
49.0,0.03677971661090851,7.573736638732953e-06,0.49,0.0022267138119786978,0.999856173992157,0.0,1.670175879553426e-05
50.0,0.037780024111270905,4.463839104573708e-06,0.5,0.0002449055900797248,0.9998672604560852,0.0,3.893431312462781e-06
51.0,0.038212504237890244,3.217987114112475e-06,0.51,2.950582893390674e-05,0.9996874928474426,0.0,1.163060460385168e-06
52.0,0.03836361691355705,2.6955265184369637e-06,0.52,4.855992756347405e-06,0.9999895691871643,0.0,5.648375349665002e-07
53.0,0.03843607380986214,2.4719504381209845e-06,0.53,1.163598653874942e-06,0.9997991323471069,0.0,3.6683752568933414e-07
54.0,0.03847810998558998,2.3882787445472786e-06,0.54,3.8672712321385916e-07,0.9998419880867004,0.0,3.839959674678539e-07
55.0,0.03849053382873535,2.382210368523374e-06,0.55,1.6446834649741504e-07,0.9999951124191284,0.0,3.281737122051709e-07
56.0,0.03851255401968956,2.42634837377409e-06,0.56,8.338396639828716e-08,0.9998523592948914,0.0,3.077573751397722e-07
57.0,0.03851805999875069,2.5089832433877746e-06,0.57,4.7883467857445794e-08,0.9998908042907715,0.0,3.139249145078793e-07
58.0,0.03850806877017021,2.6262291612511035e-06,0.58,3.010337579212319e-08,0.9999943375587463,0.0,3.652420730304584e-07
59.0,0.03850936517119408,2.7769615371653344e-06,0.59,2.0265952471731907e-08,0.9999220371246338,0.0,3.621103985551599e-07
60.0,0.038502901792526245,2.963167389680166e-06,0.6,1.4396267289384923e-08,0.9999018907546997,0.0,4.0987859506458335e-07
61.0,0.0384865365922451,3.189418293914059e-06,0.61,1.0683997686555813e-08,0.9999920725822449,0.0,4.40031385551265e-07
62.0,0.038477424532175064,3.4616896300576627e-06,0.62,8.226171743785926e-09,0.9999686479568481,0.0,4.606081631663983e-07
63.0,0.03847125172615051,3.787232799368212e-06,0.63,6.537555385932592e-09,0.9999275207519531,0.0,5.986434530314e-07
64.0,0.03845132887363434,4.177832124696579e-06,0.64,5.342140507735849e-09,0.9999696612358093,0.0,6.768082698727085e-07
65.0,0.03843609243631363,4.648387857741909e-06,0.65,4.475537718207079e-09,0.9999980330467224,0.0,7.682197065150831e-07
66.0,0.03841143846511841,5.219746981310891e-06,0.66,3.8356677833917274e-09,0.9999613761901855,0.0,9.441180850444653e-07
67.0,0.03839216008782387,5.91887510381639e-06,0.67,3.357336408882361e-09,0.9999571442604065,0.0,1.1684513765430893e-06
68.0,0.03836686909198761,6.78387914376799e-06,0.68,2.997716519459459e-09,0.9999918937683105,0.0,1.369814981444506e-06
69.0,0.038339763879776,7.86609871283872e-06,0.69,2.7285349535333125e-09,0.9999934434890747,0.0,1.7309906752416282e-06
70.0,0.03830426186323166,9.241398402082268e-06,0.7,2.5308883877528388e-09,0.9999706149101257,0.0,2.2174422156240325e-06
71.0,0.03825937211513519,1.1019516023225151e-05,0.71,2.3927575476534457e-09,0.9999771118164062,0.0,2.9281925435498124e-06
72.0,0.038205940276384354,1.3365558515943121e-05,0.72,2.3071828891829682e-09,0.9999966621398926,0.0,3.966144959122175e-06
73.0,0.038154587149620056,1.6524265447515063e-05,0.73,2.2716164504998915e-09,0.9999949932098389,0.0,4.963404990121489e-06
74.0,0.03808285668492317,2.0887284335913137e-05,0.74,2.2873172245141404e-09,0.9999808669090271,0.0,6.733984264428727e-06
75.0,0.038003820925951004,2.7094110919279046e-05,0.75,2.3612123367655613e-09,0.9999856352806091,0.0,9.341159056930337e-06
76.0,0.03787226602435112,3.629019556683488e-05,0.76,2.5077215859425905e-09,0.9999973177909851,0.0,1.2802970559278037e-05
77.0,0.037797410041093826,5.041537951910868e-05,0.77,2.7559832194157252e-09,0.9999967813491821,0.0,1.9479521142784506e-05
78.0,0.037602003663778305,7.336715498240665e-05,0.78,3.154951633277392e-09,0.999988317489624,0.0,2.9236967748147435e-05
79.0,0.037385355681180954,0.0001130403034039773,0.79,3.803491743781251e-09,0.9999893307685852,0.0,4.640274710254744e-05
80.0,0.03708365187048912,0.00018640099733602256,0.8,4.8916284356437245e-09,0.9999966621398926,0.0,7.59773247409612e-05
81.0,0.0366816483438015,0.00033201416954398155,0.81,6.803012375655726e-09,0.9999988675117493,0.0,0.00013153925829101354
82.0,0.036143720149993896,0.0006411399226635695,0.82,1.0355264201677983e-08,0.9999935030937195,0.0,0.00025234295753762126
83.0,0.03530415892601013,0.0013393146218732,0.83,1.741154243006804e-08,0.9999910593032837,0.0,0.0004933568998239934
84.0,0.034348346292972565,0.002932629082351923,0.84,3.257665071032534e-08,0.9999925494194031,0.0,0.0010916156461462379
85.0,0.03342469781637192,0.006138391327112913,0.85,6.729425194862415e-08,0.9999940395355225,0.0,0.002414494287222624
86.0,0.03343934938311577,0.009606202132999897,0.86,1.4363767775193992e-07,0.9999940991401672,0.0,0.0051476014778018
87.0,0.034284889698028564,0.009786100126802921,0.87,2.3389850412058877e-07,0.9999939203262329,0.0,0.008078373037278652
88.0,0.03406994789838791,0.007556454744189978,0.88,2.4231474071712e-07,0.999981701374054,0.0,0.008241026662290096
89.0,0.03303449600934982,0.005285974126309156,0.89,1.985663971026952e-07,0.9999673366546631,0.0,0.006343143060803413
90.0,0.03236083686351776,0.003842300036922097,0.9,1.5544974019121582e-07,0.9999857544898987,0.0,0.0043791295029222965
91.0,0.032280415296554565,0.0030953921377658844,0.91,1.3029250567342388e-07,0.999992311000824,0.0,0.0031511804554611444
92.0,0.032259680330753326,0.0028112384025007486,0.92,1.211570861414657e-07,0.9999706745147705,0.0,0.0025410836096853018
93.0,0.03230204060673714,0.0028641035314649343,0.93,1.2449406483483472e-07,0.9999904036521912,0.0,0.002281241351738572
94.0,0.032103169709444046,0.003222669707611203,0.94,1.393524371451349e-07,0.999989926815033,0.0,0.002343617146834731
95.0,0.03189024329185486,0.003911142703145742,0.95,1.670596674330227e-07,0.9999816417694092,0.0,0.002640215680003166
96.0,0.031416937708854675,0.004984010476619005,0.96,2.1110444947680662e-07,0.9999970197677612,0.0,0.0032197057735174894
97.0,0.03120201826095581,0.006380164530128241,0.97,2.7755456244449306e-07,0.9999887943267822,0.0,0.004131196532398462
98.0,0.030889414250850677,0.00778739620000124,0.98,3.7461629176505085e-07,0.9999887943267822,0.0,0.005304267629981041
99.0,0.030881129205226898,0.008611729368567467,0.99,5.127870963406167e-07,0.9999961256980896,0.0,0.0064853522926568985
100.0,0.03080788441002369,0.008398475125432014,1.0,7.064980422910594e-07,0.9999883770942688,0.0,0.007219661492854357
101.0,0.030685553327202797,0.007371937856078148,1.0,9.873790531855775e-07,0.9999898672103882,0.0,0.007078912109136581
102.0,0.0301782488822937,0.006186865735799074,1.0,1.4262429886002792e-06,0.9999973773956299,0.0,0.006157496012747288
103.0,0.029897522181272507,0.005256905686110258,1.0,2.1685439151042374e-06,0.9999923706054688,0.0,0.005177123937755823
104.0,0.029767923057079315,0.004741386044770479,1.0,3.483097316347994e-06,0.9999923706054688,0.0,0.004401403944939375
105.0,0.029559005051851273,0.004675535950809717,1.0,5.857096311956411e-06,0.9999982714653015,0.0,0.003938230685889721
106.0,0.029243526980280876,0.00507367355749011,1.0,1.0135419870493934e-05,0.9999950528144836,0.0,0.00387365254573524
107.0,0.028586123138666153,0.00593869062140584,1.0,1.7831016521085985e-05,0.9999970197677612,0.0,0.004242711700499058
108.0,0.028330635279417038,0.007022055797278881,1.0,3.262798418290913e-05,0.9999938011169434,0.0,0.004965835716575384
109.0,0.027847442775964737,0.007485133595764637,1.0,6.835893145762384e-05,0.9999902844429016,0.0,0.005865657236427069
110.0,0.02692345157265663,0.0061800312250852585,1.0,0.00018084401381202042,0.9999960064888,0.0,0.006246510893106461
111.0,0.026159407570958138,0.003797732060775161,1.0,0.0006152748828753829,0.9999942779541016,0.0,0.005174496676772833
112.0,0.02569408155977726,0.007778015453368425,1.0,0.0021241852082312107,0.9999878406524658,0.0,0.0030971013475209475
113.0,0.023964814841747284,0.008312799967825413,1.0,0.0020864412654191256,0.9999313950538635,0.0,0.006523711606860161
114.0,0.022836025804281235,0.002667902270331979,1.0,0.003848581574857235,0.9998902082443237,0.0,0.0070020402781665325
