model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,fp_at_10_true_rank_gt_30,fp_at_20_true_rank_gt_50,num_parameters
metapath_v1,79.6301417350769,54,0.026238136339015908,2.388278372481264e-06,0.001540344302276925,0.0015432664400999749,2.382210368523374e-06,,0,0.0,0.0015651223467422642,410,0.10019550342130987,0.21851499816252407,0.2,0.2,1.0,0.21398626473452756,0.1,0.1,1.0,0.13886244387355454,0.15,0.15,1.0,0.15843043215819455,9.0,12.0,100083
