model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.3317993827342987,0.3703764562648611,0.39134591135111724,0.4426344666348247,0.3705492497815026,0.41608633022269287,0.1959252804517746
baseline_gnn,0.3174839711348216,0.369164900066568,0.3780912954518289,0.446795759670075,0.361903725763162,0.42203181940760665,0.19962644577026367
