model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.1667627513408661,0.16683809240284647,0.34874974019599686,0.4578190161338167,0.166087363825904,0.166157427169615,0.1671512817343076,0.1671512817343076,0.166087363825904,0.166087363825904,0.20959825813770294
baseline_gnn,0.18798217471440634,0.18800113313433942,0.35865362413001783,0.45314950385191516,0.18739417228433822,0.1874170861138029,0.18905196264386176,0.18905196264386176,0.18739417228433822,0.18739417228433822,0.20534449815750122
