scenario_id,probability,total_ls
0,0.16666666666666666,12.225980918085362
1,0.16666666666666666,12.24209977051526
2,0.16666666666666666,12.88490755182302
3,0.16666666666666666,13.021183701251951
4,0.16666666666666666,11.981263190578126
5,0.16666666666666666,13.22713516890976
