model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.13601397887865702,0.1360707950526748,0.3337751664898612,0.464725921613938,0.13692261940903133,0.13699644353720705,0.21597018837928772
baseline_gnn,0.09984803605079651,0.10006393973929587,0.31846315517570034,0.4774615775586856,0.09944292952617009,0.09964352052844284,0.22796955704689026
