epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
36.0,0.030758682638406754,0.0072952439077198505,0.36,2.3997295102162752e-06,0.9999992847442627,0.0,0.005433561746031046
37.0,0.03067423403263092,0.006266308017075062,0.37,2.7373012017051224e-06,0.9999991059303284,0.0,0.005407093092799187
38.0,0.03021744266152382,0.0053205774165689945,0.38,2.969146407849621e-06,0.9999988675117493,0.0,0.004586359951645136
39.0,0.03003866784274578,0.005130423698574305,0.39,3.3326539323752513e-06,0.9999986290931702,0.0,0.0038799485191702843
40.0,0.029445290565490723,0.005989908706396818,0.4,4.104137588001322e-06,0.9999980926513672,0.0,0.003716710489243269
41.0,0.0290378350764513,0.007815814577043056,0.41,5.645149030897301e-06,0.999997079372406,0.0,0.004318516235798597
42.0,0.028637830168008804,0.008506976999342442,0.42,8.933946446632035e-06,0.9999980926513672,0.0,0.005798250902444124
43.0,0.027922844514250755,0.006812355946749449,0.43,1.6165751731023192e-05,0.9999926686286926,0.0,0.006375033874064684
44.0,0.027586165815591812,0.005612576380372047,0.44,3.25935980072245e-05,0.9999909996986389,0.0,0.005192595534026623
45.0,0.02711404301226139,0.006139498669654131,0.45,9.243027307093143e-05,0.9999837279319763,0.0,0.00439218245446682
46.0,0.02638896182179451,0.006357446312904358,0.46,0.00038661755388602614,0.9999865889549255,0.0,0.0051831407472491264
47.0,0.025773100554943085,0.0027259341441094875,0.47,0.0025037946179509163,0.9999675750732422,0.0,0.006295817904174328
48.0,0.02507537603378296,0.004808162804692984,0.48,0.012597011402249336,0.999971330165863,0.0,0.004370012320578098
49.0,0.024669308215379715,0.000436413538409397,0.49,0.021296588703989983,0.9998469352722168,0.0,0.008060475811362267
50.0,0.025255676358938217,0.004244864918291569,0.5,0.04994094371795654,0.9995269179344177,0.0,0.0019246382871642709
51.0,0.02396455593407154,0.000676761323120445,0.51,0.04575851932168007,0.999776303768158,0.0,0.00971622671931982
52.0,0.023566793650388718,0.001362117356620729,0.52,0.038286905735731125,0.9996868968009949,0.0,0.0025163290556520224
53.0,0.021747488528490067,0.006076097022742033,0.53,0.03186403587460518,0.9997793436050415,0.0,0.004155781120061874
54.0,0.024527961388230324,0.00029244014876894653,0.54,0.031654320657253265,0.9990970492362976,0.0,0.013077963143587112
55.0,0.025230128318071365,0.0002746937097981572,0.55,0.02463213913142681,0.9993962049484253,0.0,0.0010583235416561365
56.0,0.026297908276319504,0.001324605429545045,0.56,0.016031401231884956,0.999784529209137,0.0,0.0007877378375269473
57.0,0.021238628774881363,0.009688974358141422,0.57,0.010115179233253002,0.9989680647850037,0.0,0.003025733632966876
58.0,0.026428967714309692,0.002616666257381439,0.58,0.008892323821783066,0.9983970522880554,0.0,0.01700468175113201
59.0,0.02017260156571865,0.0009609221015125513,0.59,0.005236136261373758,0.9995271563529968,0.0,0.004710291046649218
60.0,0.02277395874261856,0.0009535657591186464,0.6,0.0042740944772958755,0.9995030164718628,0.0,0.0017188049387186766
61.0,0.022310102358460426,0.0022437090519815683,0.61,0.005028494168072939,0.9991466403007507,0.0,0.001772959134541452
62.0,0.018877170979976654,0.006289622280746698,0.62,0.007483529858291149,0.9983989000320435,0.0,0.004371384158730507
63.0,0.021551406010985374,0.002039029961451888,0.63,0.012591126374900341,0.9983969330787659,0.0,0.01332187931984663
64.0,0.017307264730334282,0.0006983146886341274,0.64,0.022205758839845657,0.9988803267478943,0.0,0.00530649907886982
65.0,0.01870144158601761,0.0012975400313735008,0.65,0.0373607762157917,0.9985822439193726,0.0,0.0021450140047818422
66.0,0.01469251699745655,0.004947211127728224,0.66,0.044445548206567764,0.9960659146308899,0.0,0.0048358868807554245
67.0,0.021549874916672707,0.00011254837590968236,0.67,0.05743538960814476,0.9929507970809937,0.0,0.016771353781223297
68.0,0.023101484403014183,5.246270666248165e-05,0.68,0.051820069551467896,0.9978528618812561,0.0,0.0003981387708336115
69.0,0.02889464795589447,9.953807602869347e-05,0.69,0.038612354546785355,0.9987718462944031,0.0,0.0001144083944382146
70.0,0.02615169808268547,0.0006218250491656363,0.7,0.02233317866921425,0.9984987378120422,0.0,0.00021579806343652308
71.0,0.017565730959177017,0.006610131356865168,0.71,0.011055675335228443,0.9966912269592285,0.0,0.0013698330149054527
72.0,0.017967721447348595,0.00918400939553976,0.72,0.007039656862616539,0.9944409728050232,0.0,0.012141755782067776
73.0,0.02075905352830887,0.002062522806227207,0.73,0.004348793067038059,0.996677041053772,0.0,0.01513589732348919
74.0,0.016909165307879448,0.0008413230534642935,0.74,0.0017020499799400568,0.9972877502441406,0.0,0.003289027139544487
75.0,0.020844150334596634,0.0009226288530044258,0.75,0.0012570774415507913,0.9956286549568176,0.0,0.001296555739827454
76.0,0.019169587641954422,0.0020059137605130672,0.76,0.00198384840041399,0.9983827471733093,0.0,0.0013771633384749293
77.0,0.014287132769823074,0.004667253699153662,0.77,0.005203616805374622,0.9977602362632751,0.0,0.0032059592194855213
78.0,0.013143276795744896,0.0026857333723455667,0.78,0.015345380641520023,0.9940586090087891,0.0,0.008868355304002762
79.0,0.010507778264582157,0.0005673891864717007,0.79,0.04222159832715988,0.9931400418281555,0.0,0.006488665472716093
80.0,0.011218387633562088,0.0010379885789006948,0.8,0.10493841767311096,0.9944378733634949,0.0,0.0016347350319847465
81.0,0.007370525971055031,0.006542926654219627,0.81,0.16942721605300903,0.994708240032196,0.0,0.0032010814175009727
82.0,0.0172668918967247,3.1271938496502116e-05,0.82,0.22860676050186157,0.9949951171875,0.0,0.014945242553949356
83.0,0.023442251607775688,1.3196374311519321e-05,0.83,0.2498416155576706,0.998374879360199,0.0,5.870600216439925e-05
84.0,0.0318327471613884,2.0367320757941343e-05,0.84,0.23547205328941345,0.998301088809967,0.0,7.322651072172448e-06
85.0,0.028651749715209007,0.0001692912628641352,0.85,0.1910606026649475,0.9986360669136047,0.0,1.5718178474344313e-05
86.0,0.013568210415542126,0.009067593142390251,0.86,0.1255052238702774,0.9961413741111755,0.0,0.00036655209260061383
87.0,0.019058316946029663,0.002899859333410859,0.87,0.06390953063964844,0.9904742240905762,0.0,0.017910942435264587
88.0,0.006513073109090328,0.0004097269556950778,0.88,0.056473925709724426,0.9901378154754639,0.0,0.005386112257838249
89.0,0.009901976212859154,0.0002244684292236343,0.89,0.05626378953456879,0.99261474609375,0.0,0.0006987934466451406
90.0,0.012904470786452293,0.0005750831915065646,0.9,0.05341259390115738,0.9945444464683533,0.0,0.0003316892543807626
91.0,0.0084256362169981,0.0034530488774180412,0.91,0.048735927790403366,0.9952207207679749,0.0,0.0008343973895534873
92.0,0.005863524042069912,0.007922426797449589,0.92,0.04504353553056717,0.9951081275939941,0.0,0.004970001056790352
93.0,0.011129025369882584,0.002095953794196248,0.93,0.04505130276083946,0.9956304430961609,0.0,0.010973301716148853
94.0,0.004687060136348009,0.0005231829709373415,0.94,0.04812382534146309,0.9970138669013977,0.0,0.0027399412356317043
95.0,0.007528310641646385,0.00043893774272874,0.95,0.053941912949085236,0.9963904023170471,0.0,0.0006455419934354722
96.0,0.007308737374842167,0.0013071914436295629,0.96,0.06034437194466591,0.996562123298645,0.0,0.0005061068804934621
97.0,0.003411373123526573,0.004841851536184549,0.97,0.06617118418216705,0.9962564706802368,0.0,0.001558174379169941
98.0,0.005257795099169016,0.0032289621885865927,0.98,0.0725049376487732,0.9936907887458801,0.0,0.0062091900035738945
99.0,0.0029041669331490993,0.0007665256271138787,0.99,0.08377295732498169,0.9932096004486084,0.0,0.003945805132389069
100.0,0.00252877501770854,0.0004385105276014656,1.0,0.0999651849269867,0.9948825836181641,0.0,0.0008036800427362323
101.0,0.0033488664776086807,0.0009715937194414437,1.0,0.1122317910194397,0.9960039258003235,0.0,0.00041496881749480963
102.0,0.0009327279403805733,0.0030084066092967987,1.0,0.11523212492465973,0.995955228805542,0.0,0.0010834741406142712
103.0,0.00218183733522892,0.0016932670259848237,1.0,0.11399435251951218,0.9955293536186218,0.0,0.003986815456300974
104.0,0.00039069587364792824,0.0005065787117928267,1.0,0.1237916350364685,0.996487021446228,0.0,0.00213257665745914
105.0,0.0007307454943656921,0.0004535173939075321,1.0,0.1377038061618805,0.9971761107444763,0.0,0.0005166016635484993
106.0,0.0004984522238373756,0.0011781591456383467,1.0,0.13967099785804749,0.9972956776618958,0.0,0.0004648311296477914
107.0,-0.0006099720485508442,0.0018834833754226565,1.0,0.12907761335372925,0.9971923232078552,0.0,0.0014757602475583553
108.0,0.00035226019099354744,0.0006513575208373368,1.0,0.12239790707826614,0.9969833493232727,0.0,0.002663618652150035
109.0,-0.0010221111588180065,0.0003397188847884536,1.0,0.13122637569904327,0.9974246025085449,0.0,0.0007545289117842913
110.0,-0.00021057436242699623,0.0005969033227302134,1.0,0.13412101566791534,0.9974819421768188,0.0,0.00033626999356783926
111.0,-0.001406368799507618,0.0013545554829761386,1.0,0.12146849930286407,0.9969289898872375,0.0,0.000695509894285351
112.0,-0.0006335233338177204,0.0006501605967059731,1.0,0.10590102523565292,0.9963991045951843,0.0,0.0020817520562559366
113.0,-0.00177194201387465,0.0002920420665759593,1.0,0.10757143795490265,0.9971017241477966,0.0,0.0008334890007972717
114.0,-0.0013091089203953743,0.00038431843859143555,1.0,0.10908590257167816,0.9978915452957153,0.0,0.0003010035725310445
115.0,-0.001874102745205164,0.0009041730081662536,1.0,0.09774620831012726,0.9982157945632935,0.0,0.0004457642789930105
116.0,-0.0017493667546659708,0.0006610974087379873,1.0,0.08107908070087433,0.9982131719589233,0.0,0.0013736197724938393
117.0,-0.0021807572338730097,0.000271342956693843,1.0,0.07720403373241425,0.9983855485916138,0.0,0.0009676549816504121
118.0,-0.0020180183928459883,0.00028628972359001637,1.0,0.07867131382226944,0.9986060857772827,0.0,0.00030733091989532113
119.0,-0.0023029621224850416,0.0006178152398206294,1.0,0.07096722722053528,0.9987422227859497,0.0,0.00033493232331238687
120.0,-0.002454345813021064,0.000627915607765317,1.0,0.05793698877096176,0.9986093044281006,0.0,0.0009423832525499165
121.0,-0.002466223668307066,0.0002909770410042256,1.0,0.05251307040452957,0.998542070388794,0.0,0.0009713733452372253
122.0,-0.0026288409717381,0.0002501780982129276,1.0,0.05373057723045349,0.9987246990203857,0.0,0.0003667843993753195
123.0,-0.0025208492297679186,0.0004681097634602338,1.0,0.05043516308069229,0.998881459236145,0.0,0.0003082748444285244
124.0,-0.002879007952287793,0.0005765457171946764,1.0,0.042350467294454575,0.9990375638008118,0.0,0.0006785877048969269
125.0,-0.002774026244878769,0.0002981108846142888,1.0,0.03818122297525406,0.999240517616272,0.0,0.0008901581168174744
126.0,-0.002885608933866024,0.00023459838121198118,1.0,0.04002982750535011,0.9993617534637451,0.0,0.0003914189583156258
127.0,-0.002852838719263673,0.00040420147706754506,1.0,0.03945796564221382,0.9994032979011536,0.0,0.0002935510128736496
128.0,-0.0030730559956282377,0.00048356177285313606,1.0,0.03459426760673523,0.9994416832923889,0.0,0.0005952406208962202
129.0,-0.0030139812733978033,0.0002520189736969769,1.0,0.03242836892604828,0.999401867389679,0.0,0.0007483281078748405
130.0,-0.003140786662697792,0.00021221833594609052,1.0,0.03518706187605858,0.9993879795074463,0.0,0.00033364069531671703
131.0,-0.0030931904911994934,0.00036098292912356555,1.0,0.035318948328495026,0.9993847608566284,0.0,0.0002833660691976547
132.0,-0.0032286779023706913,0.00035904927062802017,1.0,0.03168134391307831,0.9994260668754578,0.0,0.0005699963076040149
133.0,-0.0032392358407378197,0.00018908240599557757,1.0,0.031072959303855896,0.9995678067207336,0.0,0.0005849810549989343
134.0,-0.0032625775784254074,0.00019855579012073576,1.0,0.033831022679805756,0.9996367692947388,0.0,0.0002663748455233872
135.0,-0.0033078596461564302,0.00037046929355710745,1.0,0.032809726893901825,0.9996302127838135,0.0,0.0002821891102939844
136.0,-0.003289021085947752,0.00024220370687544346,1.0,0.028860298916697502,0.9996591806411743,0.0,0.0006433416274376214
137.0,-0.003481414867565036,0.00016055494779720902,1.0,0.030304906889796257,0.9996984004974365,0.0,0.0003711651370394975
138.0,-0.003391274018213153,0.0002544386952649802,1.0,0.03162264823913574,0.9997010827064514,0.0,0.00022406350763048977
139.0,-0.003539656288921833,0.0002962263533845544,1.0,0.028536729514598846,0.9996463656425476,0.0,0.0004075983597431332
140.0,-0.003474426455795765,0.00017435886547900736,1.0,0.027056677266955376,0.9996681213378906,0.0,0.0005083691794425249
141.0,-0.0035454011522233486,0.00018714056932367384,1.0,0.028768088668584824,0.999764084815979,0.0,0.0002559927524998784
142.0,-0.003571374574676156,0.00029204392922110856,1.0,0.027600476518273354,0.9997922778129578,0.0,0.0002813461178448051
143.0,-0.003536377102136612,0.00018325915152672678,1.0,0.02480156719684601,0.9997988939285278,0.0,0.0005152823287062347
