timestamp,EMG_1,EMG_2,EMG_3,TH0
2024-09-01 00:00:00,0.0,0.0993518961404492,0.09,0.0
2024-09-01 01:00:00,0.162,0.0,0.081575021362597,0.0
2024-09-01 02:00:00,0.18,0.0644271192691644,0.0099999999999999,0.0
2024-09-01 03:00:00,0.1284357708724419,0.135,0.0,0.0
2024-09-01 04:00:00,0.0641527047491683,0.15,0.0,0.0
2024-09-01 05:00:00,0.18,0.0327041634130367,0.0,0.0
