model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.12157448426882426,0.121641245420996,0.3285119481158979,0.46994931572317067,0.12153672890530692,0.12159983278591757,0.12273814305663108,0.12273814305663108,0.12153672890530692,0.12153672890530692,0.22085236012935638
baseline_gnn,0.15817036255200703,0.15821450072405133,0.3440504801995827,0.4590143259738152,0.1584942501452234,0.1585438862411561,0.15799242580930392,0.15799242580930392,0.1584942501452234,0.1584942501452234,0.21069413423538208
