scenario_id,probability,total_ls
0,0.16666666666666666,1.033127945337335
1,0.16666666666666666,0.4857001129645471
2,0.16666666666666666,1.3371668976454378
3,0.16666666666666666,1.7396265287621775
4,0.16666666666666666,0.6653063378758255
5,0.16666666666666666,2.119578316871939
