scenario_id,probability,total_ls
0,0.16666666666666666,23.479812722812987
1,0.16666666666666666,21.80163025200012
2,0.16666666666666666,23.24765531405857
3,0.16666666666666666,22.707724828117414
4,0.16666666666666666,22.68697888931821
5,0.16666666666666666,23.63448944540209
