model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
Contextual_Adaptive,122433.12307470702,1075.281465068383,100.21655100783065,99662.0,21595.62505863079,15.032311365112847,0.7610627886956355,0.6716031814511585,0.4724152881901994,0.6065306597126334,0.4922018081419631,0.4724152881901994,0,5.698068079357088e-05,28.492697056263715,True,False,contextual_selection,1476.728007800004
