model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
SCUC,123569.83811429946,1008.235444441892,89.75199572722133,99662.0,22809.850674130343,16.001882343330728,0.7545663940176424,0.6572979680105248,0.4383865342149861,0.049787068367863944,0.45696021999899694,0.4383865342149861,0,1.7204852860200803e-05,28.492697056263715,True,False,0,260.8982629000093
Stochastic_UC,102536.16397256932,2813.4796101632433,101.47912916515563,99621.20523324094,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,7.3483526524978e-05,28.492697056263715,True,True,0,607.0411149000283
Robust_UC,103061.78347376842,3356.742212941956,102.57370940254839,99602.46755142386,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.00010438356801756986,28.492697056263715,True,True,0,608.777663099987
Contextual_Adaptive,122433.12307470702,1075.281465068383,100.21655100783065,99662.0,21595.62505863079,15.032311365112847,0.7610627886956355,0.6716031814511585,0.4724152881901994,0.6065306597126334,0.4922018081419631,0.4724152881901994,0,5.698068079357088e-05,28.492697056263715,True,False,contextual_selection,1476.728007800004
