timestamp,L0,L1,L10,L11,L12,L13,L14,L2,L3,L4,L5,L6,L7,L8,L9
2024-09-01 00:00:00,0.6818671255038764,0.6835562047308299,0.6773222173219251,0.6818116626040402,0.6875105102388313,0.6854655866381033,0.6849526279879198,0.6837557700314856,0.685642776125817,0.6870950425617827,0.6861023339474226,0.6855297063202115,0.6864736450379559,0.686156337136277,0.6837625334318568
2024-09-01 01:00:00,0.6806886828626321,0.682623322454293,0.6754175325389558,0.6804391906342855,0.6871938479134859,0.6849519645747549,0.6840385235807926,0.6830938217935695,0.6852809558087898,0.6869626336284655,0.6854109739443949,0.6848631028544732,0.6860164020663364,0.685701408469994,0.6829437420784
2024-09-01 02:00:00,0.6792622238958308,0.6814751627694493,0.6731637433576968,0.6787696585866528,0.6866934401167331,0.6842344769874298,0.6828655526716898,0.6821942198058908,0.6847250012882703,0.6866585872779085,0.6844764655767047,0.6839507828117298,0.685344154279978,0.6850426976022188,0.681858164769817
2024-09-01 03:00:00,0.6777373439244101,0.6802028007941203,0.6707935589161844,0.6769653785883564,0.6860910867276744,0.6834036002720927,0.6815571241046159,0.6811964668191586,0.6840712688307609,0.6862696294134993,0.6834051630525305,0.6829091544846089,0.6845547546969186,0.6842721964289541,0.6806588483342925
2024-09-01 04:00:00,0.6759060119460127,0.6786710752689858,0.16910563502741144,0.6734768932358594,0.6852775273775263,0.682323811955569,0.6799284789154532,0.6798878077379135,0.6831805852377208,0.685683530183677,0.6820536141620764,0.6815594699444188,0.6835050269176831,0.6832525509797579,0.6791130945091035
2024-09-01 05:00:00,0.6737362809047014,0.676867614908168,0.12797483698379916,0.6704654818265319,0.6842545543111711,0.6809919910357014,0.677956215861305,0.6782524294804434,0.6820539270379887,0.6849059474479655,0.6804121601509799,0.6798823401328699,0.6821880527683233,0.6819774650874949,0.6771937212884674
2024-09-01 06:00:00,0.6711801076952166,0.6747581640193877,0.12069563095475952,0.23441739494813982,0.6829989408430927,0.6793730612241428,0.6749845099294086,0.6762390684045275,0.6806595860393727,0.6839125695461343,0.6784426586703768,0.6778145087536463,0.6805579997637384,0.6804054804033228,0.6748402648291782
2024-09-01 07:00:00,0.5242867127494872,0.6720530424596577,0.11643552807766211,0.12609043970971032,0.6815266924798945,0.6774777486643407,0.6718148460768564,0.6738745885402876,0.6790168049248848,0.6827198627573465,0.6761529168769478,0.6753232138251889,0.678611565883787,0.6785340292803523,0.6720704173417036
2024-09-01 08:00:00,0.3111643056224438,0.44641664578771745,0.112707547308455,0.12131531552629242,0.67958429065829,0.6750211107553905,0.3085124317687136,0.6700168825084373,0.6768605057082256,0.6810978321752819,0.6725118722445824,0.6711088529405932,0.6760382805294395,0.6760597520043493,0.6664291370375811
2024-09-01 09:00:00,0.12294766243010714,0.24806290077867812,0.10903226536667851,0.1179168821906787,0.6777996987936942,0.6727992791700936,0.1906862539655908,0.666874285321277,0.6750056440896249,0.6797063117876054,0.6691809575694279,0.6670497658474631,0.6737437193403837,0.6737788964717715,0.3745340380531287
