baseline_best_val_mse,baseline_horizon_mae,baseline_val_mae,delta_best_val_mse,delta_horizon_mae,delta_val_mae,metapath_best_val_mse,metapath_horizon_mae,metapath_val_mae,name,status
0.20959116518497467,0.16313351756996577,0.34678717851638796,0.004989564418792725,-0.018574253718058265,-0.007415135520877303,0.2145807296037674,0.1445592638519075,0.33937204299551066,r1_topk4_lr0.006_hd80_ep700,ok
0.20655640959739685,0.17829059362411498,0.3538467096559929,0.0046766698360443115,-0.019908930361270893,-0.008131457639462991,0.21123307943344116,0.15838166326284409,0.3457152520165299,r2_topk4_lr0.005_hd80_ep900,ok
0.20655640959739685,0.17829059362411498,0.3538467096559929,0.004678025841712952,-0.019897111753622687,-0.008126610698121983,0.2112344354391098,0.1583934818704923,0.3457200989578709,r3_topk3_lr0.005_hd80_ep900,ok
0.2155868411064148,0.13184750974178314,0.3309970853906689,-0.01761534810066223,0.150290660891268,0.06962134115623708,0.19797149300575256,0.28213817063305113,0.400618426546906,r4_topk5_lr0.005_hd96_ep900,ok
0.2130458950996399,0.1413479940758811,0.33482208161643057,-0.014743998646736145,0.14576601551638707,0.0680612603823344,0.19830189645290375,0.2871140095922682,0.40288334199876497,r5_topk4_lr0.004_hd96_ep1200,ok
