epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
75.0,0.00785287469625473,0.0027492681983858347,0.75,0.14460261166095734,0.9945980310440063,0.0,0.0019321501022204757
76.0,0.012423341162502766,5.728656833525747e-05,0.76,0.13905252516269684,0.9924485087394714,0.0,0.011505126953125
77.0,0.0243965033441782,8.47800329211168e-05,0.77,0.11899431049823761,0.9954686164855957,0.0,0.00013314031821209937
78.0,0.02554164081811905,0.0008479066309519112,0.78,0.06070669740438461,0.9974202513694763,0.0,0.00020158328698016703
79.0,0.012053089216351509,0.008254129439592361,0.79,0.01221154723316431,0.9975937604904175,0.0,0.0020694369450211525
80.0,0.016244549304246902,0.0038583443965762854,0.8,0.001408302690833807,0.9921376705169678,0.0,0.012840159237384796
81.0,0.01528916135430336,0.0015680630458518863,0.81,0.00019808956130873412,0.9922654032707214,0.0,0.005286029540002346
82.0,0.019082337617874146,0.00209252443164587,0.82,5.955977030680515e-05,0.9953296184539795,0.0,0.002115950221195817
83.0,0.017937475815415382,0.006599122192710638,0.83,4.675518721342087e-05,0.9977424144744873,0.0,0.002855621511116624
84.0,0.01618540659546852,0.01067246962338686,0.84,6.443751772167161e-05,0.9987717270851135,0.0,0.008615107275545597
85.0,0.018679192289710045,0.003575708717107773,0.85,7.273195660673082e-05,0.9986099004745483,0.0,0.0137640330940485
86.0,0.015816684812307358,0.0019684035796672106,0.86,4.582735346048139e-05,0.9968180060386658,0.0,0.004519913345575333
87.0,0.01783975213766098,0.003062627976760268,0.87,4.200479088467546e-05,0.996741533279419,0.0,0.0023502828553318977
88.0,0.016050513833761215,0.0081608472391963,0.88,5.913504719501361e-05,0.9980945587158203,0.0,0.003559441538527608
89.0,0.015146223828196526,0.009540341794490814,0.89,0.00010527813719818369,0.9981826543807983,0.0,0.009435188956558704
90.0,0.015522722154855728,0.004191307816654444,0.9,0.00015369908942375332,0.9980131387710571,0.0,0.010843217372894287
91.0,0.013503958471119404,0.0026169188786298037,0.91,0.0001854211586760357,0.9987274408340454,0.0,0.004535706713795662
92.0,0.01446121372282505,0.003434286219999194,0.92,0.0002680671459529549,0.9989082217216492,0.0,0.002783311065286398
93.0,0.012482386082410812,0.006484643090516329,0.93,0.00047639376134611666,0.9986441731452942,0.0,0.0035390867851674557
94.0,0.011058097705245018,0.006371414754539728,0.94,0.0009642282966524363,0.9986907839775085,0.0,0.0070993416011333466
95.0,0.009574761614203453,0.0021960490848869085,0.95,0.0021275817416608334,0.9991264939308167,0.0,0.007268361281603575
96.0,0.006833349354565144,0.0008950367919169366,0.96,0.005512314848601818,0.9995410442352295,0.0,0.002396794268861413
97.0,0.007132483646273613,0.0015887811314314604,0.97,0.012893522158265114,0.9995207190513611,0.0,0.0009622863144613802
98.0,0.0030177184380590916,0.005075141787528992,0.98,0.02034859172999859,0.9986461400985718,0.0,0.0018361789407208562
99.0,0.004503346513956785,0.0004715497780125588,0.99,0.027252979576587677,0.9969915747642517,0.0,0.00651184655725956
100.0,0.0031757252290844917,0.0005940780974924564,1.0,0.06242421641945839,0.9971585273742676,0.0,0.0004977491335012019
101.0,0.0011110934428870678,0.005678545217961073,1.0,0.08392047137022018,0.9965428113937378,0.0,0.0006108204834163189
102.0,0.006696461699903011,4.135622293688357e-05,1.0,0.08343227207660675,0.9950611591339111,0.0,0.008175080642104149
103.0,0.009092971682548523,3.387671313248575e-05,1.0,0.15197128057479858,0.9984205365180969,0.0,3.067079160246067e-05
104.0,0.009295253083109856,0.0024707030970603228,1.0,0.17191573977470398,0.9983009099960327,0.0,2.584001595096197e-05
105.0,0.001592904794961214,0.0030839508399367332,1.0,0.14016208052635193,0.994253396987915,0.0,0.0035247369669377804
106.0,0.0032507581636309624,3.360011396580376e-05,1.0,0.14091284573078156,0.993934154510498,0.0,0.004800101742148399
107.0,0.006843773182481527,2.5244022253900766e-05,1.0,0.18277017772197723,0.997927188873291,0.0,2.5283579816459678e-05
108.0,0.007419900503009558,0.000940481259021908,1.0,0.1775946468114853,0.9981862902641296,0.0,1.9760458599193953e-05
109.0,-0.0007533431053161621,0.005738030653446913,1.0,0.13242532312870026,0.9958927035331726,0.0,0.0014547769678756595
110.0,0.011112390086054802,1.53635410242714e-05,1.0,0.10444933921098709,0.9947188496589661,0.0,0.01079252827912569
111.0,0.007355290465056896,1.0750131878012326e-06,1.0,0.1511276811361313,0.9987149238586426,0.0,1.2024272109556478e-05
112.0,0.017162159085273743,9.112025509239174e-06,1.0,0.1587929129600525,0.9990973472595215,0.0,4.93810318857868e-07
113.0,0.008385533466935158,0.0011898704105988145,1.0,0.12290167808532715,0.9978147745132446,0.0,6.591633791686036e-06
114.0,-0.0007718252018094063,0.008899789303541183,1.0,0.06940796226263046,0.9920713305473328,0.0,0.0020817359909415245
115.0,0.018185922876000404,2.9330372854019515e-05,1.0,0.04605855420231819,0.9890913963317871,0.0,0.016628975048661232
116.0,0.004228834528476,4.276932656921417e-07,1.0,0.08232677727937698,0.9947264194488525,0.0,2.277707972098142e-05
117.0,0.019562948495149612,2.407888644029299e-07,1.0,0.10463197529315948,0.9975659251213074,0.0,9.460962502316761e-08
118.0,0.021621771156787872,3.0758174034417607e-06,1.0,0.10144094377756119,0.9976564049720764,0.0,3.229261125170524e-08
119.0,0.01244378462433815,0.0002460248942952603,1.0,0.07978832721710205,0.9959756731987,0.0,1.3097783266857732e-06
120.0,-0.0011598598212003708,0.0074392808601260185,1.0,0.0510682687163353,0.991726815700531,0.0,0.0002629983937367797
121.0,0.012389056384563446,0.0028065687511116266,1.0,0.03068012185394764,0.9883005619049072,0.0,0.012530061416327953
122.0,0.0013386160135269165,0.00020485064305830747,1.0,0.032579150050878525,0.9921055436134338,0.0,0.0041991909965872765
123.0,-9.550061076879501e-05,3.24908978655003e-05,1.0,0.04111000522971153,0.9967777132987976,0.0,0.00019335132674314082
124.0,0.0057321335189044476,3.0141103707137518e-05,1.0,0.04644329845905304,0.9975981712341309,0.0,2.152719025616534e-05
125.0,0.006062112282961607,0.00013077138282824308,1.0,0.04543473199009895,0.9977512955665588,0.0,1.868016624939628e-05
126.0,0.0011759125627577305,0.0010359971784055233,1.0,0.039380673319101334,0.9980586171150208,0.0,0.00010917248437181115
127.0,-0.0019299339037388563,0.004054008051753044,1.0,0.03186589106917381,0.9964578151702881,0.0,0.001251770881935954
128.0,0.003838216420263052,0.0023226237390190363,1.0,0.027191853150725365,0.9943860769271851,0.0,0.006254447158426046
129.0,9.149312973022461e-05,0.00045206790673546493,1.0,0.02942814864218235,0.9949916005134583,0.0,0.0033096875995397568
130.0,-0.001949162920936942,0.00011564790474949405,1.0,0.03573070839047432,0.996772825717926,0.0,0.00048058622633107007
131.0,0.0006788386963307858,8.208526560338214e-05,1.0,0.04144864156842232,0.9976972341537476,0.0,9.866202162811533e-05
132.0,0.0012277206405997276,0.00017026247223839164,1.0,0.04370417073369026,0.9979581236839294,0.0,6.617032340727746e-05
133.0,-0.0008747726678848267,0.0006297915824688971,1.0,0.042056854814291,0.9979962706565857,0.0,0.00016044938820414245
134.0,-0.002520994283258915,0.001748600509017706,1.0,0.03827008977532387,0.997571587562561,0.0,0.0008009504526853561
135.0,-0.0006261975504457951,0.0016175758792087436,1.0,0.03554653003811836,0.9969414472579956,0.0,0.002751758787781
136.0,-0.0007321825250983238,0.0005342205404303968,1.0,0.037061143666505814,0.9969711899757385,0.0,0.002636364893987775
137.0,-0.0027649016119539738,0.00016047974349930882,1.0,0.042771972715854645,0.9975346922874451,0.0,0.0007109606522135437
138.0,-0.001893844222649932,9.257405326934531e-05,1.0,0.04907727614045143,0.9979177117347717,0.0,0.00017056601063814014
139.0,-0.001120774308219552,0.0001298595598200336,1.0,0.05264115333557129,0.9981149435043335,0.0,8.993586379801854e-05
140.0,-0.0019259944092482328,0.0003274209448136389,1.0,0.05216209590435028,0.9981580972671509,0.0,0.00013677495007868856
141.0,-0.0029216103721410036,0.0007812330150045455,1.0,0.04887718707323074,0.9978626370429993,0.0,0.0004481028881855309
142.0,-0.002255010651424527,0.0008968740585260093,1.0,0.04568725451827049,0.9974318742752075,0.0,0.0013619086239486933
143.0,-0.0018247722182422876,0.00043792606447823346,1.0,0.045525725930929184,0.9974342584609985,0.0,0.0016956095350906253
144.0,-0.002935160882771015,0.00017233315156772733,1.0,0.048967838287353516,0.9978854656219482,0.0,0.0007019699551165104
145.0,-0.0028556431643664837,0.00010030504199676216,1.0,0.053215231746435165,0.9982584118843079,0.0,0.0002269403194077313
146.0,-0.002285537775605917,0.00011546532186912373,1.0,0.055456094443798065,0.9984006285667419,0.0,0.00011350334534654394
147.0,-0.0024513835087418556,0.00022614412591792643,1.0,0.05428438261151314,0.9984913468360901,0.0,0.00014385365648195148
148.0,-0.0031353074591606855,0.00045169793884269893,1.0,0.05050010234117508,0.9985717535018921,0.0,0.000349553331034258
149.0,-0.00285055348649621,0.0005407750140875578,1.0,0.046579428017139435,0.9985920190811157,0.0,0.0008719302131794393
150.0,-0.002648260211572051,0.00035455849138088524,1.0,0.04492615535855293,0.9986417889595032,0.0,0.0010806749342009425
151.0,-0.0030846779700368643,0.00018052398809231818,1.0,0.04589952528476715,0.9987738132476807,0.0,0.0006648794515058398
152.0,-0.0031557949259877205,0.00011991871724603698,1.0,0.04787151515483856,0.9989117980003357,0.0,0.0002704498474486172
153.0,-0.002834475599229336,0.00013222159759607166,1.0,0.04845597222447395,0.9990116357803345,0.0,0.00016228388994932175
154.0,-0.0029685068875551224,0.00021660867787431926,1.0,0.046614762395620346,0.9990642070770264,0.0,0.00018206359527539462
155.0,-0.003288357751443982,0.00036619583261199296,1.0,0.042974554002285004,0.9990323781967163,0.0,0.00035026215482503176
156.0,-0.003168670926243067,0.00043553084833547473,1.0,0.039341364055871964,0.9989585876464844,0.0,0.000680596218444407
157.0,-0.0030119898729026318,0.0003383868024684489,1.0,0.03737805038690567,0.9989761114120483,0.0,0.0008387368870899081
158.0,-0.0033090380020439625,0.00021203029609750956,1.0,0.03731955215334892,0.9991056323051453,0.0,0.000602390558924526
159.0,-0.0033148096408694983,0.0001575288624735549,1.0,0.038193751126527786,0.9992446303367615,0.0,0.00033083115704357624
160.0,-0.0032052891328930855,0.00016583557589910924,1.0,0.03832950070500374,0.999310314655304,0.0,0.0002233935665572062
161.0,-0.00325712445192039,0.00023399930796585977,1.0,0.03698064014315605,0.999335527420044,0.0,0.00024143792688846588
162.0,-0.003360382281243801,0.00034943799255415797,1.0,0.034482602030038834,0.9993594884872437,0.0,0.000360670848749578
163.0,-0.003339821705594659,0.0003967482771258801,1.0,0.0319029837846756,0.999366283416748,0.0,0.0006208523991517723
164.0,-0.0033069830387830734,0.00032728866790421307,1.0,0.030580157414078712,0.9993689060211182,0.0,0.000696748320478946
165.0,-0.0033859803806990385,0.00023546471493318677,1.0,0.030627815052866936,0.9993910789489746,0.0,0.0005482386914081872
166.0,-0.0034075172152370214,0.00018924829782918096,1.0,0.031271740794181824,0.9994229674339294,0.0,0.00036469619954004884
167.0,-0.0034109046682715416,0.00018866131722461432,1.0,0.03151451051235199,0.9994423389434814,0.0,0.0002854980411939323
168.0,-0.0034333434887230396,0.00023061428510118276,1.0,0.030926134437322617,0.9994468688964844,0.0,0.0002779007190838456
169.0,-0.003505612723529339,0.00029421807266771793,1.0,0.029596572741866112,0.9994373917579651,0.0,0.00035604031290858984
170.0,-0.003456952515989542,0.00032707324135117233,1.0,0.02817758545279503,0.9994323253631592,0.0,0.0005046721780672669
171.0,-0.0034370245411992073,0.0002838130749296397,1.0,0.02734900638461113,0.9994523525238037,0.0,0.0005871292087249458
172.0,-0.0034913893323391676,0.00021983677288517356,1.0,0.027480753138661385,0.9994925856590271,0.0,0.0004924428067170084
173.0,-0.003511614166200161,0.0001836021401686594,1.0,0.02805270440876484,0.9995188117027283,0.0,0.0003591601562220603
174.0,-0.0034916347358375788,0.00018487178022041917,1.0,0.02836192399263382,0.9995278120040894,0.0,0.0002823792747221887
175.0,-0.003571749199181795,0.000220979331061244,1.0,0.027969038113951683,0.9995362758636475,0.0,0.0002778711204882711
176.0,-0.0035897083580493927,0.00026076912763528526,1.0,0.02698179893195629,0.9995405673980713,0.0,0.0003658356436062604
177.0,-0.0035707736387848854,0.0002719521289691329,1.0,0.02606469951570034,0.9995371103286743,0.0,0.0004440033808350563
