model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,fp_at_10_true_rank_gt_30,fp_at_20_true_rank_gt_50,num_parameters
metapath_v1,121.96907114982605,117,0.01572782004702915,2.407888469623355e-07,0.0002473587532971837,6.16530049982934e-05,2.407888644029299e-07,,0,0.0,0.0007458728622011595,410,0.10019550342130987,0.559547731413522,0.4,0.4,1.0,0.5087403079104241,0.2,0.2,1.0,0.33013764944712026,0.5,0.5,1.0,0.4972734507460223,8.0,8.0,100083
