model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.2911928906341394,0.3405762301841455,0.39370793798656173,0.4465199195708548,0.3186228852636284,0.3626716919483662,0.199380025267601
baseline_gnn,0.34043541491826373,0.37460883843346154,0.3988079862883597,0.4461553444226217,0.3759392937686708,0.41734108064837216,0.19905458390712738
