model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
SCUC,19658.908539266497,1228.8805887144765,180.4530581751589,12.0,18237.574892376862,12.664982564150598,0.5703219261240973,0.5703219261240973,0.5703219261240973,0.049787068367863944,0.5900785455439952,0.5703219261240973,0,0.056977474375114856,29.475515122068877,True,False,0,0.0688267000000451
Stochastic_UC,19201.002415761173,1646.49266978014,154.74645439086115,12.0,17387.763291590174,12.074835619159842,0.5906205354199807,0.5906205354199806,0.590343525154572,0.049787068367863944,0.6032225208293551,0.590343525154572,0,0.0451639388534495,29.475515122068877,True,False,0,0.26027109999995446
Robust_UC,55038.433473400626,1658.9591818292242,154.74645439086157,12.0,28829.463579285304,20.020460818948127,0.4270036044109472,0.4270036044109472,0.3207765585762934,0.049787068367863944,0.33087891355378396,0.3207765585762934,0,0.06527443723332585,29.475515122068877,True,False,0,0.25218569999992724
Contextual_Adaptive,28248.612715563144,929.8590030761308,163.8260762039025,12.0,27142.92763628311,18.84925530297438,0.4270490921163419,0.4270490921163419,0.36051142024447314,0.049787068367863944,0.3668374596032037,0.36051142024447314,0,0.06527443723332585,29.475515122068877,True,False,contextual_selection,0.5874007999998412
