model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
Contextual_Adaptive,28248.612715563144,929.8590030761308,163.8260762039025,12.0,27142.92763628311,18.84925530297438,0.4270490921163419,0.4270490921163419,0.36051142024447314,0.049787068367863944,0.3668374596032037,0.36051142024447314,0,0.06527443723332585,29.475515122068877,True,False,contextual_selection,0.5874007999998412
