scenario_id,probability,total_ls
0,0.16666666666666666,23.479812722812955
1,0.16666666666666666,21.801630252000194
2,0.16666666666666666,23.247655314058683
3,0.16666666666666666,22.70772482811744
4,0.16666666666666666,22.68697888931823
5,0.16666666666666666,23.634489445402117
