timestamp,selected_strategy,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,total_cost
2024-09-01 00:00:00,Robust_UC,24.615746498258403,6.917683635084276,12.0,1268.460769058345,1311.9941991916876
2024-09-01 01:00:00,Robust_UC,31.664752777137615,6.524874252309104,0.0,954.4791477596007,992.6687747890473
2024-09-01 02:00:00,Robust_UC,33.075525504991376,6.145050825579245,0.0,665.6807681692976,704.9013444998682
2024-09-01 03:00:00,Robust_UC,34.24665021341746,5.82974801946453,0.0,638.8800460066961,678.9564442395781
2024-09-01 04:00:00,Robust_UC,35.11741377858825,5.595311674995471,0.0,649.3552595017046,690.0679849552884
2024-09-01 05:00:00,Robust_UC,35.72920148177482,5.430599601060625,0.0,570.4128064694402,611.5726075522756
2024-09-01 06:00:00,Robust_UC,35.54439460292113,5.480355299213541,0.0,520.3809724003845,561.4057223025192
2024-09-01 07:00:00,Robust_UC,34.35470972796815,5.800655073239344,0.0,693.2282800253964,733.3836448266039
2024-09-01 08:00:00,Robust_UC,34.639870124354914,5.723881120365984,0.0,546.8739641823367,587.2377154270577
2024-09-01 09:00:00,Robust_UC,33.551507985566126,6.016901696193735,0.0,875.5993332844881,915.1677429662479
2024-09-01 10:00:00,Robust_UC,32.16144980444878,6.391148129571482,0.0,997.1235285054706,1035.6761264394909
2024-09-01 11:00:00,Robust_UC,31.125065856734736,6.670174577032956,0.0,1196.5936381083889,1234.3888785421566
2024-09-01 12:00:00,Robust_UC,31.51745480424423,6.564531398857323,0.0,1232.1028091654214,1270.1847953685228
2024-09-01 13:00:00,Robust_UC,32.24298806706191,6.369195520406409,0.0,1230.32486134318,1268.9370449306482
2024-09-01 14:00:00,Robust_UC,32.106857194532694,6.405846139933505,0.0,1292.8833597399057,1331.3960630743718
2024-09-01 15:00:00,Robust_UC,31.85338711511367,6.4740880843924735,0.0,1363.4495019882306,1401.7769771877367
2024-09-01 16:00:00,Robust_UC,31.41043763884543,6.5933437126185375,0.0,1443.213988854038,1481.217770205502
2024-09-01 17:00:00,SCUC,54.23150318940752,8.232117170684111,0.0,1064.3262358906065,1126.7898562506982
2024-09-01 18:00:00,SCUC,52.97258792898381,8.571055894644338,0.0,1262.7722702523897,1324.3159140760179
2024-09-01 19:00:00,SCUC,51.75212927159829,8.899640917786595,0.0,1442.1468143372774,1502.7985845266624
2024-09-01 20:00:00,SCUC,52.597982024644224,8.671911330428074,0.0,1392.7812119369935,1454.0511052920658
2024-09-01 21:00:00,SCUC,53.31271763032291,8.479482513514583,0.0,1350.1615253816988,1411.9537255255364
2024-09-01 22:00:00,SCUC,54.134669855214284,8.258187683736136,0.0,1283.000407721598,1345.3932652605486
2024-09-01 23:00:00,SCUC,55.9,7.780291932790131,0.0,838.1455069612913,901.8257988940815
