scenario_id,probability,total_ls
0,0.16666666666666666,13.044816374232557
1,0.16666666666666666,12.555497443576353
2,0.16666666666666666,11.403109995792995
3,0.16666666666666666,12.226907741025888
4,0.16666666666666666,13.038428436912916
5,0.16666666666666666,10.18025372341847
