model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.14966343887646993,0.14977208498987607,0.341080896059672,0.462114192062126,0.14905061688688065,0.1491502912537833,0.1501871705055237,0.1501871705055237,0.14905061688688065,0.14905061688688065,0.21354952454566956
baseline_gnn,0.16991082127888998,0.16993064318248682,0.3503313004970551,0.45681276104294566,0.16933545387453502,0.16935607770647976,0.17081105535229046,0.17081105535229046,0.16933545387453502,0.16933545387453502,0.20867790281772614
