model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.13817142208417257,0.13821828659725013,0.3362430276292743,0.4647510762186583,0.13805763191647,0.13810387025669654,0.13978858614961306,0.13978858614961306,0.13805763191647,0.13805763191647,0.21599358320236206
baseline_gnn,0.17609031701087952,0.1761393665277499,0.35216788324442777,0.45475310969204147,0.1766402178340488,0.1766954817992611,0.17599450796842575,0.17599450796842575,0.1766402178340488,0.1766402178340488,0.20680037140846252
